Registration Number,Block No,Floor Number,Flat/ Apartment/ Shop/Plot type,Number of Apartment/Flats/Shop,Unit Carpet Area (in sqm),Number of Balcony,Total Area of Balcony (in sqm),Number of Verandah,Total Area of Verandah (in sqm),No. of garrage,Total Area of garage (in sqm),Open Parking Space (in Nos.)
UPRERAPRJ773536,Plumeria (Tower-10),1,OTHER,1,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),2,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),3,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),4,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),5,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),6,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),7,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),8,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),9,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),10,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),11,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),12,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),13,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),14,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),15,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),16,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),17,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),18,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),19,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),20,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),21,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),22,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),23,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),24,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),25,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),26,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),27,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),28,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),30,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),31,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),32,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),33,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),34,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),1,OTHER,1,170.5,4,49.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),20,OTHER,2,144.1,3,46.5,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),30,OTHER,2,144.1,3,46.5,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),29,OTHER,2,193.2,5,52.8,0,0,undefined,0,-
UPRERAPRJ773536,Plumeria (Tower-10),19,OTHER,2,171.7,4,49.4,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),GF,OTHER,0,0,0,0,0,0,undefined,0,0
UPRERAPRJ773536,Regia (Tower-9),1,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),2,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),3,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),4,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),5,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),6,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),7,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),8,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),9,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),10,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),11,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),12,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),13,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),14,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),15,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),16,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),17,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),18,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),19,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),20,OTHER,1,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),21,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),22,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),23,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),24,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),25,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),26,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),27,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),28,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),29,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),30,OTHER,1,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),31,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),32,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),33,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),34,OTHER,2,125,3,40.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),1,OTHER,2,138.1,3,34.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),2,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),3,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),4,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),5,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),6,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),7,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),8,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),9,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),10,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),11,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),12,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),13,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),14,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),15,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),16,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),17,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),18,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),19,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),20,OTHER,1,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),21,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),22,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),23,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),24,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),25,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),26,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),27,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),28,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),29,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),30,OTHER,1,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),31,OTHER,2,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),32,OTHER,1,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),33,OTHER,1,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),34,OTHER,1,162.9,4,39.9,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),20,OTHER,1,131.5,3,35.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),30,OTHER,1,131.5,3,35.6,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),20,OTHER,1,96,2,36.3,0,0,undefined,0,-
UPRERAPRJ773536,Regia (Tower-9),30,OTHER,1,96,2,36.3,0,0,undefined,0,-
UPRERAPRJ10669,Plot,72,18,
UPRERAPRJ10669,Plot,87,5,
UPRERAPRJ10669,Plot,64,23,
UPRERAPRJ10669,Plot,70,1,
UPRERAPRJ10669,Plot,195,1,
UPRERAPRJ10669,Plot,222,1,
UPRERAPRJ10669,Plot,63,1,
UPRERAPRJ10669,Plot,62,1,
UPRERAPRJ10669,Plot,51,1,
UPRERAPRJ10669,Plot,82,1,
UPRERAPRJ10669,Villa,64,8,78
UPRERAPRJ10669,Plot,87,1, 
UPRERAPRJ793157/10/2024,New Tower GH Aananda,1,3 BHK,6,98.848,3,16.444,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,1,3 BHK,2,87.886,3,18.766,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,1,3 BHK,2,92.995,3,20.067,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,1,3 BHK,2,73.579,3,15.050,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,2,3 BHK,6,98.848,3,16.444,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,2,3 BHK,2,87.886,3,18.766,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,2,3 BHK,4,88.815,3,20.067,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,3,3 BHK,6,98.848,3,16.444,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,3,3 BHK,2,87.886,3,18.766,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,3,3 BHK,4,88.815,3,20.067,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,4,3 BHK,6,98.848,3,16.444,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,4,3 BHK,2,87.886,3,18.766,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,4,3 BHK,4,88.815,3,20.067,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,5,3 BHK,6,98.848,3,16.444,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,5,3 BHK,2,87.886,3,18.766,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,5,3 BHK,4,88.815,3,20.067,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,6,3 BHK,6,98.848,3,16.444,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,6,3 BHK,2,87.886,3,18.766,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,6,3 BHK,4,88.815,3,20.067,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,7,3 BHK,6,98.848,3,16.444,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,7,3 BHK,2,87.886,3,18.766,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,7,3 BHK,4,88.815,3,20.067,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,8,3 BHK,6,98.848,3,16.444,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,8,3 BHK,2,87.886,3,18.766,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,8,3 BHK,4,88.815,3,20.067,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,9,3 BHK,6,98.848,3,16.444,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,9,3 BHK,2,87.886,3,18.766,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,9,3 BHK,4,88.815,3,20.067,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,10,3 BHK,6,98.484,3,16.444,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,10,3 BHK,2,87.886,3,18.766,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,10,3 BHK,4,88.815,3,20.067,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,11,3 BHK,6,98.848,3,16.444,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,11,3 BHK,2,87.886,3,18.766,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,11,3 BHK,4,88.815,3,20.067,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,12,3 BHK,6,98.848,3,16.444,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,12,3 BHK,2,87.886,3,18.766,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,12,3 BHK,4,88.815,3,20.067,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,13,3 BHK,6,98.848,3,16.444,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,13,3 BHK,2,87.886,3,18.766,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,13,3 BHK,4,88.815,3,20.067,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,14,3 BHK,4,101.263,3,17.930,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,14,3 BHK,2,98.848,3,16.444,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,14,3 BHK,2,87.886,3,18.766,0,0,undefined,0,-
UPRERAPRJ793157/10/2024,New Tower GH Aananda,14,3 BHK,4,93.738,3,20.438,0,0,undefined,0,-
UPRERAPRJ900072,1,1,4 BHK,2,127.766,3,11.521,0,0,0,0,-
UPRERAPRJ900072,1,1,3 BHK,2,109.725,2,8.406,0,0,0,0,-
UPRERAPRJ900072,1,1,2 BHK,2,75.937,1,3.67,0,0,0,0,-
UPRERAPRJ900072,1,1,1 BHK,2,44.368,1,3,0,0,0,0,-
UPRERAPRJ900072,1,2,4 BHK,2,127.766,3,12.7725,0,0,0,0,-
UPRERAPRJ900072,1,2,1 BHK,2,44.368,1,7.155,0,0,0,0,-
UPRERAPRJ900072,1,2,3 BHK,2,109.725,2,8.8725,0,0,0,0,-
UPRERAPRJ900072,1,2,2 BHK,2,75.937,1,5.505,0,0,0,0,-
UPRERAPRJ900072,1,3,4 BHK,2,127.766,3,12.7725,0,0,0,0,-
UPRERAPRJ900072,1,3,1 BHK,2,44.368,1,7.155,0,0,0,0,-
UPRERAPRJ900072,1,3,3 BHK,2,109.725,2,8.8725,0,0,0,0,-
UPRERAPRJ900072,1,3,2 BHK,2,75.937,1,5.505,0,0,0,0,-
UPRERAPRJ900072,1,4,4 BHK,2,127.766,3,12.7725,0,0,0,0,-
UPRERAPRJ900072,1,4,1 BHK,2,44.368,1,7.155,0,0,0,0,-
UPRERAPRJ900072,1,4,3 BHK,2,109.725,2,8.8725,0,0,0,0,-
UPRERAPRJ900072,1,4,2 BHK,2,75.937,1,5.505,0,0,0,0,-
UPRERAPRJ900072,1,5,4 BHK,2,127.766,3,12.7725,0,0,0,0,-
UPRERAPRJ900072,1,5,1 BHK,2,44.368,1,7.155,0,0,0,0,-
UPRERAPRJ900072,1,5,3 BHK,2,109.725,2,8.8725,0,0,0,0,-
UPRERAPRJ900072,1,5,2 BHK,2,75.937,1,5.505,0,0,0,0,-
UPRERAPRJ900072,1,6,4 BHK,2,112.84,3,12.7725,0,0,0,0,-
UPRERAPRJ900072,1,6,1 BHK,2,44.368,1,7.155,0,0,0,0,-
UPRERAPRJ900072,1,6,3 BHK,2,94.756,2,8.8725,0,0,0,0,-
UPRERAPRJ900072,1,6,2 BHK,2,75.937,1,5.505,0,0,0,0,-
UPRERAPRJ900072,1,7,4 BHK,2,112.84,3,12.7725,0,0,0,0,-
UPRERAPRJ900072,1,7,1 BHK,2,44.368,1,7.155,0,0,0,0,-
UPRERAPRJ900072,1,7,3 BHK,2,94.756,2,8.8725,0,0,0,0,-
UPRERAPRJ900072,1,7,2 BHK,2,75.937,1,5.505,0,0,0,0,-
UPRERAPRJ15656,EWS,GF,OTHER,12,28.06,0,0,1,4.83,0,0,0
UPRERAPRJ15656,EWS,GF,OTHER,27,28.06,0,0,1,4.65,0,0,0
UPRERAPRJ15656,EWS,1,OTHER,12,28.06,1,4.83,0,0,0,0,-
UPRERAPRJ15656,EWS,1,OTHER,27,28.06,1,4.65,0,0,0,0,-
UPRERAPRJ15656,EWS,2,OTHER,12,28.06,1,4.83,0,0,0,0,-
UPRERAPRJ15656,EWS,2,OTHER,27,28.06,1,4.65,0,0,0,0,-
UPRERAPRJ15656,EWS,3,OTHER,12,28.06,1,4.83,0,0,0,0,-
UPRERAPRJ15656,EWS,3,OTHER,27,28.06,1,4.65,0,0,0,0,-
UPRERAPRJ15656,EWS,4,OTHER,12,28.06,1,4.83,0,0,0,0,-
UPRERAPRJ15656,EWS,4,OTHER,27,28.06,1,4.65,0,0,0,0,-
UPRERAPRJ15656,EWS,5,OTHER,12,28.06,1,4.83,0,0,0,0,-
UPRERAPRJ15656,EWS,5,OTHER,27,28.06,1,4.65,0,0,0,0,-
UPRERAPRJ15656,EWS,6,OTHER,12,28.06,1,4.83,0,0,0,0,-
UPRERAPRJ15656,EWS,6,OTHER,27,28.06,1,4.65,0,0,0,0,-
UPRERAPRJ15656,EWS,7,OTHER,12,28.06,1,4.83,0,0,0,0,-
UPRERAPRJ15656,EWS,7,OTHER,27,28.06,1,4.65,0,0,0,0,-
UPRERAPRJ15656,EWS,8,OTHER,12,28.06,1,4.83,0,0,0,0,-
UPRERAPRJ15656,EWS,8,OTHER,27,28.06,1,4.65,0,0,0,0,-
UPRERAPRJ15656,EWS,9,OTHER,12,28.06,1,4.83,0,0,0,0,-
UPRERAPRJ15656,EWS,9,OTHER,27,28.06,1,4.65,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,GF,1 BHK,8,32.89,0,0,1,3.71,0,0,0
UPRERAPRJ15656,LIG T-1,GF,1 BHK,4,32.89,0,0,1,3.53,0,0,0
UPRERAPRJ15656,LIG T-1,1,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,1,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,2,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,2,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,3,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,3,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,4,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,4,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,5,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,5,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,6,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,6,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,7,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,7,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,8,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,8,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,9,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-1,9,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,GF,1 BHK,8,32.89,0,0,1,3.71,0,0,0
UPRERAPRJ15656,LIG T-2,GF,1 BHK,4,32.89,0,0,1,3.53,0,0,0
UPRERAPRJ15656,LIG T-2,1,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,1,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,2,1 BHK,8,32.89,1,3.73,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,2,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,3,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,3,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,4,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,4,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,5,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,5,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,6,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,6,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,7,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,7,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,8,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,8,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,9,1 BHK,8,32.89,1,3.71,0,0,0,0,-
UPRERAPRJ15656,LIG T-2,9,1 BHK,4,32.89,1,3.53,0,0,0,0,-
UPRERAPRJ15656,Shops,GF,SHOP,12,12.61,0,0,0,0,0,0,0
UPRERAPRJ121123,Tower A (Life-3),1,2 BHK,4,62.08,3,12.88,0,0,undefined,0,-
UPRERAPRJ121123,Tower A (Life-3),1,2 BHK,1,62.083,3,13.03,0,0,undefined,0,-
UPRERAPRJ121123,Tower A (Life-3),2,2 BHK,4,62.08,3,12.88,0,0,undefined,0,-
UPRERAPRJ121123,Tower A (Life-3),2,2 BHK,1,62.83,3,13.03,0,0,undefined,0,-
UPRERAPRJ121123,Tower A (Life-3),3,2 BHK,4,62.08,3,12.88,0,0,undefined,0,-
UPRERAPRJ121123,Tower A (Life-3),3,2 BHK,1,62.83,3,13.03,0,0,undefined,0,-
UPRERAPRJ121123,Tower A (Life-3),4,2 BHK,4,62.08,3,12.88,0,0,undefined,0,-
UPRERAPRJ121123,Tower A (Life-3),4,2 BHK,1,62.83,3,12.88,0,0,undefined,0,-
UPRERAPRJ121123,Tower A (Life-3),5,2 BHK,4,62.08,3,12.88,0,0,undefined,0,-
UPRERAPRJ121123,Tower A (Life-3),5,2 BHK,1,62.83,3,13.03,0,0,undefined,0,-
UPRERAPRJ121123,Tower A (Life-3),6,2 BHK,4,62.08,3,12.88,0,0,undefined,0,-
UPRERAPRJ121123,Tower A (Life-3),6,2 BHK,1,62.83,3,13.03,0,0,undefined,0,-
UPRERAPRJ121123,Tower A (Life-3),7,2 BHK,4,62.08,3,12.88,0,0,undefined,0,-
UPRERAPRJ121123,Tower A (Life-3),7,2 BHK,1,62.83,3,13.03,0,0,undefined,0,-
UPRERAPRJ121123,Tower A (Life-3),8,2 BHK,4,62.08,3,12.88,0,0,undefined,0,-
UPRERAPRJ121123,Tower A (Life-3),8,2 BHK,1,62.83,3,13.03,0,0,undefined,0,-
UPRERAPRJ121123,Tower A (Life-3),9,2 BHK,4,62.08,3,12.88,0,0,undefined,0,-
