XID,Project Name,Configuration,List Item,Price
388432,Assetz Soho And Sky,"3 BHK Apartment
2.36 Cr - 2.92 Cr",2489 SQ.FT,₹ 2.92 Cr
388432,Assetz Soho And Sky,"4 BHK Apartment
3.28 Cr",2799 SQ.FT,₹ 3.28 Cr
376451,Godrej Ananda,"1 BHK Apartment
25.44 L - 1.2 Cr",191 SQ.FT,₹ 25.44 L
376451,Godrej Ananda,"1 BHK Apartment
25.44 L - 1.2 Cr",192 SQ.FT,₹ 25.56 L
376451,Godrej Ananda,"1 BHK Apartment
25.44 L - 1.2 Cr",231 SQ.FT,₹ 30.8 L
376451,Godrej Ananda,"1 BHK Apartment
25.44 L - 1.2 Cr",415 SQ.FT,₹ 55.35 L
376451,Godrej Ananda,"1 BHK Apartment
25.44 L - 1.2 Cr",440 SQ.FT,₹ 58.73 L
376451,Godrej Ananda,"1 BHK Apartment
25.44 L - 1.2 Cr",441 SQ.FT,₹ 58.78 L
376451,Godrej Ananda,"1 BHK Apartment
25.44 L - 1.2 Cr",896 SQ.FT,₹ 1.2 Cr
376451,Godrej Ananda,"1.5 BHK Apartment
58.38 L",438 SQ.FT,₹ 58.38 L
376451,Godrej Ananda,"Studio Apartment
30.25 L",231 SQ.FT,₹ 30.25 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",530 SQ.FT,₹ 69.39 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",535 SQ.FT,₹ 69.99 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",580 SQ.FT,₹ 75.88 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",581 SQ.FT,₹ 76.01 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",595 SQ.FT,₹ 77.84 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",530 SQ.FT,₹ 82.41 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",595 SQ.FT,₹ 83.15 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",530 SQ.FT,₹ 70.66 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",535 SQ.FT,₹ 71.33 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",580 SQ.FT,₹ 77.33 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",581 SQ.FT,₹ 77.46 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",584 SQ.FT,₹ 77.8 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",595 SQ.FT,₹ 79.33 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",604 SQ.FT,₹ 80.51 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",625 SQ.FT,₹ 83.33 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",730 SQ.FT,₹ 97.32 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",731 SQ.FT,₹ 97.43 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",732 SQ.FT,₹ 97.65 L
376451,Godrej Ananda,"2 BHK Apartment
69.39 L - 1.11 Cr",831 SQ.FT,₹ 1.11 Cr
376451,Godrej Ananda,"3 BHK Apartment
25.44 L - 1.3 Cr",701 SQ.FT,₹ 1.04 Cr
376451,Godrej Ananda,"3 BHK Apartment
25.44 L - 1.3 Cr",702 SQ.FT,₹ 1.04 Cr
376451,Godrej Ananda,"3 BHK Apartment
25.44 L - 1.3 Cr",703 SQ.FT,₹ 1.04 Cr
376451,Godrej Ananda,"3 BHK Apartment
25.44 L - 1.3 Cr",702 SQ.FT,₹ 1.13 Cr
376451,Godrej Ananda,"3 BHK Apartment
25.44 L - 1.3 Cr",703 SQ.FT,₹ 1.3 Cr
376451,Godrej Ananda,"3 BHK Apartment
25.44 L - 1.3 Cr",703 SQ.FT,₹ 1.3 Cr
376451,Godrej Ananda,"3 BHK Apartment
25.44 L - 1.3 Cr",191 SQ.FT,₹ 25.44 L
376451,Godrej Ananda,"3 BHK Apartment
25.44 L - 1.3 Cr",701 SQ.FT,₹ 93.46 L
376451,Godrej Ananda,"3 BHK Apartment
25.44 L - 1.3 Cr",703 SQ.FT,₹ 93.73 L
376451,Godrej Ananda,"3 BHK Apartment
25.44 L - 1.3 Cr",896 SQ.FT,₹ 1.2 Cr
432522,Sattva Songbird,"Studio Apartment
67.34 L",468 SQ.FT,"₹ 67.34 L
i"
432522,Sattva Songbird,"1 BHK Apartment
1.1 Cr",753 SQ.FT,"₹ 1.1 Cr
i"
432522,Sattva Songbird,"2 BHK Apartment
1.82 Cr",1280 SQ.FT,"₹ 1.82 Cr
i"
432522,Sattva Songbird,"2.5 BHK Apartment
1.98 Cr",1398 SQ.FT,"₹ 1.98 Cr
i"
432522,Sattva Songbird,"3 BHK Apartment
2.44 Cr - 2.55 Cr",1733 SQ.FT,"₹ 2.44 Cr
i"
432522,Sattva Songbird,"3 BHK Apartment
2.44 Cr - 2.55 Cr",1770 SQ.FT,"₹ 2.49 Cr
i"
432522,Sattva Songbird,"3 BHK Apartment
2.44 Cr - 2.55 Cr",1813 SQ.FT,"₹ 2.55 Cr
i"
423851,Ramsons East Park Residences,2 BHK Apartment,1029 SQ.FT,Price on Request
423851,Ramsons East Park Residences,2 BHK Apartment,1056 SQ.FT,Price on Request
423851,Ramsons East Park Residences,2 BHK Apartment,1102 SQ.FT,Price on Request
423851,Ramsons East Park Residences,2 BHK Apartment,1121 SQ.FT,Price on Request
423851,Ramsons East Park Residences,2 BHK Apartment,1213 SQ.FT,Price on Request
423851,Ramsons East Park Residences,2 BHK Apartment,1326 SQ.FT,Price on Request
423851,Ramsons East Park Residences,"2.5 BHK Apartment
1.87 Cr - 2.63 Cr",932 SQ.FT,₹ 1.87 Cr
423851,Ramsons East Park Residences,"2.5 BHK Apartment
1.87 Cr - 2.63 Cr",1310 SQ.FT,₹ 2.63 Cr
423851,Ramsons East Park Residences,3 BHK Apartment,1109 SQ.FT,₹ 2.23 Cr
423851,Ramsons East Park Residences,3 BHK Apartment,1233 SQ.FT,Price on Request
423851,Ramsons East Park Residences,3 BHK Apartment,1240 SQ.FT,Price on Request
423851,Ramsons East Park Residences,3 BHK Apartment,1251 SQ.FT,Price on Request
423851,Ramsons East Park Residences,3 BHK Apartment,1260 SQ.FT,Price on Request
423851,Ramsons East Park Residences,3 BHK Apartment,1358 SQ.FT,₹ 2.73 Cr
423851,Ramsons East Park Residences,3 BHK Apartment,1399 SQ.FT,Price on Request
423851,Ramsons East Park Residences,3 BHK Apartment,1442 SQ.FT,Price on Request
423851,Ramsons East Park Residences,3 BHK Apartment,1453 SQ.FT,Price on Request
423851,Ramsons East Park Residences,3 BHK Apartment,1465 SQ.FT,Price on Request
423851,Ramsons East Park Residences,3 BHK Apartment,1485 SQ.FT,Price on Request
423851,Ramsons East Park Residences,3 BHK Apartment,1496 SQ.FT,Price on Request
423851,Ramsons East Park Residences,3 BHK Apartment,1553 SQ.FT,Price on Request
423851,Ramsons East Park Residences,4 BHK Apartment,1507 SQ.FT,₹ 3.03 Cr
423851,Ramsons East Park Residences,4 BHK Apartment,1602 SQ.FT,₹ 3.22 Cr
423851,Ramsons East Park Residences,4 BHK Apartment,1720 SQ.FT,Price on Request
423851,Ramsons East Park Residences,4 BHK Apartment,1784 SQ.FT,Price on Request
432566,DS Max Sky Sanman,"2 BHK Apartment
44.01 L - 56.73 L",978 SQ.FT,₹ 44.01 L
432566,DS Max Sky Sanman,"2 BHK Apartment
44.01 L - 56.73 L",1069 SQ.FT,₹ 48.11 L
432566,DS Max Sky Sanman,"2 BHK Apartment
44.01 L - 56.73 L",1156 SQ.FT,₹ 54.33 L
432566,DS Max Sky Sanman,"2 BHK Apartment
44.01 L - 56.73 L",1207 SQ.FT,₹ 56.73 L
432566,DS Max Sky Sanman,"3 BHK Apartment
58.37 L - 1.02 Cr",1297 SQ.FT,₹ 58.37 L
432566,DS Max Sky Sanman,"3 BHK Apartment
58.37 L - 1.02 Cr",1353 SQ.FT,₹ 66.3 L
432566,DS Max Sky Sanman,"3 BHK Apartment
58.37 L - 1.02 Cr",1413 SQ.FT,₹ 69.24 L
432566,DS Max Sky Sanman,"3 BHK Apartment
58.37 L - 1.02 Cr",1522 SQ.FT,₹ 77.62 L
432566,DS Max Sky Sanman,"3 BHK Apartment
58.37 L - 1.02 Cr",1793 SQ.FT,₹ 98.62 L
432566,DS Max Sky Sanman,"3 BHK Apartment
58.37 L - 1.02 Cr",1859 SQ.FT,₹ 1.02 Cr
260686,Brigade Laguna,"2 BHK Apartment
98.73 L - 1.55 Cr",763 SQ.FT,₹ 98.73 L
260686,Brigade Laguna,"2 BHK Apartment
98.73 L - 1.55 Cr",770 SQ.FT,₹ 99.64 L
260686,Brigade Laguna,"2 BHK Apartment
98.73 L - 1.55 Cr",1150 SQ.FT,₹ 1.49 Cr
260686,Brigade Laguna,"2 BHK Apartment
98.73 L - 1.55 Cr",1194 SQ.FT,₹ 1.55 Cr
260686,Brigade Laguna,"2 BHK Apartment
98.73 L - 1.55 Cr",1199 SQ.FT,₹ 1.55 Cr
260686,Brigade Laguna,"2 BHK Apartment
98.73 L - 1.55 Cr",1200 SQ.FT,₹ 1.55 Cr
260686,Brigade Laguna,"3 BHK Apartment
2.01 Cr - 3.04 Cr",1550 SQ.FT,₹ 2.01 Cr
260686,Brigade Laguna,"3 BHK Apartment
2.01 Cr - 3.04 Cr",1570 SQ.FT,₹ 2.03 Cr
260686,Brigade Laguna,"3 BHK Apartment
2.01 Cr - 3.04 Cr",1584 SQ.FT,₹ 2.05 Cr
260686,Brigade Laguna,"3 BHK Apartment
2.01 Cr - 3.04 Cr",1629 SQ.FT,₹ 2.11 Cr
260686,Brigade Laguna,"3 BHK Apartment
2.01 Cr - 3.04 Cr",1650 SQ.FT,₹ 2.14 Cr
260686,Brigade Laguna,"3 BHK Apartment
2.01 Cr - 3.04 Cr",1800 SQ.FT,₹ 2.33 Cr
260686,Brigade Laguna,"3 BHK Apartment
2.01 Cr - 3.04 Cr",1847 SQ.FT,₹ 2.39 Cr
260686,Brigade Laguna,"3 BHK Apartment
2.01 Cr - 3.04 Cr",1888 SQ.FT,₹ 2.44 Cr
260686,Brigade Laguna,"3 BHK Apartment
2.01 Cr - 3.04 Cr",1900 SQ.FT,₹ 2.46 Cr
260686,Brigade Laguna,"3 BHK Apartment
2.01 Cr - 3.04 Cr",2330 SQ.FT,₹ 3.02 Cr
260686,Brigade Laguna,"3 BHK Apartment
2.01 Cr - 3.04 Cr",2350 SQ.FT,₹ 3.04 Cr
415958,JRC Sanzio,3 BHK Villa,2110 SQ.FT,Price on Request
415958,JRC Sanzio,3 BHK Villa,2139 SQ.FT,₹ 1.6 Cr
415958,JRC Sanzio,3 BHK Villa,2192 SQ.FT,₹ 1.64 Cr
415958,JRC Sanzio,3 BHK Villa,2210 SQ.FT,Price on Request
415958,JRC Sanzio,3 BHK Villa,2240 SQ.FT,Price on Request
415958,JRC Sanzio,3 BHK Villa,2319 SQ.FT,Price on Request
415958,JRC Sanzio,3 BHK Villa,2435 SQ.FT,Price on Request
415958,JRC Sanzio,3 BHK Villa,2494 SQ.FT,₹ 1.87 Cr
426777,Trifecta Vanto Phase 1,"2 BHK Apartment
1.05 Cr",1085 SQ.FT,"₹ 1.05 Cr
i"
426777,Trifecta Vanto Phase 1,"2.5 BHK Apartment
1.14 Cr - 1.2 Cr",1165 SQ.FT,"₹ 1.14 Cr
i"
426777,Trifecta Vanto Phase 1,"2.5 BHK Apartment
1.14 Cr - 1.2 Cr",1230 SQ.FT,"₹ 1.2 Cr
i"
426777,Trifecta Vanto Phase 1,"3 BHK Apartment
1.3 Cr - 1.74 Cr",1340 SQ.FT,"₹ 1.3 Cr
i"
426777,Trifecta Vanto Phase 1,"3 BHK Apartment
1.3 Cr - 1.74 Cr",1355 SQ.FT,"₹ 1.31 Cr
i"
426777,Trifecta Vanto Phase 1,"3 BHK Apartment
1.3 Cr - 1.74 Cr",1360 SQ.FT,"₹ 1.32 Cr
i"
426777,Trifecta Vanto Phase 1,"3 BHK Apartment
1.3 Cr - 1.74 Cr",1385 SQ.FT,"₹ 1.34 Cr
i"
426777,Trifecta Vanto Phase 1,"3 BHK Apartment
1.3 Cr - 1.74 Cr",1400 SQ.FT,"₹ 1.36 Cr
i"
426777,Trifecta Vanto Phase 1,"3 BHK Apartment
1.3 Cr - 1.74 Cr",1495 SQ.FT,"₹ 1.74 Cr
i"
368250,Vyas Vaibhav Upavan,"Plot
15.1 L - 38.76 L",915 SQ.FT,₹ 15.1 L
368250,Vyas Vaibhav Upavan,"Plot
15.1 L - 38.76 L",1138 SQ.FT,₹ 18.78 L
368250,Vyas Vaibhav Upavan,"Plot
15.1 L - 38.76 L",1199 SQ.FT,₹ 19.79 L
368250,Vyas Vaibhav Upavan,"Plot
15.1 L - 38.76 L",1218 SQ.FT,₹ 20.09 L
368250,Vyas Vaibhav Upavan,"Plot
15.1 L - 38.76 L",1361 SQ.FT,₹ 22.45 L
368250,Vyas Vaibhav Upavan,"Plot
15.1 L - 38.76 L",1387 SQ.FT,₹ 22.88 L
368250,Vyas Vaibhav Upavan,"Plot
15.1 L - 38.76 L",1407 SQ.FT,₹ 23.21 L
368250,Vyas Vaibhav Upavan,"Plot
15.1 L - 38.76 L",1483 SQ.FT,₹ 24.47 L
368250,Vyas Vaibhav Upavan,"Plot
15.1 L - 38.76 L",1499 SQ.FT,₹ 24.74 L
368250,Vyas Vaibhav Upavan,"Plot
15.1 L - 38.76 L",1522 SQ.FT,₹ 25.12 L
368250,Vyas Vaibhav Upavan,"Plot
15.1 L - 38.76 L",1541 SQ.FT,₹ 25.43 L
368250,Vyas Vaibhav Upavan,"Plot
15.1 L - 38.76 L",1640 SQ.FT,₹ 27.05 L
368250,Vyas Vaibhav Upavan,"Plot
15.1 L - 38.76 L",1696 SQ.FT,₹ 27.98 L
368250,Vyas Vaibhav Upavan,"Plot
15.1 L - 38.76 L",2349 SQ.FT,₹ 38.76 L
412178,Platinum East Woods,"2 BHK Apartment
97.74 L - 1.27 Cr",1051 SQ.FT,₹ 97.74 L
412178,Platinum East Woods,"2 BHK Apartment
97.74 L - 1.27 Cr",1216 SQ.FT,₹ 1.13 Cr
412178,Platinum East Woods,"2 BHK Apartment
97.74 L - 1.27 Cr",1217 SQ.FT,₹ 1.13 Cr
412178,Platinum East Woods,"2 BHK Apartment
97.74 L - 1.27 Cr",1221 SQ.FT,₹ 1.14 Cr
412178,Platinum East Woods,"2 BHK Apartment
97.74 L - 1.27 Cr",1299 SQ.FT,₹ 1.21 Cr
412178,Platinum East Woods,"2 BHK Apartment
97.74 L - 1.27 Cr",1364 SQ.FT,₹ 1.27 Cr
412178,Platinum East Woods,3 BHK Apartment,1422 SQ.FT,₹ 1.32 Cr
412178,Platinum East Woods,3 BHK Apartment,1435 SQ.FT,₹ 1.33 Cr
412178,Platinum East Woods,3 BHK Apartment,1436 SQ.FT,Price on Request
412178,Platinum East Woods,3 BHK Apartment,1442 SQ.FT,₹ 1.34 Cr
412178,Platinum East Woods,3 BHK Apartment,1455 SQ.FT,₹ 1.35 Cr
412178,Platinum East Woods,3 BHK Apartment,1621 SQ.FT,₹ 1.51 Cr
412178,Platinum East Woods,3 BHK Apartment,1731 SQ.FT,₹ 1.61 Cr
412178,Platinum East Woods,3 BHK Apartment,1883 SQ.FT,₹ 1.75 Cr
412178,Platinum East Woods,3 BHK Apartment,2175 SQ.FT,₹ 2.02 Cr
412178,Platinum East Woods,"4 BHK Apartment
2.07 Cr - 2.4 Cr",2230 SQ.FT,₹ 2.07 Cr
412178,Platinum East Woods,"4 BHK Apartment
2.07 Cr - 2.4 Cr",2578 SQ.FT,₹ 2.4 Cr
396799,Keya Around The Life,4 BHK Apartment,2371 SQ.FT,Price on Request
396799,Keya Around The Life,4 BHK Apartment,2394 SQ.FT,₹ 2.39 Cr
396799,Keya Around The Life,4 BHK Apartment,2404 SQ.FT,₹ 2.4 Cr
396799,Keya Around The Life,4 BHK Apartment,2428 SQ.FT,Price on Request
423236,Prestige Somerville,"2 BHK Apartment
1.8 Cr - 2.32 Cr",1203 SQ.FT,₹ 1.8 Cr
423236,Prestige Somerville,"2 BHK Apartment
1.8 Cr - 2.32 Cr",1411 SQ.FT,₹ 2.12 Cr
423236,Prestige Somerville,"2 BHK Apartment
1.8 Cr - 2.32 Cr",1415 SQ.FT,₹ 2.12 Cr
423236,Prestige Somerville,"2 BHK Apartment
1.8 Cr - 2.32 Cr",1481 SQ.FT,₹ 2.22 Cr
423236,Prestige Somerville,"2 BHK Apartment
1.8 Cr - 2.32 Cr",1547 SQ.FT,₹ 2.32 Cr
423236,Prestige Somerville,"3 BHK Apartment
2.65 Cr - 3.44 Cr",1773 SQ.FT,₹ 2.65 Cr
423236,Prestige Somerville,"3 BHK Apartment
2.65 Cr - 3.44 Cr",1788 SQ.FT,₹ 2.68 Cr
423236,Prestige Somerville,"3 BHK Apartment
2.65 Cr - 3.44 Cr",1789 SQ.FT,₹ 2.68 Cr
423236,Prestige Somerville,"3 BHK Apartment
2.65 Cr - 3.44 Cr",1818 SQ.FT,₹ 2.72 Cr
423236,Prestige Somerville,"3 BHK Apartment
2.65 Cr - 3.44 Cr",2295 SQ.FT,₹ 3.44 Cr
423236,Prestige Somerville,"3.5 BHK Apartment
2.94 Cr - 4.08 Cr",1962 SQ.FT,₹ 2.94 Cr
423236,Prestige Somerville,"3.5 BHK Apartment
2.94 Cr - 4.08 Cr",2724 SQ.FT,₹ 4.08 Cr
423236,Prestige Somerville,"4 BHK Apartment
3.92 Cr - 5.3 Cr",2616 SQ.FT,₹ 3.92 Cr
423236,Prestige Somerville,"4 BHK Apartment
3.92 Cr - 5.3 Cr",3543 SQ.FT,₹ 5.3 Cr
33782,Sattva Magnificia,"4 BHK Penthouse
6.65 Cr - 7.4 Cr",3780 SQ.FT,"₹ 6.65 Cr
i"
33782,Sattva Magnificia,"4 BHK Penthouse
6.65 Cr - 7.4 Cr",4050 SQ.FT,"₹ 7.13 Cr
i"
33782,Sattva Magnificia,"4 BHK Penthouse
6.65 Cr - 7.4 Cr",3945 SQ.FT,"₹ 7.4 Cr
i"
33782,Sattva Magnificia,"4 BHK Duplex
6.81 Cr - 7.48 Cr",3920 SQ.FT,"₹ 6.81 Cr
i"
33782,Sattva Magnificia,"4 BHK Duplex
6.81 Cr - 7.48 Cr",3975 SQ.FT,"₹ 6.97 Cr
i"
33782,Sattva Magnificia,"4 BHK Duplex
6.81 Cr - 7.48 Cr",3720 SQ.FT,"₹ 7.0 Cr
i"
33782,Sattva Magnificia,"4 BHK Duplex
6.81 Cr - 7.48 Cr",3985 SQ.FT,"₹ 7.09 Cr
i"
33782,Sattva Magnificia,"4 BHK Duplex
6.81 Cr - 7.48 Cr",3966 SQ.FT,"₹ 7.48 Cr
i"
33782,Sattva Magnificia,"4 BHK Apartment
7.02 Cr - 7.12 Cr",4005 SQ.FT,"₹ 7.02 Cr
i"
33782,Sattva Magnificia,"4 BHK Apartment
7.02 Cr - 7.12 Cr",4065 SQ.FT,"₹ 7.12 Cr
i"
426628,Promise Of Spring,"Plot
1.26 Cr - 1.49 Cr",1810 SQ.FT,₹ 1.26 Cr
426628,Promise Of Spring,"Plot
1.26 Cr - 1.49 Cr",2124 SQ.FT,₹ 1.49 Cr
324247,Puravankara Zenium Phase 1,"2 BHK Apartment
1.27 Cr - 1.4 Cr",1200 SQ.FT,₹ 1.27 Cr
324247,Puravankara Zenium Phase 1,"2 BHK Apartment
1.27 Cr - 1.4 Cr",1206 SQ.FT,₹ 1.28 Cr
324247,Puravankara Zenium Phase 1,"2 BHK Apartment
1.27 Cr - 1.4 Cr",1280 SQ.FT,₹ 1.36 Cr
324247,Puravankara Zenium Phase 1,"2 BHK Apartment
1.27 Cr - 1.4 Cr",1315 SQ.FT,₹ 1.4 Cr
324247,Puravankara Zenium Phase 1,"3 BHK Apartment
1.55 Cr - 1.98 Cr",1463 SQ.FT,₹ 1.55 Cr
324247,Puravankara Zenium Phase 1,"3 BHK Apartment
1.55 Cr - 1.98 Cr",1492 SQ.FT,₹ 1.58 Cr
324247,Puravankara Zenium Phase 1,"3 BHK Apartment
1.55 Cr - 1.98 Cr",1689 SQ.FT,₹ 1.79 Cr
324247,Puravankara Zenium Phase 1,"3 BHK Apartment
1.55 Cr - 1.98 Cr",1710 SQ.FT,₹ 1.82 Cr
324247,Puravankara Zenium Phase 1,"3 BHK Apartment
1.55 Cr - 1.98 Cr",1722 SQ.FT,₹ 1.83 Cr
324247,Puravankara Zenium Phase 1,"3 BHK Apartment
1.55 Cr - 1.98 Cr",1800 SQ.FT,₹ 1.91 Cr
324247,Puravankara Zenium Phase 1,"3 BHK Apartment
1.55 Cr - 1.98 Cr",1860 SQ.FT,₹ 1.98 Cr
386994,Sumadhura Aspire Amber,"2 BHK Apartment
99.83 L",945 SQ.FT,"₹ 99.83 L
i"
427979,Concorde Mayfair,3 BHK Apartment,1453 SQ.FT,₹ 1.91 Cr
427979,Concorde Mayfair,3 BHK Apartment,1457 SQ.FT,₹ 1.92 Cr
427979,Concorde Mayfair,3 BHK Apartment,1459 SQ.FT,₹ 1.92 Cr
427979,Concorde Mayfair,3 BHK Apartment,1483 SQ.FT,Price on Request
427979,Concorde Mayfair,3 BHK Apartment,1651 SQ.FT,₹ 2.18 Cr
427979,Concorde Mayfair,3 BHK Apartment,1654 SQ.FT,₹ 2.18 Cr
427979,Concorde Mayfair,3 BHK Apartment,1655 SQ.FT,₹ 2.18 Cr
427979,Concorde Mayfair,3 BHK Apartment,1660 SQ.FT,₹ 2.19 Cr
427979,Concorde Mayfair,3 BHK Apartment,1667 SQ.FT,₹ 2.2 Cr
399073,SBR Minara,"2 BHK Apartment
91.38 L - 1.35 Cr",920 SQ.FT,₹ 91.38 L
399073,SBR Minara,"2 BHK Apartment
91.38 L - 1.35 Cr",945 SQ.FT,₹ 93.87 L
399073,SBR Minara,"2 BHK Apartment
91.38 L - 1.35 Cr",1357 SQ.FT,₹ 1.35 Cr
399073,SBR Minara,"3 BHK Apartment
1.28 Cr - 1.96 Cr",1290 SQ.FT,₹ 1.28 Cr
399073,SBR Minara,"3 BHK Apartment
1.28 Cr - 1.96 Cr",1357 SQ.FT,₹ 1.35 Cr
399073,SBR Minara,"3 BHK Apartment
1.28 Cr - 1.96 Cr",1578 SQ.FT,₹ 1.57 Cr
399073,SBR Minara,"3 BHK Apartment
1.28 Cr - 1.96 Cr",1701 SQ.FT,₹ 1.69 Cr
399073,SBR Minara,"3 BHK Apartment
1.28 Cr - 1.96 Cr",1969 SQ.FT,₹ 1.96 Cr
399073,SBR Minara,"3 BHK Duplex
1.99 Cr - 2.02 Cr",2001 SQ.FT,₹ 1.99 Cr
399073,SBR Minara,"3 BHK Duplex
1.99 Cr - 2.02 Cr",2006 SQ.FT,₹ 1.99 Cr
399073,SBR Minara,"3 BHK Duplex
1.99 Cr - 2.02 Cr",2021 SQ.FT,₹ 2.01 Cr
399073,SBR Minara,"3 BHK Duplex
1.99 Cr - 2.02 Cr",2030 SQ.FT,₹ 2.02 Cr
399073,SBR Minara,"3 BHK Penthouse
2.31 Cr - 2.36 Cr",2321 SQ.FT,₹ 2.31 Cr
399073,SBR Minara,"3 BHK Penthouse
2.31 Cr - 2.36 Cr",2339 SQ.FT,₹ 2.32 Cr
399073,SBR Minara,"3 BHK Penthouse
2.31 Cr - 2.36 Cr",2357 SQ.FT,₹ 2.34 Cr
399073,SBR Minara,"3 BHK Penthouse
2.31 Cr - 2.36 Cr",2377 SQ.FT,₹ 2.36 Cr
399073,SBR Minara,"4 BHK Apartment
2.01 Cr - 3.26 Cr",2028 SQ.FT,₹ 2.01 Cr
399073,SBR Minara,"4 BHK Apartment
2.01 Cr - 3.26 Cr",2038 SQ.FT,₹ 2.02 Cr
399073,SBR Minara,"4 BHK Apartment
2.01 Cr - 3.26 Cr",2649 SQ.FT,₹ 2.63 Cr
399073,SBR Minara,"4 BHK Apartment
2.01 Cr - 3.26 Cr",2676 SQ.FT,₹ 2.66 Cr
399073,SBR Minara,"4 BHK Apartment
2.01 Cr - 3.26 Cr",3281 SQ.FT,₹ 3.26 Cr
399073,SBR Minara,"4 BHK Duplex
2.82 Cr",2837 SQ.FT,₹ 2.82 Cr
399073,SBR Minara,"4 BHK Penthouse
3.15 Cr - 3.66 Cr",3169 SQ.FT,₹ 3.15 Cr
399073,SBR Minara,"4 BHK Penthouse
3.15 Cr - 3.66 Cr",3200 SQ.FT,₹ 3.18 Cr
399073,SBR Minara,"4 BHK Penthouse
3.15 Cr - 3.66 Cr",3689 SQ.FT,₹ 3.66 Cr
399073,SBR Minara,"5 BHK Duplex
2.63 Cr - 3.28 Cr",2649 SQ.FT,₹ 2.63 Cr
399073,SBR Minara,"5 BHK Duplex
2.63 Cr - 3.28 Cr",3300 SQ.FT,₹ 3.28 Cr
399073,SBR Minara,"5 BHK Penthouse
3.74 Cr",3767 SQ.FT,₹ 3.74 Cr
338117,Not Found,"2 BHK Apartment
1.33 Cr - 1.42 Cr",1229 SQ.FT,₹ 1.33 Cr
338117,Not Found,"2 BHK Apartment
1.33 Cr - 1.42 Cr",1237 SQ.FT,₹ 1.34 Cr
338117,Not Found,"2 BHK Apartment
1.33 Cr - 1.42 Cr",1302 SQ.FT,₹ 1.41 Cr
338117,Not Found,"2 BHK Apartment
1.33 Cr - 1.42 Cr",1303 SQ.FT,₹ 1.41 Cr
338117,Not Found,"2 BHK Apartment
1.33 Cr - 1.42 Cr",1310 SQ.FT,₹ 1.42 Cr
338117,Not Found,3 BHK Apartment,1528 SQ.FT,Price on Request
338117,Not Found,3 BHK Apartment,1668 SQ.FT,Price on Request
338117,Not Found,3 BHK Apartment,1809 SQ.FT,Price on Request
397983,Not Found,"2 BHK Apartment
1 Cr - 1.18 Cr",1050 SQ.FT,₹ 1.0 Cr
397983,Not Found,"2 BHK Apartment
1 Cr - 1.18 Cr",1135 SQ.FT,₹ 1.09 Cr
397983,Not Found,"2 BHK Apartment
1 Cr - 1.18 Cr",1230 SQ.FT,₹ 1.18 Cr
397983,Not Found,"3 BHK Apartment
1.28 Cr - 1.52 Cr",1335 SQ.FT,₹ 1.28 Cr
397983,Not Found,"3 BHK Apartment
1.28 Cr - 1.52 Cr",1495 SQ.FT,₹ 1.43 Cr
397983,Not Found,"3 BHK Apartment
1.28 Cr - 1.52 Cr",1585 SQ.FT,₹ 1.52 Cr
399668,Not Found,"Plot
55.97 L - 1.04 Cr",1157 SQ.FT,₹ 55.97 L
399668,Not Found,"Plot
55.97 L - 1.04 Cr",1199 SQ.FT,₹ 58.03 L
399668,Not Found,"Plot
55.97 L - 1.04 Cr",1281 SQ.FT,₹ 61.98 L
399668,Not Found,"Plot
55.97 L - 1.04 Cr",1373 SQ.FT,₹ 66.46 L
399668,Not Found,"Plot
55.97 L - 1.04 Cr",1374 SQ.FT,₹ 66.49 L
399668,Not Found,"Plot
55.97 L - 1.04 Cr",1375 SQ.FT,₹ 66.54 L
399668,Not Found,"Plot
55.97 L - 1.04 Cr",1466 SQ.FT,₹ 70.92 L
399668,Not Found,"Plot
55.97 L - 1.04 Cr",1475 SQ.FT,₹ 71.39 L
399668,Not Found,"Plot
55.97 L - 1.04 Cr",1499 SQ.FT,₹ 72.55 L
399668,Not Found,"Plot
55.97 L - 1.04 Cr",1590 SQ.FT,₹ 76.95 L
