XID,Configuration,List Item,Price
r422868,"2 BHK Apartment
62.13 L - 76.34 L",1191 SQ.FT,₹ 76.21 L
r422868,"2 BHK Apartment
62.13 L - 76.34 L",1193 SQ.FT,₹ 76.34 L
r422868,"3 BHK Apartment
79.28 L - 1.06 Cr",1239 SQ.FT,₹ 79.28 L
r422868,"3 BHK Apartment
79.28 L - 1.06 Cr",1307 SQ.FT,₹ 83.63 L
r422868,"3 BHK Apartment
79.28 L - 1.06 Cr",1333 SQ.FT,₹ 85.3 L
r422868,"3 BHK Apartment
79.28 L - 1.06 Cr",1346 SQ.FT,₹ 86.13 L
r422868,"3 BHK Apartment
79.28 L - 1.06 Cr",1351 SQ.FT,₹ 86.45 L
r422868,"3 BHK Apartment
79.28 L - 1.06 Cr",1355 SQ.FT,₹ 86.71 L
r422868,"3 BHK Apartment
79.28 L - 1.06 Cr",1383 SQ.FT,₹ 88.5 L
r422868,"3 BHK Apartment
79.28 L - 1.06 Cr",1435 SQ.FT,₹ 91.83 L
r422868,"3 BHK Apartment
79.28 L - 1.06 Cr",1632 SQ.FT,₹ 1.04 Cr
r422868,"3 BHK Apartment
79.28 L - 1.06 Cr",1652 SQ.FT,₹ 1.06 Cr
r437223,2 BHK Apartment,1005 SQ.FT,Price on Request
r437223,2 BHK Apartment,1030 SQ.FT,Price on Request
r437223,3 BHK Apartment,1650 SQ.FT,Price on Request
r375194,"1 RK Apartment
15.72 L",178 SQ.FT,₹ 15.72 L
r375194,1 BHK Apartment,379 SQ.FT,₹ 33.59 L
r375194,1 BHK Apartment,411 SQ.FT,₹ 36.38 L
r375194,1 BHK Apartment,443 SQ.FT,Price on Request
r375194,1 BHK Apartment,446 SQ.FT,Price on Request
r375194,1 BHK Apartment,475 SQ.FT,Price on Request
r375194,2 BHK Apartment,510 SQ.FT,₹ 45.14 L
r375194,2 BHK Apartment,530 SQ.FT,₹ 46.96 L
r375194,2 BHK Apartment,591 SQ.FT,Price on Request
r375194,2 BHK Apartment,601 SQ.FT,Price on Request
r375194,2 BHK Apartment,607 SQ.FT,Price on Request
r375194,2 BHK Apartment,617 SQ.FT,Price on Request
r375194,2 BHK Apartment,729 SQ.FT,Price on Request
r380618,"4 BHK Triplex
2.3 Cr - 3.25 Cr",2600 SQ.FT,₹ 2.3 Cr
r380618,"4 BHK Triplex
2.3 Cr - 3.25 Cr",3670 SQ.FT,₹ 3.25 Cr
r380618,"4 BHK Villa
2.42 Cr - 2.48 Cr",2734 SQ.FT,₹ 2.42 Cr
r380618,"4 BHK Villa
2.42 Cr - 2.48 Cr",2805 SQ.FT,₹ 2.48 Cr
r428866,"3 BHK Apartment
2.44 Cr - 2.71 Cr",2867 SQ.FT,₹ 2.44 Cr
r428866,"3 BHK Apartment
2.44 Cr - 2.71 Cr",3193 SQ.FT,₹ 2.71 Cr
r428866,"4 BHK Apartment
3.13 Cr - 3.45 Cr",3678 SQ.FT,₹ 3.13 Cr
r428866,"4 BHK Apartment
3.13 Cr - 3.45 Cr",4055 SQ.FT,₹ 3.45 Cr
r395182,"2 BHK Apartment
87.97 L - 88.33 L",1222 SQ.FT,₹ 87.97 L
r395182,"2 BHK Apartment
87.97 L - 88.33 L",1227 SQ.FT,₹ 88.33 L
r382844,2 BHK Apartment,1084 SQ.FT,Price on Request
r382844,2 BHK Apartment,1110 SQ.FT,Price on Request
r382844,2 BHK Apartment,1218 SQ.FT,Price on Request
r382844,4 BHK Apartment,2033 SQ.FT,Price on Request
r382844,4 BHK Apartment,2085 SQ.FT,Price on Request
r387488,"3 BHK Villa
5.44 Cr",3624 SQ.FT,₹ 5.44 Cr
r387488,"4 BHK Villa
5.63 Cr - 9.75 Cr",3756 SQ.FT,₹ 5.63 Cr
r387488,"4 BHK Villa
5.63 Cr - 9.75 Cr",3767 SQ.FT,₹ 5.65 Cr
r387488,"4 BHK Villa
5.63 Cr - 9.75 Cr",3778 SQ.FT,₹ 5.67 Cr
r387488,"4 BHK Villa
5.63 Cr - 9.75 Cr",4412 SQ.FT,₹ 6.62 Cr
r387488,"4 BHK Villa
5.63 Cr - 9.75 Cr",4585 SQ.FT,₹ 6.88 Cr
r387488,"4 BHK Villa
5.63 Cr - 9.75 Cr",4591 SQ.FT,₹ 6.89 Cr
r387488,"4 BHK Villa
5.63 Cr - 9.75 Cr",4596 SQ.FT,₹ 6.89 Cr
r387488,"4 BHK Villa
5.63 Cr - 9.75 Cr",4930 SQ.FT,₹ 7.39 Cr
r387488,"4 BHK Villa
5.63 Cr - 9.75 Cr",6500 SQ.FT,₹ 9.75 Cr
r387488,"5 BHK Villa
5.69 Cr",3792 SQ.FT,₹ 5.69 Cr
r345245,2 BHK Apartment,887 SQ.FT,Price on Request
r345245,2 BHK Apartment,910 SQ.FT,₹ 43.7 L
r345245,"3 BHK Apartment
50.5 L - 63 L",1039 SQ.FT,₹ 50.5 L
r345245,"3 BHK Apartment
50.5 L - 63 L",1400 SQ.FT,₹ 63 L
r345245,"4 BHK Apartment
89.7 L",2085 SQ.FT,₹ 89.7 L
r424561,Plot,1778 SQ.FT,Price on Request
r424561,Plot,1789 SQ.FT,Price on Request
r424561,Plot,1815 SQ.FT,Price on Request
r424561,Plot,2066 SQ.FT,Price on Request
r424561,Plot,2495 SQ.FT,Price on Request
r424561,Plot,2663 SQ.FT,Price on Request
r424561,Plot,2805 SQ.FT,Price on Request
r424561,Plot,2823 SQ.FT,Price on Request
r424561,Plot,2854 SQ.FT,Price on Request
r424561,Plot,2921 SQ.FT,Price on Request
r424561,Plot,3475 SQ.FT,Price on Request
r424561,Plot,3629 SQ.FT,Price on Request
r424561,Plot,3653 SQ.FT,Price on Request
r424561,Plot,3675 SQ.FT,Price on Request
r424561,Plot,4452 SQ.FT,Price on Request
r424561,Plot,4611 SQ.FT,Price on Request
r424561,Plot,4765 SQ.FT,Price on Request
r424561,Plot,5717 SQ.FT,Price on Request
r424561,Plot,6142 SQ.FT,Price on Request
r424561,Plot,8129 SQ.FT,Price on Request
r380872,"1 BHK Apartment
32.45 L",649 SQ.FT,₹ 32.45 L
r380872,"2 BHK Apartment
42.9 L - 62.2 L",858 SQ.FT,₹ 42.9 L
r380872,"2 BHK Apartment
42.9 L - 62.2 L",996 SQ.FT,₹ 49.8 L
r380872,"2 BHK Apartment
42.9 L - 62.2 L",1244 SQ.FT,₹ 62.2 L
r380872,"3 BHK Apartment
53.85 L - 72.2 L",1077 SQ.FT,₹ 53.85 L
r380872,"3 BHK Apartment
53.85 L - 72.2 L",1444 SQ.FT,₹ 72.2 L
r404070,"4 BHK Apartment
8.49 Cr - 8.51 Cr",3950 SQ.FT,₹ 8.49 Cr
r404070,"4 BHK Apartment
8.49 Cr - 8.51 Cr",3956 SQ.FT,₹ 8.51 Cr
r382236,"2 BHK Apartment
65 L - 65.72 L",632 SQ.FT,₹ 65.0 L
r382236,"2 BHK Apartment
65 L - 65.72 L",638 SQ.FT,₹ 65.62 L
r382236,"2 BHK Apartment
65 L - 65.72 L",639 SQ.FT,₹ 65.72 L
r382236,"3 BHK Apartment
79.09 L - 1.22 Cr",769 SQ.FT,₹ 79.09 L
r382236,"3 BHK Apartment
79.09 L - 1.22 Cr",770 SQ.FT,₹ 79.19 L
r382236,"3 BHK Apartment
79.09 L - 1.22 Cr",812 SQ.FT,₹ 83.51 L
r382236,"3 BHK Apartment
79.09 L - 1.22 Cr",918 SQ.FT,₹ 94.42 L
r382236,"3 BHK Apartment
79.09 L - 1.22 Cr",971 SQ.FT,₹ 99.87 L
r382236,"3 BHK Apartment
79.09 L - 1.22 Cr",1077 SQ.FT,₹ 1.11 Cr
r382236,"3 BHK Apartment
79.09 L - 1.22 Cr",1187 SQ.FT,₹ 1.22 Cr
r423305,"3 BHK Villa
1.94 Cr - 2.38 Cr",1795 SQ.FT,"₹ 1.94 Cr
i"
r423305,"3 BHK Villa
1.94 Cr - 2.38 Cr",1879 SQ.FT,"₹ 2.02 Cr
i"
r423305,"3 BHK Villa
1.94 Cr - 2.38 Cr",2032 SQ.FT,"₹ 2.17 Cr
i"
r423305,"3 BHK Villa
1.94 Cr - 2.38 Cr",2158 SQ.FT,"₹ 2.31 Cr
i"
r423305,"3 BHK Villa
1.94 Cr - 2.38 Cr",2215 SQ.FT,"₹ 2.38 Cr
i"
r410958,4 BHK Apartment,2364 SQ.FT,₹ 10.23 Cr
r410958,4 BHK Apartment,2368 SQ.FT,Price on Request
r410958,4 BHK Apartment,2379 SQ.FT,Price on Request
r410958,4 BHK Apartment,2381 SQ.FT,₹ 10.35 Cr
r410958,4 BHK Apartment,2820 SQ.FT,Price on Request
r410958,4 BHK Apartment,2824 SQ.FT,₹ 11.82 Cr
r410958,4 BHK Apartment,2840 SQ.FT,₹ 11.82 Cr
r410958,4 BHK Apartment,2842 SQ.FT,Price on Request
r410958,"5 BHK Apartment
25.53 Cr - 29.53 Cr",4613 SQ.FT,₹ 25.53 Cr
r410958,"5 BHK Apartment
25.53 Cr - 29.53 Cr",4613 SQ.FT,₹ 29.53 Cr
r337233,"2 BHK Apartment
1.28 Cr",926 SQ.FT,"₹ 1.28 Cr
i"
r337233,"3 BHK Apartment
1.68 Cr",1130 SQ.FT,"₹ 1.68 Cr
i"
r337233,"5 BHK Apartment
3.69 Cr",2621 SQ.FT,"₹ 3.69 Cr
i"
r426003,3 BHK Villa,2284 SQ.FT,₹ 1.37 Cr
r426003,3 BHK Villa,2320 SQ.FT,Price on Request
r426003,3 BHK Villa,2360 SQ.FT,₹ 1.42 Cr
r426003,3 BHK Villa,2565 SQ.FT,₹ 1.54 Cr
r426003,3 BHK Villa,2660 SQ.FT,₹ 1.6 Cr
r426003,3 BHK Villa,2702 SQ.FT,₹ 1.62 Cr
r426003,3 BHK Villa,2835 SQ.FT,Price on Request
r426003,3 BHK Villa,2836 SQ.FT,Price on Request
r426003,3 BHK Villa,2876 SQ.FT,₹ 1.73 Cr
r426003,3 BHK Villa,2888 SQ.FT,₹ 1.73 Cr
r426003,3 BHK Villa,2958 SQ.FT,₹ 1.77 Cr
r260680,"1 BHK Apartment
46.74 L - 57.87 L",630 SQ.FT,₹ 46.74 L
r260680,"1 BHK Apartment
46.74 L - 57.87 L",660 SQ.FT,₹ 48.97 L
r260680,"1 BHK Apartment
46.74 L - 57.87 L",780 SQ.FT,₹ 57.87 L
r260680,"2 BHK Apartment
67.88 L - 76.42 L",915 SQ.FT,₹ 67.88 L
r260680,"2 BHK Apartment
67.88 L - 76.42 L",930 SQ.FT,₹ 69.0 L
r260680,"2 BHK Apartment
67.88 L - 76.42 L",1030 SQ.FT,₹ 76.42 L
r260680,"3 BHK Apartment
94.59 L - 1.08 Cr",1275 SQ.FT,₹ 94.59 L
r260680,"3 BHK Apartment
94.59 L - 1.08 Cr",1290 SQ.FT,₹ 95.71 L
r260680,"3 BHK Apartment
94.59 L - 1.08 Cr",1460 SQ.FT,₹ 1.08 Cr
r416280,"Plot
32.64 L - 1.5 Cr",576 SQ.FT,₹ 32.64 L
r416280,"Plot
32.64 L - 1.5 Cr",600 SQ.FT,₹ 34.0 L
r416280,"Plot
32.64 L - 1.5 Cr",646 SQ.FT,₹ 36.6 L
r416280,"Plot
32.64 L - 1.5 Cr",680 SQ.FT,₹ 38.53 L
r416280,"Plot
32.64 L - 1.5 Cr",692 SQ.FT,₹ 39.21 L
r416280,"Plot
32.64 L - 1.5 Cr",864 SQ.FT,₹ 48.95 L
r416280,"Plot
32.64 L - 1.5 Cr",998 SQ.FT,₹ 56.55 L
r416280,"Plot
32.64 L - 1.5 Cr",1011 SQ.FT,₹ 57.28 L
r416280,"Plot
32.64 L - 1.5 Cr",1018 SQ.FT,₹ 57.68 L
r416280,"Plot
32.64 L - 1.5 Cr",1041 SQ.FT,₹ 58.98 L
r416280,"Plot
32.64 L - 1.5 Cr",1086 SQ.FT,₹ 61.53 L
r416280,"Plot
32.64 L - 1.5 Cr",1088 SQ.FT,₹ 61.65 L
r416280,"Plot
32.64 L - 1.5 Cr",1089 SQ.FT,₹ 61.7 L
r416280,"Plot
32.64 L - 1.5 Cr",1100 SQ.FT,₹ 62.33 L
r416280,"Plot
32.64 L - 1.5 Cr",1115 SQ.FT,₹ 63.18 L
r416280,"Plot
32.64 L - 1.5 Cr",1137 SQ.FT,₹ 64.42 L
r416280,"Plot
32.64 L - 1.5 Cr",1200 SQ.FT,₹ 67.99 L
r416280,"Plot
32.64 L - 1.5 Cr",1212 SQ.FT,₹ 68.67 L
r416280,"Plot
32.64 L - 1.5 Cr",1219 SQ.FT,₹ 69.07 L
r416280,"Plot
32.64 L - 1.5 Cr",1227 SQ.FT,₹ 69.52 L
r416280,"Plot
32.64 L - 1.5 Cr",1232 SQ.FT,₹ 69.81 L
r416280,"Plot
32.64 L - 1.5 Cr",1235 SQ.FT,₹ 69.98 L
r416280,"Plot
32.64 L - 1.5 Cr",1245 SQ.FT,₹ 70.54 L
r416280,"Plot
32.64 L - 1.5 Cr",1328 SQ.FT,₹ 75.24 L
r416280,"Plot
32.64 L - 1.5 Cr",1357 SQ.FT,₹ 76.89 L
r416280,"Plot
32.64 L - 1.5 Cr",1374 SQ.FT,₹ 77.85 L
r416280,"Plot
32.64 L - 1.5 Cr",1469 SQ.FT,₹ 83.23 L
r416280,"Plot
32.64 L - 1.5 Cr",1484 SQ.FT,₹ 84.08 L
r416280,"Plot
32.64 L - 1.5 Cr",1514 SQ.FT,₹ 85.78 L
r416280,"Plot
32.64 L - 1.5 Cr",1586 SQ.FT,₹ 89.86 L
r416280,"Plot
32.64 L - 1.5 Cr",2026 SQ.FT,₹ 1.15 Cr
r416280,"Plot
32.64 L - 1.5 Cr",2644 SQ.FT,₹ 1.5 Cr
r416280,"Plot
32.64 L - 1.5 Cr",2650 SQ.FT,₹ 1.5 Cr
r416280,"3 BHK Villa
96.83 L",1709 SQ.FT,₹ 96.83 L
r343921,3 BHK Apartment,2187 SQ.FT,₹ 3.28 Cr
r343921,3 BHK Apartment,3520 SQ.FT,Price on Request
r343921,"4 BHK Apartment
7.5 Cr - 7.5 Cr",4999 SQ.FT,₹ 7.5 Cr
r343921,"4 BHK Apartment
7.5 Cr - 7.5 Cr",5000 SQ.FT,₹ 7.5 Cr
r420123,"2 BHK Apartment
68.2 L - 82.15 L",1100 SQ.FT,₹ 68.2 L
r420123,"2 BHK Apartment
68.2 L - 82.15 L",1230 SQ.FT,₹ 76.26 L
r420123,"2 BHK Apartment
68.2 L - 82.15 L",1325 SQ.FT,₹ 82.15 L
r420123,"3 BHK Apartment
89.9 L - 1.18 Cr",1450 SQ.FT,₹ 89.9 L
r420123,"3 BHK Apartment
89.9 L - 1.18 Cr",1455 SQ.FT,₹ 90.21 L
r420123,"3 BHK Apartment
89.9 L - 1.18 Cr",1480 SQ.FT,₹ 91.76 L
r420123,"3 BHK Apartment
89.9 L - 1.18 Cr",1520 SQ.FT,₹ 94.24 L
r420123,"3 BHK Apartment
89.9 L - 1.18 Cr",1525 SQ.FT,₹ 94.55 L
r420123,"3 BHK Apartment
89.9 L - 1.18 Cr",1545 SQ.FT,₹ 95.79 L
r420123,"3 BHK Apartment
89.9 L - 1.18 Cr",1610 SQ.FT,₹ 99.82 L
r420123,"3 BHK Apartment
89.9 L - 1.18 Cr",1740 SQ.FT,₹ 1.08 Cr
r420123,"3 BHK Apartment
89.9 L - 1.18 Cr",1750 SQ.FT,₹ 1.09 Cr
r420123,"3 BHK Apartment
89.9 L - 1.18 Cr",1770 SQ.FT,₹ 1.1 Cr
r420123,"3 BHK Apartment
89.9 L - 1.18 Cr",1850 SQ.FT,₹ 1.15 Cr
r420123,"3 BHK Apartment
89.9 L - 1.18 Cr",1900 SQ.FT,₹ 1.18 Cr
r353990,"2 BHK Apartment
70.7 L - 71.18 L",884 SQ.FT,₹ 70.7 L
r353990,"2 BHK Apartment
70.7 L - 71.18 L",890 SQ.FT,₹ 71.18 L
r353990,"3 BHK Apartment
85.02 L - 1.11 Cr",1063 SQ.FT,₹ 85.02 L
r353990,"3 BHK Apartment
85.02 L - 1.11 Cr",1065 SQ.FT,₹ 85.18 L
r353990,"3 BHK Apartment
85.02 L - 1.11 Cr",1124 SQ.FT,₹ 89.9 L
r353990,"3 BHK Apartment
85.02 L - 1.11 Cr",1143 SQ.FT,₹ 91.42 L
r353990,"3 BHK Apartment
85.02 L - 1.11 Cr",1145 SQ.FT,₹ 91.58 L
r353990,"3 BHK Apartment
85.02 L - 1.11 Cr",1150 SQ.FT,₹ 91.98 L
r353990,"3 BHK Apartment
85.02 L - 1.11 Cr",1213 SQ.FT,₹ 97.02 L
r353990,"3 BHK Apartment
85.02 L - 1.11 Cr",1215 SQ.FT,₹ 97.18 L
r353990,"3 BHK Apartment
85.02 L - 1.11 Cr",1245 SQ.FT,₹ 99.58 L
r353990,"3 BHK Apartment
85.02 L - 1.11 Cr",1246 SQ.FT,₹ 99.66 L
r353990,"3 BHK Apartment
85.02 L - 1.11 Cr",1294 SQ.FT,₹ 1.03 Cr
r353990,"3 BHK Apartment
85.02 L - 1.11 Cr",1300 SQ.FT,₹ 1.04 Cr
r353990,"3 BHK Apartment
85.02 L - 1.11 Cr",1386 SQ.FT,₹ 1.11 Cr
r427781,"3 BHK Apartment
1.41 Cr",2075 SQ.FT,₹ 1.41 Cr
r413623,"Plot
9.77 L - 58.73 L",1173 SQ.FT,₹ 9.77 L
r413623,"Plot
9.77 L - 58.73 L",1324 SQ.FT,₹ 11.03 L
r413623,"Plot
9.77 L - 58.73 L",1335 SQ.FT,₹ 11.12 L
r413623,"Plot
9.77 L - 58.73 L",1539 SQ.FT,₹ 12.82 L
r413623,"Plot
9.77 L - 58.73 L",1550 SQ.FT,₹ 12.91 L
r413623,"Plot
9.77 L - 58.73 L",1604 SQ.FT,₹ 13.36 L
r413623,"Plot
9.77 L - 58.73 L",1625 SQ.FT,₹ 13.54 L
r413623,"Plot
9.77 L - 58.73 L",1787 SQ.FT,₹ 14.89 L
r413623,"Plot
9.77 L - 58.73 L",1830 SQ.FT,₹ 15.24 L
r413623,"Plot
9.77 L - 58.73 L",2013 SQ.FT,₹ 16.77 L
r413623,"Plot
9.77 L - 58.73 L",2045 SQ.FT,₹ 17.03 L
r413623,"Plot
9.77 L - 58.73 L",2077 SQ.FT,₹ 17.3 L
r413623,"Plot
9.77 L - 58.73 L",2099 SQ.FT,₹ 17.48 L
r413623,"Plot
9.77 L - 58.73 L",2142 SQ.FT,₹ 17.84 L
r413623,"Plot
9.77 L - 58.73 L",2196 SQ.FT,₹ 18.29 L
r413623,"Plot
9.77 L - 58.73 L",2325 SQ.FT,₹ 19.37 L
r413623,"Plot
9.77 L - 58.73 L",2357 SQ.FT,₹ 19.63 L
r413623,"Plot
9.77 L - 58.73 L",2379 SQ.FT,₹ 19.82 L
r413623,"Plot
9.77 L - 58.73 L",2390 SQ.FT,₹ 19.91 L
r413623,"Plot
9.77 L - 58.73 L",7050 SQ.FT,₹ 58.73 L
r424010,"3 BHK Apartment
1.85 Cr - 2.18 Cr",1800 SQ.FT,₹ 1.85 Cr
r424010,"3 BHK Apartment
1.85 Cr - 2.18 Cr",1812 SQ.FT,₹ 1.86 Cr
r424010,"3 BHK Apartment
1.85 Cr - 2.18 Cr",1860 SQ.FT,₹ 1.91 Cr
r424010,"3 BHK Apartment
1.85 Cr - 2.18 Cr",2075 SQ.FT,₹ 2.14 Cr
r424010,"3 BHK Apartment
1.85 Cr - 2.18 Cr",2090 SQ.FT,₹ 2.16 Cr
r424010,"3 BHK Apartment
1.85 Cr - 2.18 Cr",2110 SQ.FT,₹ 2.18 Cr
r424010,"4 BHK Apartment
2.99 Cr - 2.99 Cr",2632 SQ.FT,₹ 2.99 Cr
r424010,"4 BHK Apartment
2.99 Cr - 2.99 Cr",2638 SQ.FT,₹ 2.99 Cr
r424010,"4.5 BHK Apartment
1.7 Cr",1472 SQ.FT,₹ 1.7 Cr
r75015,2 BHK Apartment,768 SQ.FT,Price on Request
r75015,2 BHK Apartment,779 SQ.FT,Price on Request
r75015,2 BHK Apartment,811 SQ.FT,Price on Request
r75015,2 BHK Apartment,817 SQ.FT,Price on Request
r75015,3 BHK Apartment,1024 SQ.FT,Price on Request
r75015,3 BHK Apartment,1084 SQ.FT,Price on Request
r75015,3 BHK Apartment,1141 SQ.FT,Price on Request
r403366,"2 BHK Apartment
45.24 L - 70.35 L",738 SQ.FT,₹ 62.06 L
r403366,"2 BHK Apartment
45.24 L - 70.35 L",761 SQ.FT,₹ 63.98 L
r403366,"2 BHK Apartment
45.24 L - 70.35 L",780 SQ.FT,₹ 45.24 L
r403366,"2 BHK Apartment
45.24 L - 70.35 L",816 SQ.FT,₹ 68.55 L
r403366,"2 BHK Apartment
45.24 L - 70.35 L",823 SQ.FT,₹ 47.73 L
r403366,"2 BHK Apartment
45.24 L - 70.35 L",837 SQ.FT,₹ 70.35 L
r403366,"2 BHK Apartment
45.24 L - 70.35 L",853 SQ.FT,₹ 49.47 L
r403366,"2 BHK Apartment
45.24 L - 70.35 L",1031 SQ.FT,₹ 59.82 L
r403366,"3 BHK Apartment
54.23 L - 90.6 L",935 SQ.FT,₹ 54.23 L
r403366,"3 BHK Apartment
54.23 L - 90.6 L",943 SQ.FT,₹ 79.29 L
r403366,"3 BHK Apartment
54.23 L - 90.6 L",970 SQ.FT,₹ 56.26 L
r403366,"3 BHK Apartment
54.23 L - 90.6 L",982 SQ.FT,₹ 56.96 L
r403366,"3 BHK Apartment
54.23 L - 90.6 L",983 SQ.FT,₹ 57.01 L
r403366,"3 BHK Apartment
54.23 L - 90.6 L",990 SQ.FT,₹ 57.42 L
r403366,"3 BHK Apartment
54.23 L - 90.6 L",998 SQ.FT,₹ 83.87 L
r403366,"3 BHK Apartment
54.23 L - 90.6 L",1030 SQ.FT,₹ 86.59 L
r403366,"3 BHK Apartment
54.23 L - 90.6 L",1047 SQ.FT,₹ 60.73 L
r403366,"3 BHK Apartment
54.23 L - 90.6 L",1049 SQ.FT,₹ 60.84 L
r403366,"3 BHK Apartment
54.23 L - 90.6 L",1078 SQ.FT,₹ 90.6 L
r403366,"3 BHK Apartment
54.23 L - 90.6 L",1263 SQ.FT,₹ 73.25 L
r403366,4 BHK Apartment,1191 SQ.FT,₹ 69.08 L
r403366,4 BHK Apartment,1377 SQ.FT,Price on Request
r382576,"1 BHK Apartment
24.54 L",571 SQ.FT,"₹ 24.54 L
i"
r382576,"2 BHK Apartment
30.38 L - 31.82 L",711 SQ.FT,"₹ 30.38 L
i"
r382576,"2 BHK Apartment
30.38 L - 31.82 L",747 SQ.FT,"₹ 31.82 L
i"
r379247,"Plot
20 L - 53.39 L",200 SQ.YD,₹ 20.0 L
r379247,"Plot
20 L - 53.39 L",267 SQ.YD,₹ 26.7 L
r379247,"Plot
20 L - 53.39 L",400 SQ.YD,₹ 40.0 L
r379247,"Plot
20 L - 53.39 L",534 SQ.YD,₹ 53.39 L
r379247,"Studio Apartment
30 L",66.67 SQ.YD,₹ 30.0 L
r379247,"2 BHK Villa
65 L",162.22 SQ.YD,₹ 65.0 L
r379247,"4 BHK Villa
90.01 L",273.33 SQ.YD,₹ 90.01 L
r299863,"1 BHK Apartment
54.88 L",554 SQ.FT,"₹ 54.88 L
i"
r299863,"2 BHK Apartment
96.88 L - 1.04 Cr",959 SQ.FT,"₹ 96.88 L
i"
r299863,"2 BHK Apartment
96.88 L - 1.04 Cr",1028 SQ.FT,"₹ 1.03 Cr
i"
r299863,"2 BHK Apartment
96.88 L - 1.04 Cr",1035 SQ.FT,"₹ 1.04 Cr
i"
r299863,"3 BHK Apartment
1.25 Cr - 1.46 Cr",1254 SQ.FT,"₹ 1.25 Cr
i"
r299863,"3 BHK Apartment
1.25 Cr - 1.46 Cr",1281 SQ.FT,"₹ 1.28 Cr
i"
r299863,"3 BHK Apartment
1.25 Cr - 1.46 Cr",1321 SQ.FT,"₹ 1.32 Cr
i"
r299863,"3 BHK Apartment
1.25 Cr - 1.46 Cr",1432 SQ.FT,"₹ 1.42 Cr
i"
r299863,"3 BHK Apartment
1.25 Cr - 1.46 Cr",1475 SQ.FT,"₹ 1.46 Cr
i"
r408473,"2 BHK Apartment
1.08 Cr",1380 SQ.FT,₹ 1.08 Cr
r408473,"3 BHK Apartment
1.35 Cr - 2.34 Cr",1730 SQ.FT,₹ 1.35 Cr
r408473,"3 BHK Apartment
1.35 Cr - 2.34 Cr",2040 SQ.FT,₹ 1.59 Cr
r408473,"3 BHK Apartment
1.35 Cr - 2.34 Cr",2355 SQ.FT,₹ 1.84 Cr
r408473,"3 BHK Apartment
1.35 Cr - 2.34 Cr",3000 SQ.FT,₹ 2.34 Cr
r408473,"4 BHK Apartment
3.54 Cr - 3.58 Cr",4540 SQ.FT,₹ 3.54 Cr
r408473,"4 BHK Apartment
3.54 Cr - 3.58 Cr",4575 SQ.FT,₹ 3.57 Cr
r408473,"4 BHK Apartment
3.54 Cr - 3.58 Cr",4595 SQ.FT,₹ 3.58 Cr
r409476,"4 BHK Villa
2.9 Cr",2800 SQ.FT,"₹ 2.9 Cr
i"
r409476,"4 BHK Villa
2.9 Cr",2804 SQ.FT,"₹ 2.9 Cr
i"
r265191,"Plot
11.24 L - 37.48 L",653 SQ.FT,₹ 11.24 L
r265191,"Plot
11.24 L - 37.48 L",1000 SQ.FT,₹ 17.21 L
r265191,"Plot
11.24 L - 37.48 L",1200 SQ.FT,₹ 20.65 L
r265191,"Plot
11.24 L - 37.48 L",1400 SQ.FT,₹ 24.09 L
r265191,"Plot
11.24 L - 37.48 L",1600 SQ.FT,₹ 27.54 L
r265191,"Plot
11.24 L - 37.48 L",1750 SQ.FT,₹ 30.12 L
r265191,"Plot
11.24 L - 37.48 L",1800 SQ.FT,₹ 30.98 L
r265191,"Plot
11.24 L - 37.48 L",2178 SQ.FT,₹ 37.48 L
r265191,2 BHK Villa,923 SQ.FT,Price on Request
r265191,2 BHK Villa,985 SQ.FT,₹ 44.99 L
r265191,2 BHK Villa,1005 SQ.FT,₹ 48.0 L
r265191,2 BHK Villa,1024 SQ.FT,Price on Request
r265191,2 BHK Villa,1066 SQ.FT,Price on Request
r265191,2 BHK Villa,1150 SQ.FT,Price on Request
r265191,2 BHK Villa,1200 SQ.FT,₹ 51.01 L
r265191,2 BHK Villa,1302 SQ.FT,₹ 54.45 L
r265191,2 BHK Villa,1615 SQ.FT,Price on Request
r265191,3 BHK Villa,1500 SQ.FT,₹ 50.78 L
r265191,3 BHK Villa,1552 SQ.FT,Price on Request
r265191,3 BHK Villa,1876 SQ.FT,Price on Request
r265191,3 BHK Villa,1886 SQ.FT,₹ 63.71 L
r265191,3 BHK Villa,1900 SQ.FT,Price on Request
r265191,3 BHK Villa,1917 SQ.FT,₹ 68.65 L
r265191,3 BHK Villa,2000 SQ.FT,Price on Request
r265191,3 BHK Villa,2100 SQ.FT,Price on Request
r265191,3 BHK Villa,2300 SQ.FT,Price on Request
r265191,4 BHK Villa,2500 SQ.FT,Price on Request
r265191,4 BHK Villa,2750 SQ.FT,Price on Request
r265191,4 BHK Villa,3000 SQ.FT,Price on Request
r265191,4 BHK Villa,3300 SQ.FT,Price on Request
r416321,2 BHK Villa,135 SQ.YD,Price on Request
r416321,3 BHK Villa,135 SQ.YD,Price on Request
r416321,4 BHK Villa,560 SQ.YD,Price on Request
r416321,5 BHK Villa,915 SQ.YD,Price on Request
r397871,2 BHK Apartment,824 SQ.FT,Price on Request
r397871,2 BHK Apartment,1054 SQ.FT,₹ 84.99 L
r397871,2 BHK Apartment,1077 SQ.FT,₹ 86.85 L
r397871,2 BHK Apartment,1082 SQ.FT,₹ 87.25 L
r397871,2 BHK Apartment,1247 SQ.FT,₹ 1.01 Cr
r397871,2 BHK Apartment,1266 SQ.FT,₹ 1.02 Cr
