XID,Project Name,City,Housing.com Link
r395389,Signature Global City 63A,Gurgaon,https://housing.com/in/buy/projects/page/280638-signature-global-city-63a-by-signature-global-builders-pvt-ltd-in-sector-63
r65774,Modi Edifice,Hyderabad,https://housing.com/in/buy/projects/page/47301-edifice-by-modi-builders-in-bowrampet
r213249,Godrej 101,Gurgaon,https://housing.com/in/buy/projects/page/33467-godrej-101-by-godrej-properties-ltd-in-sector-79
r156477,Master Orchard Estate,Kolkata North,https://housing.com/buy-orchard-estate-by-orchard-in-madhyamgram-kolkata-pid-276150
r396053,Vivaan Ixora,Ahmedabad North,https://housing.com/buy-vivaan-ixora-by-vivaan-group-in-zundal-gandhinagar-gujarat-pid-281468
r403616,DS Max Shreshta,Bangalore North,https://housing.com/in/buy/projects/page/294253-ds-max-shresta-by-dsmax-properties-private-limited-in-kannuru
r427124,Harvi Helenium,Ahmedabad West,https://housing.com/buy-harvi-helenium-by-harvi-infra-in-south-bopal-ahmedabad-pid-324904
r432912,Vishaka Sai Villas,Chennai South,https://housing.com/in/buy/projects/page/326538-vishaka-sai-villas-by-vishaka-constructions-in-nanmangalam
r417989,Shreeji Elevate,Nasik,https://housing.com/buy-shreeji-elevate-by-shreeji-group-in-indira-nagar-nashik-pid-309325
r423457,Shyama Icon,Vadodara,https://housing.com/buy-shyama-icon-by-shree-giriraj-developers-in-bhayli-vadodara-pid-316317
r424266,Elite Vivanta,Navi Mumbai,https://housing.com/in/buy/projects/page/320761-nathdwara-elite-vivanta-by-nathdwara-developers-private-limited-vashi-in-kharghar
r427931,Lansum Evana,Visakhapatnam,https://housing.com/buy-lansum-evana-by-lansum-properties-llp-in-anandapuram-visakhapatnam-pid-342033
r427908,Kosmic Kourtyard Phase 2,Pune East,https://housing.com/in/buy/projects/page/51594-guardian-eastern-meadows-phase-2-by-guardian-developer-in-upper-kharadi
r432044,Atmosphere Anandham,Chennai South,https://housing.com/in/buy/projects/page/328361-anandham-arupadai-veedu-by-anandham-builders-and-developers-in-selaiyur
r415490,FK Meadows Square,Chennai South,https://housing.com/in/buy/projects/page/317561-fk-meadows-square-by-fk-construction-in-perumbakkam
r401774,Green Park City,Lucknow,https://housing.com/buy-green-park-city-by-property-boss-real-infrastructure-llp-in-sushant-golf-city-lucknow-pid-291456
r423503,Villa Heritage,Navi Mumbai,https://housing.com/in/buy/projects/page/5003-heritage-amar-villa-by-heritage-group-in-chembur
r390821,Paradise Sai World Dreams,Thane Outskirts,https://housing.com/in/buy/projects/page/289374-paradise-sai-world-dreams-by-paradise-group-in-dombivli-east
r398157,Manorath 56,Vadodara,https://housing.com/buy-manorath-56-by-milleninium-developers-in-bhayli-vadodara-pid-289350
r385012,MVV Towers,Visakhapatnam,https://housing.com/buy-mvv-towers-by-mvv-builders-in-yendada-visakhapatnam-pid-270545
r413095,TVH Swarnam,Coimbatore,https://housing.com/buy-1740-sqft-residential-plot-in-karanampettai-for-rs-2400000-rid-15749426
r227169,Doon Boulevard,Dehradun,https://housing.com/buy-doon-boulevard-by-d-d-developers-dehradun-in-rajpur-road-dehradun-pid-295454
r426520,Conscient Parq,Gurgaon,https://housing.com/in/buy/projects/page/320891-conscient-parq-by-conscient-infrastructure-in-sector-80
r413450,JBs Pride,Hyderabad,https://housing.com/in/buy/projects/page/300570-jb-pride-by-jb-infra-groups-in-shankarpally
r18616,Magus Vedantam Minaret,Ghaziabad,https://housing.com/in/buy/projects/page/1864-vedantam-minaret-by-vedantam-in-indirapuram
r411124,Jarry Emperio,Nagpur,https://housing.com/buy-emperio-by-jarry-profit-in-jaripatka-nagpur-maharashtra-pid-301062
r426545,Parth Sunrise,Jaipur,https://housing.com/buy-parth-sunrise-by-parth-sarthi-group-in-jagatpura-jaipur-rajasthan-pid-318914
r406986,Vrundavan Bliss,Vadodara,https://housing.com/buy-vrundavan-bliss-by-shree-balaji-developers-in-waghodia-road-vadodara-pid-286444
r420412,Palm Paradise,Vadodara,https://housing.com/buy-palm-paradise-by-giriraj-infra-in-waghodia-road-vadodara-pid-315478
r407809,ESR Premium County,Hyderabad,https://housing.com/in/buy/projects/page/315981-premium-county-by-rohini-minerals-private-limited-in-maheshwaram
r425745,Vishal Eastern Front,Pune East,https://housing.com/in/buy/projects/page/319187-vishal-eastern-front-by-vishal-group-in-mundhwa
r383398,Praneeth Kkrs Pranav Jaitra,Hyderabad,https://housing.com/in/buy/projects/page/269816-praneeth-kkrs-pranav-jaitra-by-praneeth-group-in-hyder-nagar
r326229,ATS Pious Hideaways,Noida,https://housing.com/in/buy/projects/page/133832-ats-pious-hideaways-by-ats-infrastructure-limited-in-sector-150
r396838,Lodha Bellevue,South Mumbai,https://housing.com/in/buy/projects/page/283028-lodha-bellevue-by-lodha-group-in-mahalakshmi
r394347,Piya Castle,Guwahati,https://housing.com/buy-piya-castle-by-pragjyotish-housing-in-chandmari-guwahati-pid-328867
r376632,Dreamland Harnarain Aeropolis,Varanasi,https://housing.com/buy-dreamland-harnarain-aeropolis-by-dreamland-holding-ltd-in-sehmalpur-varanasi-uttar-pradesh-pid-281796
r431285,Ayansh Prime 24,Jaipur,https://housing.com/buy-quality-ayansh-prime-24-by-quality-king-constructions-company-in-mansarovar-jaipur-rajasthan-pid-327748
r390606,Oxina Castles,Trichy,https://housing.com/in/buy/projects/page/275466-oxina-castles-by-oxina-developers-private-limited-in-thillai-nagar
r423306,Kochar Gagan,Chennai West,https://housing.com/in/buy/projects/page/324776-kochar-gagan-by-kochar-homes-pvt-ltd-in-vanagaram
r432549,TREVOC Royal Residences,Gurgaon,https://housing.com/in/buy/projects/page/329676-trevoc-royal-residences-by-trevoc-group-in-sector-56
r426150,Vaswani Starlight,Bangalore East,https://housing.com/in/buy/projects/page/319882-vaswani-starlight-by-vaswani-group-in-whitefield
r414631,Pavani Felicity,Hyderabad,https://housing.com/in/buy/projects/page/289879-pavani-felicity-by-pavani-group-in-nizampet
r425392,Realmark Amora,Kolkata South,https://housing.com/buy-realmark-amora-by-realmark-realty-pvt-ltd-in-tollygunge-kolkata-pid-319178
r271787,Brigade Xanadu,Chennai North,https://housing.com/in/buy/projects/page/254250-brigade-xanadu-cluster-iii-celeste-by-brigade-enterprises-ltd-in-mogappair
r425026,Royale Mriga by Thigazhvan Estate,Chennai South,https://housing.com/in/buy/projects/page/318219-thigazhvan-estate-royale-mriga-by-thigazhvan-estate-private-limited-in-madipakkam
r422115,Vaibhavis Vihaan Shikhara,Hyderabad,https://housing.com/in/buy/projects/page/312688-vaibhavi-vihaan-shikhara-by-vaibhavi-infraa-projects-in-tellapur
r400934,Visions Arsha,Hyderabad,https://housing.com/in/buy/projects/page/287201-visions-arsha-by-vision-infra-developers-india-private-limited-in-osman-nagar
r381526,Sapnil Residency BT Road,Kolkata North,https://housing.com/buy-sapnil-residency-bonhooghly-by-sapnil-developers-in-baranagar-kolkata-pid-264199
r434125,Ananya Township,Coimbatore,https://housing.com/buy-aira-ananya-township-by-aira-property-developer-in-karamadai-coimbatore-pid-340472
r401036,The Nest,Vadodara,https://housing.com/buy-the-nest-by-vns-associates-in-vadsar-vadodara-pid-290504
r427112,Casagrand Selenia,Chennai South,https://housing.com/in/buy/projects/page/320295-casagrand-selenia-by-casagrand-builder-private-limited-in-kelambakkam
r287429,Shri Ji Awas Woods Residency,Gwalior,https://housing.com/in/buy/projects/page/276321-shriji-woods-residency-phase-2-by-shriji-awas-vikas-private-limited-in-sirol
r390200,Antonia The Sky Villa,Nasik,https://housing.com/buy-antonia-the-sky-villa-by-ravi-mahajan-builders-developers-in-govind-nagar-nashik-pid-276616
r61839,Mahidhara Fortune City,Bangalore South,https://housing.com/in/buy/projects/page/99960-mahidhara-fortune-city-by-mahidhara-projects-in-attibele
r437302,Casa Margarida,North Goa,https://housing.com/in/buy/projects/page/337497-casa-margarida-by-luxofy-in-calangute
r4872,Pace Anusa,Chennai South,https://housing.com/in/buy/projects/page/3036-pace-anusa-by-lakshi-realtors-in-tambaram
r433274,Signature Global Daxin Vistas,Gurgaon,https://housing.com/in/buy/projects/page/330067-signature-global-daxin-vistas-by-signature-global-builders-pvt-ltd-in-sector-36-sohna
r412714,Regalia Krishna Kunj Central Courtyard,Hyderabad,https://housing.com/in/buy/projects/page/289722-krishna-kunj-central-courtyard-by-regalia-smartspaces-llp-in-quthbullapur
r401790,Casagrand Southbrooke,Chennai South,https://housing.com/in/buy/projects/page/290120-casagrand-southbrooke-by-casagrand-builder-private-limited-in-kelambakkam
r348973,Peninsula Parkelite Phase 3,Bangalore East,https://housing.com/in/buy/projects/page/294581-peninsula-park-elite-phase-iii-by-peninsula-infra-development-pvt-ltd-in-sarjapur
r403842,Adani Samsara Avasa,Gurgaon,https://housing.com/in/buy/projects/page/295441-adani-samsara-avasa-by-adani-realty-in-sector-63
r415958,JRC Sanzio,Bangalore East,https://housing.com/in/buy/projects/page/307275-jrc-sanzio-by-jrc-projects-pvt-ltd-in-sarjapur
r433575,Royal Castle,Chennai South,https://housing.com/in/buy/projects/page/330826-sathiyam-royal-castle-by-sathiyam-housing-and-properties-pvt-ltd-in-padur
r419768,Shantam Nest,Vadodara,https://housing.com/buy-vaibhav-shantam-nest-by-vaibhav-infra-in-tarsali-vadodara-pid-318312
r427641,64 Hills,Pune West,https://housing.com/in/buy/projects/page/320608-64-hills-by-manisha-constructions-in-bavdhan
r424094,Dragon Age Nottingham Homz,Lucknow,https://housing.com/buy-nottingham-homz-by-dragon-age-realtors-pvt-ltd-in-malookpur-lucknow-pid-283559
r409651,ORO Constella,Lucknow,https://housing.com/buy-oro-constella-by-oro-real-infra-llp-in-sushant-golf-city-lucknow-pid-292525
r381204,Vertex Giga City,Hyderabad,https://housing.com/in/buy/projects/page/325170-vertex-gigaciti-by-vertex-homes-in-tukkuguda
r427903,Nitara One Good Earth,Gurgaon,https://housing.com/in/buy/projects/page/322085-nitara-one-good-earth-by-nitara-projects-limited-in-sector-71
r426777,Trifecta Vanto,Bangalore East,https://housing.com/in/buy/projects/page/320182-trifecta-vanto-phase-1-by-trifecta-projects-pvt-ltd-in-kodathi
r395792,APR Praveens Golden Leaf,Hyderabad,https://housing.com/in/buy/projects/page/325887-apr-praveens-golden-leaf-by-apr-group-in-hayathnagar
r405310,Casagrand Cloud9,Chennai South,https://housing.com/in/buy/projects/page/298354-casagrand-cloud-9-by-casagrand-builder-private-limited-in-sholinganallur
r430983,Stone And Acres Parkhills,Chennai South,https://housing.com/in/buy/projects/page/321506-stone-and-acres-park-hills-by-stone-and-acres-in-ponmar
r368250,Vaibhav Upavan,Bangalore North,https://housing.com/in/buy/projects/page/302431-vaibhav-upavan-phase-2-by-vyas-vaibhav-ventures-llp-in-jangamakote
r319819,Shapoorji Pallonji Joyville Gurugram,Gurgaon,https://housing.com/in/buy/projects/page/128336-shapoorji-pallonji-joyville-by-shapoorji-pallonji-real-estate-in-sector-102
r418780,Mana Dale,Bangalore East,https://housing.com/in/buy/projects/page/310554-mana-dale-by-mana-projects-pvt-ltd-in-kodathi
r416927,Tulsi Paradise,Ahmedabad North,https://housing.com/buy-tulsi-paradise-by-tulsi-paradise-in-sughad-gandhinagar-gujarat-pid-307561
r69896,Madhu Park Ville,Hyderabad,https://housing.com/in/buy/projects/page/239886-madhu-parkville-by-madhu-infrastructures-in-tellapur
r257873,Trimurtys Arabella,Jaipur,https://housing.com/buy-trimurty-arabella-by-trimurty-group-in-nehru-nagar-jaipur-rajasthan-pid-203055
r429830,The Nest Accolade,Chennai South,https://housing.com/in/buy/projects/page/309095-nest-accolade-by-the-nest-builder-in-nedumgundram
r435904,ACS Elegance,Chennai South,https://housing.com/in/buy/projects/page/327304-elegance-by-acs-promoters-in-kundrathur
r414944,Teja Fortune Heights,Hyderabad,https://housing.com/in/buy/projects/page/312046-teja-fortune-heights-by-teja-homes-pvt-ltd-in-patancheru
r438048,Prateek Grand Begonia,Ghaziabad,https://housing.com/in/buy/projects/page/330040-grand-begonia-by-prateek-group-in-siddharth-vihar
r425268,Godrej Jardinia,Noida,https://housing.com/in/buy/projects/page/319974-godrej-jardinia-by-godrej-properties-limited-in-sector-145
r401678,Western Springs,Hyderabad,https://housing.com/in/buy/projects/page/290203-western-springs-by-western-constructions-in-financial-district
r422985,Serenity Shivam,Ahmedabad West,https://housing.com/buy-serenity-shivam-by-shivam-buildcon-in-south-bopal-ahmedabad-pid-316634
r428162,Sri Harsham Maha Sri Township,Chengalpattu,https://housing.com/in/buy/projects/page/323373-sri-maha-sri-township-by-sri-harsham-promoters-in-acharapakkam
r421876,VGN Highland,Chennai West,https://housing.com/in/buy/projects/page/315301-vgn-highland-by-vgn-homes-in-tharapakkam
r428434,Premier JJS Sakthi Nagar,Chennai West,https://housing.com/in/buy/projects/page/320860-jjs-sakthi-nagar-villas-by-prime-estate-in-sriperumbudur
r414400,Sunshine Green Meadows,Hyderabad,https://housing.com/in/buy/projects/page/316339-sunshine-green-meadows-by-sunshine-infra-pvt-ltd-in-bachupally
r411096,KA Brezza,Chennai North,https://housing.com/in/buy/projects/page/300297-k-a-brezza-by-kadevelopers-in-ambattur
r383552,Lotus Grand,Hyderabad,https://housing.com/in/buy/projects/page/269445-lotus-grand-by-lotus-projects-in-kokapet
r385320,Glentree Pharma County,Hyderabad,https://housing.com/in/buy/projects/page/270815-glentree-pharma-county-1-by-glentree-homes-in-maheshwaram
r422466,Panchratna Heritage,Ranchi,https://housing.com/buy-panchratna-heights-by-panchratna-promoters-in-gandhi-nagar-ranchi-pid-215986
r384372,Shantam Highland,Vadodara,https://housing.com/buy-vraj-shantam-highland-by-vraj-creation-in-tarsali-vadodara-pid-270242
r433847,Signature Global Twin Tower DXP,Gurgaon,https://housing.com/in/buy/projects/page/331466-signature-global-twin-tower-by-signature-global-builders-pvt-ltd-in-sector-84
r412175,Freedom Tower,Surat,https://housing.com/buy-hi-speed-freedom-towers-by-hi-speed-enterprises-llp-in-piplod-surat-pid-302960
r376817,Kedias The Kothi,Jaipur,https://housing.com/buy-kedias-the-kothi-by-kedia-real-estate-limited-liability-partnership-in-vaishali-nagar-jaipur-rajasthan-pid-257298
r369498,The Aga Hall Estate,South Mumbai,https://housing.com/in/buy/projects/page/250928-the-aga-hall-estate-by-prince-aly-khan-hospital-in-mazgaon
r403945,Irish Platinum,Greater Noida,https://housing.com/in/buy/projects/page/317382-irish-platinum-by-irish-infrastructure-private-limited-in-sector-10
r43270,Skyline Speedway Avenue,Greater Noida,https://housing.com/in/buy/projects/page/5391-skyline-speedway-avenue-by-skyline-speedway-avenue-in-yeida
r424016,Karamchand Greens,Nagpur,https://housing.com/buy-karamchand-greens-by-neerja-realtors-private-limited-in-jamtha-nagpur-maharashtra-pid-317764
r384198,Shivalik Grace,Vadodara,https://housing.com/buy-shivalik-grace-by-shivalik-home-realities-in-bhayli-vadodara-pid-270157
r412426,Samriddhi Atlantis,Raipur,https://housing.com/in/buy/projects/page/32984-aryan-samriddhi-avenue-by-aryan-promoters-builders-in-jivan-vihar
r263711,Shriram Grand City,Hooghly,https://housing.com/buy-shriram-grand-city-grand-one-by-shriram-properties-in-konnagar-kolkata-pid-35727
r309295,Prakruthi Nandi Brindavan,Bangalore South,https://housing.com/in/buy/projects/page/294017-nandi-brindavan-by-nandi-developers-in-uttarahalli-hobli
r406547,Nova Sangamam,Chennai South,https://housing.com/in/buy/projects/page/310791-premier-sangamam-by-premier-housing-properties-in-manapakkam
r430209,Casagrand Laurels,Chennai South,https://housing.com/in/buy/projects/page/315151-casagrand-laurels-by-casagrand-builder-private-limited-in-navalur
r409859,Nest Art,Chennai South,https://housing.com/in/buy/projects/page/291020-the-nest-art-by-the-nest-builder-in-ottiyambakkam
r429469,Sameera Mahalakshmi Nagar,Chennai North,https://housing.com/in/buy/projects/page/271618-sameera-mahalakshmi-nagar-by-sameera-lands-and-construction-in-red-hills
r379727,Gothic Pentagon Clouds,Hyderabad,https://housing.com/in/buy/projects/page/260344-gothic-pentagon-clouds-by-gothic-homes-in-bachupally
r412178,Platinum East Woods,Bangalore East,https://housing.com/in/buy/projects/page/298338-platinum-east-woods-by-platinum-narya-infra-in-kannamangala-whitefield-hoskote-road
r405529,Navraj The Antalyas,Gurgaon,https://housing.com/in/buy/projects/page/297932-navraj-the-antalya-by-navraj-builder-in-sector-37d
r375918,Aparna Sarovar Zicon,Hyderabad,https://housing.com/in/buy/projects/page/256121-aparna-sarovar-zicon-by-aparna-in-serilingampally/brochure
r410658,Sacred Shivansh,Ahmedabad West,https://housing.com/buy-sacred-shivansh-by-sacred-nine-realty-in-shela-ahmedabad-pid-300468
r32486,Signia Isles,Western Mumbai,https://housing.com/in/buy/projects/page/34216-sunteck-signia-isles-by-sunteck-realty-in-bandra-east
r433778,Sumadhura Capitol Residences,Bangalore East,https://housing.com/in/buy/projects/page/329241-sumadhura-capitol-residences-by-sumadhura-infracon-pvt-ltd-in-whitefield
r377288,Mahaadeva My Fortune,Bangalore South,https://housing.com/in/buy/projects/page/35758-my-fortune-by-mahaadeva-constructions-in-electronic-city
r416470,Ranjekar Dhanasampada,Pune Central,https://housing.com/in/buy/projects/page/309826-ranjekar-dhansampada-by-ranjekar-realty-in-erandwane
r436236,Samruddhi heights,Nagpur,https://housing.com/buy-balaji-heights-1-by-balaji-nirmay-infraventure-in-dighori-nagpur-maharashtra-pid-338969
r437012,Mana Cresta,Bangalore South,https://housing.com/in/buy/projects/page/337007-mana-cresta-by-mana-projects-pvt-ltd-in-chikkanayakanahalli-choodasandra
r4006,RG Luxury Homes,Greater Noida,https://housing.com/in/buy/projects/page/279593-rg-luxury-phase-2-by-rg-group-in-noida-extension
r347175,Sri Krishna Vilas,Varanasi,https://housing.com/buy-sri-krishna-vilas-by-shreemaa-infrarealty-pvt-ltd-in-lahartara-varanasi-uttar-pradesh-pid-257022
r421347,BCM Panache,Indore,https://housing.com/buy-bicholi-bcm-panache-and-upahar-nagar-phase-1-by-bicholi-devcon-llp-in-bicholi-hapsi-indore-pid-313146
r380922,Silpas Kalpavriksha,Hyderabad,https://housing.com/in/buy/projects/page/264809-silpas-kalpavriksha-by-shantasriram-constructions-pvt-ltd-in-bahadurpally
r402610,M3M Antalya Hills,Gurgaon,https://housing.com/in/buy/projects/page/298817-m3m-antalya-hills-by-m3m-india-pvt-ltd-in-sector-79
r415717,Bhoo Aabharana,Bangalore North,https://housing.com/in/buy/projects/page/306908-bhoo-aabharana-by-bhoo-developers-in-essel-gardens
