PRM/KA/RERA/1251/309/PR/130924/007015,CENTURY LIVA,Partnership Firm,BENGALURU URBAN,ARCHWAY REALTY LLP,Residential/Group Housing,31-12-2028,APPROVED,"Sy Nos. 26/1A, 26/1B, 27/1, 27/2 and 27/3 , Avalahalli Village, Yelahanka Hobli, Bangalore North Taluk , Bengaluru North , Bengaluru Urban, Karnataka - 560064",,,,,,,,,
PRM/KA/RERA/1251/309/PR/110823/006165,PROVIDENT ECOPOLITAN PHASE 4,Partnership Firm,BENGALURU URBAN,PROVIDENT WHITE OAKS LLP,Residential/Group Housing,30-04-2029,APPROVED,"Plot Nos R-4-Part-A & R-4-Part-B of Hardware Sector at Hitech, Defence & Aerospace Park, Bengaluru , Sy No Parts of 177 (Block No. 1,2 & 3) 72,73/1,73/2,73/3,73/4,74/1,74/2,74/3,74/4,75,76,78/2 & 78/3 , Bengaluru North , Bengaluru Urban, Karnataka - 562149",,,,,,,,,
PRM/KA/RERA/1251/309/PR/110823/006164,PROVIDENT ECOPOLITAN PHASE 3,Partnership Firm,BENGALURU URBAN,PROVIDENT WHITE OAKS LLP,Residential/Group Housing,31-03-2029,APPROVED,"Plot Nos R-4-Part-A & R-4-Part-B of Hardware Sector at Hitech, Defence & Aerospace Park, Bengaluru , Sy No Parts of 177 (Block No. 1,2 & 3) 72,73/1,73/2,73/3,73/4,74/1,74/2,74/3,74/4,75,76,78/2 & 78/3 , Bengaluru North , Bengaluru Urban, Karnataka - 562149",,,,,,,,,
PRM/KA/RERA/1251/309/PR/110823/006163,PROVIDENT ECOPOLITAN PHASE 2,Partnership Firm,BENGALURU URBAN,PROVIDENT WHITE OAKS LLP,Residential/Group Housing,30-06-2028,APPROVED,"Plot Nos R-4-Part-A & R-4-Part-B of Hardware Sector at Hitech, Defence & Aerospace Park, Bengaluru , Sy No Parts of 177 (Block No. 1,2 & 3) 72,73/1,73/2,73/3,73/4,74/1,74/2,74/3,74/4,75,76,78/2 & 78/3 , Bengaluru North , Bengaluru Urban, Karnataka - 562149",,,,,,,,,
PRM/KA/RERA/1251/309/PR/110823/006162,PROVIDENT ECOPOLITAN PHASE 1A,Partnership Firm,BENGALURU URBAN,PROVIDENT WHITE OAKS LLP,Residential/Group Housing,30-09-2027,APPROVED,"Plot Nos R-4-Part-A & R-4-Part-B of Hardware Sector at Hitech, Defence & Aerospace Park, Bengaluru , Sy No Parts of 177 (Block No. 1,2 & 3) 72,73/1,73/2,73/3,73/4,74/1,74/2,74/3,74/4,75,76,78/2 & 78/3 , Bengaluru North , Bengaluru Urban, Karnataka - 562149",,,,,,,,,
PRM/KA/RERA/1251/309/PR/071022/005303,PURVA ZENIUM 2,Company,BENGALURU URBAN,PURAVANKARA LIMITED,Residential/Group Housing,30-06-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/309/PR/070522/004860,EARTH & ESSENCE - PHASE 1B,Company,BENGALURU URBAN,ASSETZ PREMIUM HOLDINGS PRIVATE LIMITED,Residential/Group Housing,31-12-2024,APPROVED,"Sy. No 16/2,8/1 HOSAHALLI VILLAGE , JALA HOBLI ,YELAHANKA TALUK , Bengaluru North , Bengaluru Urban, Karnataka - 562157",,,,,,,,,
PRM/KA/RERA/1251/309/PR/070324/006697,CANDEUR NOVO GARDENIA,Partnership Firm,BENGALURU URBAN,NOVOLIFE INNOVATIVE STRUCTURES LLP,Residential/Group Housing,31-12-2027,APPROVED,"Kahta No.7677, Sy no.215/6, 215/7,,215/15 , 215/10, 215/13, 215/17 , Ward No.149, JDTP -NORTHZONE , Gunjur Village , Varthur 149 , Bengaluru North , Bengaluru Urban, Karnataka - 560087",,,,,,,,,
PRM/KA/RERA/1251/309/PR/060324/006692,ASSETZ SORA & SAKI PHASE 1,Company,BENGALURU URBAN,NETRA SOFTWARE TECHNOLOGIES PRIVATE LIMITED,Residential/Group Housing,30-09-2028,APPROVED,"PLOT Nos. R-9-D1, R-9-D2, R-9-D1-P & R-9-D2-P OF HITECH, DEFENCE & AEROSPACE PARK, (HARDWARE SECTOR) COMPRISED IN SURVEY Nos. 176, 177, 470, 471 OF , BAGALUR VILLAGE AND SURVEY NO. 176 & 82 OF HOOVINAYAKANAHALLI VILLAGE, JALA HOBLI , Bengaluru North , Bengaluru Urban, Karnataka - 562149",,,,,,,,,
PRM/KA/RERA/1251/309/PR/060324/006684,VAJRAM NEWTOWN - II,Company,BENGALURU URBAN,VAJRAM ESTATES PRIVATE LIMITED,Residential/Group Housing,12-01-2028,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/309/PR/060324/006682,BELVEDERE BY UKN AIRPORT DISTRICT -PHASE 2,,BENGALURU URBAN,U.K.N. PROPERTIES PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/309/PR/030524/006839,CONCORDE MAYFAIR,,BENGALURU URBAN,CONCORDE HOUSING CORPORATION PVT LTD,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/309/PR/030424/006771,ASSETZ PROMISE OF SPRING PHASE-1,,BENGALURU URBAN,SAMBHAV VENTURES REALTY LLP,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/309/PR/011022/005287,VISISTA BY VISTA SPACES | OKAS,,BENGALURU URBAN,VISTA SPACES JAKKUR RESIDENCY PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/280324/006766,THE RIGHT LIFE,,BENGALURU URBAN,NEOBUILD VENTURES LLP,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/280222/004739,DS MAX SUKRUTH,,BENGALURU URBAN,DS MAX REALTY PRIVATE LTD,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/271023/006364,ENGRACE 4,,BENGALURU URBAN,MODERN SPACES,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/270922/005269,"SOBHA BROOKLYN TOWERS - TOWN PARK PHASE 4, W4",,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/270922/005268,"SOBHA BROOKLYN TOWERS - TOWN PARK PHASE 3, W5",,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/270922/005267,"SOBHA BROOKLYN TOWERS - TOWN PARK PHASE 1, W1",,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/270723/006099,MAHENDRA ARTO HELIX,,BENGALURU URBAN,MAHENDRA ARTO LLP,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/240723/006087,JRC WILD WOODS BUILDING 2,,BENGALURU URBAN,JRC PROJECTS,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/240424/006833,VRL HAPPY HOMES,,BENGALURU URBAN,VRL CONSTRUCTIONS,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/231123/006426,SRI NANDANA GALAXY,,BENGALURU URBAN,SRI NANDANA BUILDERS,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/230522/004901,MERIDIAN PARK PHASE II @ THE PRESTIGE CITY,,BENGALURU URBAN,PRESTIGE PROJECTS PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/230522/004899,PENINSULA PARK ELITE PHASE II,,BENGALURU URBAN,PENINSULA INFRA DEVELOPMENTS PVT LTD,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/220722/005097,MODERN SPACES FELICITY ENGRACE 2,,BENGALURU URBAN,MODERN SPACES,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/220424/006830,CASAGRAND VIVACITY,,BENGALURU URBAN,CASA GRANDE GARDEN CITY BUILDERS PVT LTD,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/220424/006827,RRL PALACIO,,BENGALURU URBAN,RRL BUILDERS AND DEVELOPERS PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/220202/004665,MILLENIA MUTHANALLUR,,BENGALURU URBAN,NAMBIAR ENTERPRISES LLP,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/211122/005487,MAHIDHARA HARMONY,,BENGALURU URBAN,MAHIDHARA PROJECTS PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/211008/004353,EDEN PARK @ THE PRESTIGE CITY,,BENGALURU URBAN,PRESTIGE PROJECTS PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/211007/004346,ASPEN GREENS @ THE PRESTIGE CITY,,BENGALURU URBAN,PRESTIGE PROJECTS PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/210928/004316,THE PRESTIGE CITY - AVALON PARK,,BENGALURU URBAN,PRESTIGE PROJECTS PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/210902/004291,SHRIRAM CHIRPING GROVE - 2,,BENGALURU URBAN,TANMATHRA AQUARELLE DEVELOPERS PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/210518/004151,SOBHA MANHATTAN TOWERS-TOWN PARK PHASE 2 W 1 & 2,,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/210518/004150,SOBHA MANHATTAN TOWERS-TOWN PARK PHASE 1 W 4 & 5,,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/210122/004649,"SOBHA BROOKLYN TOWERS - TOWN PARK PHASE 5, W3",,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/210122/004649,"SOBHA BROOKLYN TOWERS - TOWN PARK PHASE 5, W3",,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/210122/004648,"SOBHA BROOKLYN TOWERS - TOWN PARK PHASE 2, W2",,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/210122/004648,"SOBHA BROOKLYN TOWERS - TOWN PARK PHASE 2, W2",,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/201201/003733,DS MAX SAHARA,,BENGALURU URBAN,DS MAX PROPERTIES PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/200923/006277,JRC SANZIO,,BENGALURU URBAN,JRC PROJECTS,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/200811/003537,THE IMPERIAL ADDRESS – PHASE II,,BENGALURU URBAN,INDIABUILD REALTORS PVT LTD,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/200811/003536,THE IMPERIAL ADDRESS – PHASE I,,BENGALURU URBAN,INDIABUILD PREMISES PVT LTD,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/200622/005017,SIGNATURE SPLENDOR,,BENGALURU URBAN,SIGNATURE DWELLINGS PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/200226/003310,SHRIRAM CHIRPING GROVE,,BENGALURU URBAN,TANMATHRA AQUARELLE DEVELOPERS PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/200211/003281,JRC PALLADIO,,BENGALURU URBAN,JRC PROJECTS,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/200103/003127,PENINSULA PARK ELITE,,BENGALURU URBAN,M/S PENINSULA INFRA DEVELOPMENTS PVT LTD,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/191220/003093,GODREJ NURTURE,,BENGALURU URBAN,LIMITED LIABILITY PARTNERSHIO,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/191107/002992,THE LAKE VIEW ADDRESS – PHASE 3,,BENGALURU URBAN,INDIABUILD REALTY PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/191025/002972,BELLEZEA PHASE V,,BENGALURU URBAN,NAMBIAR BUILDERS PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/190722/005087,MODERN SPACES FELICITY ENGRACE 1,,BENGALURU URBAN,MODERN SPACES,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/190523/002566,GODREJ 24,,BENGALURU URBAN,"MANYATA INDUSTRIAL PARKS LLP.,",,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/190330/002519,SHRIRAM LIBERTY SQUARE,,BENGALURU URBAN,SHRIPROP DEVELOPERS PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/181223/006499,URBAN COUNTY,,BENGALURU URBAN,M/S VAISHNAVI DEVELOPERS,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/181210/002210,JR COCONEST PRIME,,BENGALURU URBAN,JR HOUSING DEVELOPERS PVT LTD,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/181122/005471,PENINSULA PARK ELITE PHASE III,,BENGALURU URBAN,M/S. PENINSULA INFRA DEVELOPMENTS PVT LTD,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/181122/002156	,SHRIRAM 107 SOUTHEAST,,BENGALURU URBAN,SHRIPROP LIVING SPACE PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/180728/001944,THE LAKE VIEW ADDRESS - APARTMENTS,,BENGALURU URBAN,INDIABUILD REALTY PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/180723/006073,SDMV ELITE,,BENGALURU URBAN,M/S SDMV INFRA,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/180627/001941,GM GLOBAL TECHIES TOWN TOWER-B (TOWER-2),,BENGALURU URBAN,M/S.GULAM MUSTAFA ENTERPRISES PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/180524/006892,BLUEJAY ANANDA,,BENGALURU URBAN,VARAHA LAND PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/180521/001786,BELLEZEA-PHASE IV,,BENGALURU URBAN,M/S NAMBIAR BUILDERS PVT LTD,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/180519/001752,SIPANI ROYAL HERITAGE PHASE-II,,BENGALURU URBAN,SIPANI PROPERTIES PVT LTD,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/180504/001600,PALLADIO,,BENGALURU URBAN,JRC PROJECTS,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/180328/002366,SIPANI ROYAL HERITAGE PHASE-I,,BENGALURU URBAN,SIPANI PROPERTIES PVT LTD,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/180130/002241,THE WOODS OF EAST,,BENGALURU URBAN,ODION BUILDERS & DEVELOPERS,,,APPROVED,,,,,,,,,Not found,Not found
PRM/KA/RERA/1251/308/PR/171201/000535,GURU PUNVAANII EKA,Company,BENGALURU URBAN,SAI PANCHAMI DEVELOPERS PRIVATE LIMITED,Plotted Development,29-09-2021,APPROVED,"Guddanahalli Village, Kasaba Hobli, Anekal Taluk",,,,,,,,Not found,Not found
PRM/KA/RERA/1251/308/PR/171015/000725,THE LAKE VIEW ADDRESS- PHASE 1,Company,BENGALURU URBAN,INDIABUILD REALTY PVT LTD,Residential/Group Housing,30-04-2021,APPROVED,"Sy.No 118/1(p),118/2,119(p),121/24(p),121/25(p),121/26(p),122/1(p), 122/2,123/1(p),123/2(p),123/3(p),123/4,124(p),125/1,125/2, 125/3,125/4,125/5(p),126(p),127/1,127/2,127/3,127/4, 128/1(p),128/2(p),129/5,129/7 & 129/8 , Hebbagodi Village, Attibelle Hobli",3BHK,148SqMtr,68SqMtr,18,6SqMtr,,,,
PRM/KA/RERA/1251/308/PR/171014/000552,BELLEZEA-ANNEX,Company,BENGALURU URBAN,NAMBIAR BUILDERS PVT LTD,Residential/Group Housing,30-09-2024,APPROVED,"Narayanghatta Village, Anekal Taluk",VILLA PLOTS,729SqMtr,14SqMtr,3,165SqMtr,,,,
PRM/KA/RERA/1251/308/PR/171014/000124,THE COUNTY ADDRESS,Company,BENGALURU URBAN,INDIABUILD DEVELOPERS PRIVATE LIMITED,Plotted Development,30-03-2021,APPROVED,"Sy.No 56,57,58(P),58/2(P),59/1,59/2(P),71/1(P),71/2,72/1 & 2,73,74(P),75(P), Ittanguru Village, Sarjapur Hobli, Bangalore district-562125",Plots,111SqMtr,0SqMtr,21,0SqMtr,,,,
PRM/KA/RERA/1251/308/PR/170928/001304,GM GLOBAL TECHIES TOWN TOWER- A,Company,BENGALURU URBAN,M/S.GULAM MUSTAFA ENTERPRISES PVT LTD,Residential/Group Housing,18-11-2023,APPROVED,"Electronic city , thirupalya Village, Jigani Hobli",,,,,,,,,
PRM/KA/RERA/1251/308/PR/170928/001289,GM GLOBAL TECHIES TOWN TOWER C,Company,BENGALURU URBAN,M/S.GULAM MUSTAFA ENTERPRISES PVT LTD,Residential/Group Housing,18-05-2023,APPROVED,"Electronic City, Thirupalya, Jigani Hobli",,,,,,,,,
PRM/KA/RERA/1251/308/PR/170824/006975,THE LAKE TERRACES,Partnership Firm,BENGALURU URBAN,KEYA HOMES INFRA LLP,Residential/Group Housing,30-09-2026,APPROVED,"Neotown , 100 Feet Road , Anekal , Bengaluru Urban, Karnataka - 560100",,,,,,,,,
PRM/KA/RERA/1251/308/PR/160824/006973,DS MAX SKY SANMAN,Company,BENGALURU URBAN,DS MAX PROPERTIES PRIVATE LIMITED,Residential/Group Housing,31-01-2030,APPROVED,"Sy no. 158/1, 158/2 and 158/3 , S. Bingipura Village, Jigani Hobli , Anekal , Bengaluru Urban, Karnataka - 560105",,,,,,,,,
PRM/KA/RERA/1251/308/PR/160724/006942,SERENE HEIGHTS 1,Partnership Firm,BENGALURU URBAN,URBAN RAYS LLP,Residential/Group Housing,30-06-2028,APPROVED,"Sy.No 142,143,144,145,146, Khatha - 150200100100623414 (142 143 144 145 146) of , Sompura Village, Sarjapur Road , Anekal , Bengaluru Urban, Karnataka - 562125",,,,,,,,,
PRM/KA/RERA/1251/308/PR/160224/006633,THE IMPERIAL ADDRESS PHASE-4,Company,BENGALURU URBAN,ADDRESS MAKER REALTORS PRIVATE LIMITED,Plotted Development,30-12-2026,APPROVED,"Sy No 46/1, 46/2, 46/3, 46/4, 46/5, 46/6, 46/8 & 37 , KAMMASANDRA AGRAHARA, KASABA HOBLI , Anekal , Bengaluru Urban, Karnataka - 562106",,,,,,,,,
PRM/KA/RERA/1251/308/PR/160124/006546,FALCON BY BHP,Partnership Firm,BENGALURU URBAN,BHP HOUSING,Residential/Group Housing,31-12-2025,APPROVED,"Bikkanahalli Main Rd, Sarjapura, Buragunte, Karnataka 562125 , Bikkanahalli Main Rd, Sarjapura, Buragunte, Karnataka 562125 , Anekal , Bengaluru Urban, Karnataka - 562125",,,,,,,,,
PRM/KA/RERA/1251/308/PR/151223/006479,GRAND LAPALAZZO,Company,BENGALURU URBAN,TBC HOMES INFRA CORP,Plotted Development,23-11-2025,APPROVED,"Grand Lapalazzo Sy no 120, 121, 122/2, 122/3, 123/1, 123/2, 123/3, 123/6 , 124/1 , 124/2, 124/3, 37/5 37/7 Total mesuring 12 acre 29.5 gunts , Anekal , Bengaluru Urban, Karnataka - 560099",,,,,,,,,
PRM/KA/RERA/1251/308/PR/150523/005931,S S BRINDAVANAM,Partnership Firm,BENGALURU URBAN,S S BUILDERS AND DEVELOPERS,Residential/Group Housing,29-12-2025,APPROVED,"Sy No.84/3,85/4,85/6, YAMARE VILLAGE , SARJAPURA HOBLI, ANEKAL TALUK, BANGALORE URBAN DISTRICT , Anekal , Bengaluru Urban, Karnataka - 562125",,,,,,,,,
PRM/KA/RERA/1251/308/PR/141022/005323,CHANDRIKA PARADISE,Partnership Firm,BENGALURU URBAN,M/S.CHANDRIKA CONSTRUCTIONS,Plotted Development,31-03-2024,APPROVED,"Sy NO 30-1, 30-2, 30-7, 38-1, 38-3 & 38-4 , Anekal Village, Kasaba Hobli, Bangalore , Anekal , Bengaluru Urban, Karnataka - 562106",,,,,,,,Not found,Not found
PRM/KA/RERA/1251/308/PR/140923/006262,THE COUNTY ADDRESS PHASE 2,Company,BENGALURU URBAN,INDIABUILD DEVELOPERS PVT LTD,Plotted Development,31-03-2025,APPROVED,"Sy No 51/3, 58 & 73, Ittanguru Village , Sarjapura Hobli , Anekal , Bengaluru Urban, Karnataka - 562125",,,,,,,,,
PRM/KA/RERA/1251/308/PR/140622/004983,RAJ HIGH GARDENS,Partnership Firm,BENGALURU URBAN,SNN PROPERTIES LLP,Residential/Group Housing,30-04-2028,APPROVED,"Khata No 3188/1 at Sy No 46/3C, 51, 52/3, 52/4, 54/3 of Neraluru Village, , ATTIBELE HOBLI, ANEKAL TALUK , Anekal , Bengaluru Urban, Karnataka - 562107",,,,,,,,,
PRM/KA/RERA/1251/308/PR/140222/004708,SHRIRAM 107SOUTHEAST - PHASE 3,Company,BENGALURU URBAN,SHRIPROP LIVING SPACE PRIVATE LIMITED,Residential/Group Housing,07-01-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/131022/005318,THE IMPERIAL ADDRESS PHASE-3,Company,BENGALURU URBAN,INDIABUILD REALTORS PVT LTD,Plotted Development,31-12-2024,APPROVED,,,,,,,,,Not found,Not found
PRM/KA/RERA/1251/308/PR/130622/004973,ARADHRA,Proprietorship Firm,BENGALURU URBAN,ADISH PROPERTIES,Residential/Group Housing,31-01-2026,APPROVED,"Survey No.32/2 , Madiwala Village, Kasaba 2 Hobli, Anekal , Anekal , Bengaluru Urban, Karnataka - 562107",,,,,,,,,
PRM/KA/RERA/1251/308/PR/120123/005613,CIELO AT BRIGADE VALENCIA,Company,BENGALURU URBAN,BRIGADE ENTERPRISES LTD,Residential/Group Housing,31-12-2027,APPROVED,"Sy No’s: 52, 53, 54/1A, 54/2, 84/2, 84/3, 85/1, 85/4 and 86 , Kithiganahalli and Banahalli Village, Attibele Hobli, Anekal Taluk , Anekal , Bengaluru Urban, Karnataka - 562106",,,,,,,,,
PRM/KA/RERA/1251/308/PR/111124/007221,MAHIDHARA CMR PPR FORTUNE CITY,Company,BENGALURU URBAN,MAHIDHARA PROJECTS PRIVATE LIMITED,Plotted Development,30-10-2025,APPROVED,"IN SY NO 13/1, 13/2 , 13/3 , 13/4 , 14/1, 14/2 , 22/1 , 23 , 27/2 , 28 , 30 , 31/1A ,47/2 , 49/1 , 49/2 OF , Chikkanahalli Village , Attibele Hobli ,Anekal Thaluk , Bangalore , Anekal , Bengaluru Urban, Karnataka - 562130",,,,,,,,,
PRM/KA/RERA/1251/308/PR/110823/006146,SVS SILVER OAKS,Partnership Firm,BENGALURU URBAN,SVS INFRA DEVELOPERS,Residential/Group Housing,01-08-2025,APPROVED,"SURVEY NO.44/1, KATHA NO: 2143/44/1, HEELALIGE VILLAGE , ATTIBELE HOBLI, ANEKAL TALUK , Anekal , Bengaluru Urban, Karnataka - 560099",,,,,,,,,
PRM/KA/RERA/1251/308/PR/110822/005151,MERIDIAN PARK PHASE III @ THE PRESTIGE CITY,Company,BENGALURU URBAN,PRESTIGE PROJECTS PRIVATE LIMITED,Residential/Group Housing,28-02-2026,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/101122/005438,SNR SAFA,Company,BENGALURU URBAN,SNR SQUARE PVT LTD,Residential/Group Housing,28-02-2025,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/100125/007377,NAMBIAR DISTRICT 25 PHASE 1,Partnership Firm,BENGALURU URBAN,NAMBIAR ENSEMBLERESIDENTIAL PROJECTS LLP,Residential/Group Housing,26-01-2030,APPROVED,"Survey No. 171/1, 171/3, 171/4, 172/1, 172/2, 172/3, 251/1, 251/2 and 252/2 situated at Dommasandra Village, , Sarjapur Hobli, Anekal taluk, , Anekal , Bengaluru Urban, Karnataka - 560099",,,,,,,,,
PRM/KA/RERA/1251/308/PR/090623/005987,JRC PALLADIO PHASE 2,Partnership Firm,BENGALURU URBAN,JRC PROJECTS,Plotted Development,30-12-2023,APPROVED,"Sy. No. 5/3, 7/2, 19/1, 19/2, 19/3, 20/2, 21/2, 21/3, 21/4, 21/6, 22/1, 22/2, 22/3 & 22/4 of Billachikkanahalli Village , Sarjapura Hobli, Anekal Taluk, Bengaluru Urban , Anekal , Bengaluru Urban, Karnataka - 562125",,,,,,,,Not found,Not found
PRM/KA/RERA/1251/308/PR/090623/005986,LAVIVANT,Company,BENGALURU URBAN,ATCO PROJECTS PRIVATE LIMITED,Residential/Group Housing,25-01-2030,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/090523/005925,SOWPARNIKA LIFE ON THE GREEN,Company,BENGALURU URBAN,SOWPARNIKA SUPERTECH PRIVATE LIMITED,Plotted Development,09-04-2026,APPROVED,"Sy. No. 72/1, 72/2, 80/4, 80/7, 81 and 88 , Bidaraguppe Village , Anekal , Bengaluru Urban, Karnataka - 562107",,,,,,,,,
PRM/KA/RERA/1251/308/PR/090523/005915,THE LAKE VIEW ADDRESS PHASE 4,Company,BENGALURU URBAN,INDIABUILD REALTY PVT LTD,Plotted Development,31-03-2025,APPROVED,,,,,,,,,Not found,Not found
PRM/KA/RERA/1251/308/PR/090222/004684,MERIDIAN PARK PHASE I @ THE PRESTIGE CITY,Company,BENGALURU URBAN,PRESTIGE PROJECTS PRIVATE LIMITED,Residential/Group Housing,14-07-2025,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/308/PR/080223/005697,YUVA SUNRISE,Company,BENGALURU URBAN,M/S. YUVA STRUCTURES PRIVATE LIMITED,Residential/Group Housing,01-04-2025,APPROVED,"Survey No.159, E-Katha No.150200101700300965 , Manchanahalli Village, Attibele Hobli, Anekal Taluk , Anekal , Bengaluru Urban, Karnataka - 571601",,,,,,,,,
PRM/KA/RERA/1251/308/PR/071123/006380,ABHEE CELESTIAL CITY,Partnership Firm,BENGALURU URBAN,NEXPLACE INFRASTRUCTURE,Residential/Group Housing,30-06-2029,APPROVED,"SY NO.24/2, 24/6, 24/8, 24/11, CHIKKAVADERAPURA VILLAGE, SARJAPURA HOBLI , ANEKAL TALUK, BANGALORE , Anekal , Bengaluru Urban, Karnataka - 560087",,,,,,,,,
PRM/KA/RERA/1251/308/PR/060324/006691,ENGRACE VISTA,Partnership Firm,BENGALURU URBAN,MODERN SPAACES VENTURES,Residential/Group Housing,30-12-2028,APPROVED,"Sy No 38/1, 38/2, 38/3, 38/4 and 42/2 Khata No: 150200100100923088(2903/38/1 38/2 38/3 38/4 42/2) of Kadaagrahara Village , Sarjapur Hobli, Anekal Taluk , Anekal , Bengaluru Urban, Karnataka - 562125",,,,,,,,,
