XID,Project Name,City,Builder website,Project Page (Not CP),magicbricks.com link,Magic Bricks Phase 2,Magic Bricks Phase 3,Magic Bricks Phase 4,housing.com link,Housing Phase 2,Housing Phase 3,Housing Phase 4,squareyards.com link,Square Yards  Phase 2,Square Yards  Phase 3,Square Yards  Phase 4,Other phase XID on 99acres
375852,DS Max Sky Shubham,Bangalore,,,https://www.magicbricks.com/ds-max-skyshubham-kithiganur-bangalore-pdpid-4d4235333139393039,,,,https://housing.com/in/buy/projects/page/256093-ds-max-sky-shubham-by-dsmax-properties-private-limited-in-k-r-puram,,,,https://www.squareyards.com/bangalore-residential-property/ds-max-sky-shubham/111119/project,,,,
422989,Melodies of Life,Bangalore,,,https://www.magicbricks.com/assetz-inspira-melodies-of-life-hosa-road-bangalore-pdpid-4d4235343230323639,,,,https://housing.com/in/buy/projects/page/315035-melodies-of-life-by-assetz-property-group-in-halanayakanahalli,,,,https://www.squareyards.com/bangalore-residential-property/assetz-inspira-melodies-of-life/242619/project,,,,
387343,Ivory at Brigade Orchards,Bangalore,,,https://www.magicbricks.com/brigade-ivory-devanahalli-bangalore-pdpid-4d4235333332343233,,,,https://housing.com/in/buy/projects/page/270415-brigade-ivory-by-brigade-enterprises-ltd-in-devanahalli,,,,https://www.squareyards.com/bangalore-residential-property/ivory-at-brigade-orchards/160352/project,,,,
421898,Falcon by BHP Housing,Bangalore,,,https://www.magicbricks.com/falcon-by-bhp-housing-sarjapura-attibele-road-bangalore-pdpid-4d4235343230303135,,,,https://housing.com/in/buy/projects/page/314106-falcon-by-bhavisha-homes-in-sarjapur,,,,https://www.squareyards.com/bangalore-residential-property/bhavisha-falcon/240846/project,,,,
434568,Brigade Citrine,Bangalore,,,https://www.magicbricks.com/brigade-citrine-bidarahalli-bangalore-pdpid-4d4235343235343837,,,,https://housing.com/in/buy/projects/page/334750-brigade-citrine-by-brigade-enterprises-ltd-in-budigere-cross,,,,https://www.squareyards.com/bangalore-residential-property/brigade-citrine/324569/project,,,,
391740,Sattva Aqua Vista,Bangalore,,,https://www.magicbricks.com/sattva-aqua-vista-bannerghatta-main-road-bangalore-pdpid-4d4235333331333731,,,,https://housing.com/in/buy/projects/page/277445-sattva-aqua-vista-by-sattva-group-in-kalena-agrahara,,,,https://www.squareyards.com/bangalore-residential-property/salarpuria-aqua-vista/100647/project,,,,
321459,Sattva Serene Life,Bangalore,,,https://www.magicbricks.com/salarpuria-sattva-serene-life-shettigere-bangalore-pdpid-4d4235313332363837,,,,https://housing.com/in/buy/projects/page/129270-sattva-serene-life-by-sattva-group-in-yerthiganahalli,,,,https://www.squareyards.com/bangalore-residential-property/salarpuria-sattva-serene-life/10413/project,,,,
407935,Sowparnika Life On The Green,Bangalore,,,https://www.magicbricks.com/sowparnika-life-on-the-green-attibele-bangalore-pdpid-4d4235343130373433,,,,https://housing.com/in/buy/projects/page/299141-sowparnika-life-on-the-green-by-sowparnika-projects-infrastructure-private-limited-in-bidaraguppe,,,,https://www.squareyards.com/bangalore-residential-property/sowparnika-life-on-the-green/223278/project,,,,
434549,Lorven Cascade Garden,Bangalore,,,https://www.magicbricks.com/lorven-cascade-garden-whitefield-bangalore-pdpid-4d4235343236313037,,,,https://housing.com/in/buy/projects/page/337961-lorven-cascade-garden-by-lorven-ventures-in-nagondanahalli,,,,https://www.squareyards.com/bangalore-residential-property/lorven-cascade-garden/324737/project,,,,
427026,Axis Oaklyn,Bangalore,,,https://www.magicbricks.com/axis-oaklyn-yelahanka-bangalore-pdpid-4d4235343233393531,,,,https://housing.com/in/buy/projects/page/318935-axis-oaklyn-by-axis-concept-construction-ltd-in-yelahanka,,,,https://www.squareyards.com/bangalore-residential-property/axis-oaklyn/246767/project,,,,
296293,Provident Park Square,Bangalore,,,https://www.magicbricks.com/provident-park-square-kanakapura-road-bangalore-pdpid-4d4235313132303633,,,,https://housing.com/in/buy/projects/page/81335-provident-park-square-by-provident-housing-limited-in-talaghattapura,,,,https://www.squareyards.com/bangalore-residential-property/provident-park-square/9661/project,,,,
419500,Goyal Orchid Salisbury,Bangalore,,,https://www.magicbricks.com/goyal-orchid-salisbury-thanisandra-main-road-bangalore-pdpid-4d4235343138343331,,,,https://housing.com/in/buy/projects/page/311316-orchid-salisbury-by-goyal-co-hariyana-group-in-agrahara-layout,,,,https://www.squareyards.com/bangalore-residential-property/goyal-orchid-salisbury/236314/project,,,,
426518,DSR The Courtyard,Bangalore,,,https://www.magicbricks.com/dsr-the-courtyard-sarjapur-road-bangalore-pdpid-4d4235343231323239,,,,https://housing.com/in/buy/projects/page/319040-dsr-the-courtyard-by-dsr-infrastructure-pvt-ltd-in-gunjur,,,,https://www.squareyards.com/bangalore-residential-property/dsr-the-courtyard/246702/project,,,,
421768,Goyal Orchid Life,Bangalore,,,https://www.magicbricks.com/goyal-orchid-life-gunjur-bangalore-pdpid-4d4235343138363335,,,,https://housing.com/in/buy/projects/page/312325-goyal-orchid-life-by-goyal-co-hariyana-group-in-gunjur-palya,,,,https://www.squareyards.com/bangalore-residential-property/goyal-orchid-life/237652/project,,,,
437293,Eastfield by Urbanest Realty,Bangalore,,,https://www.magicbricks.com/urbanest-sarjapur-bangalore-pdpid-4d4235313239353333,,,,https://housing.com/in/buy/projects/page/340932-urbanest-eastfield-by-urbanest-realty-bangalore-in-yelachanayakanapura,,,,https://www.squareyards.com/bangalore-residential-property/urbanest-east-field/324573/project,,,,
427851,Vaishno Serene,Bangalore,,,https://www.magicbricks.com/vaishno-serene-k-r-puram-bangalore-pdpid-4d4235343233323335,,,,https://housing.com/in/buy/projects/page/322210-vaishno-serene-by-vaishno-ventures-in-k-r-puram,,,,https://www.squareyards.com/bangalore-residential-property/vaishno-serene/248790/project,,,,
64598,Assetz 22 and CREST,Bangalore,NA,NA,https://www.magicbricks.com/assetz-22-&-crest-yeswanthpur-bangalore-pdpid-4d4235333332343835,,,,https://housing.com/in/buy/projects/page/21668-22-crest-by-assetz-property-group-in-yeswanthpur,,,,https://www.squareyards.com/bangalore-residential-property/assetz-22-and-crest/115596/project,,,,
206111,Windsor Troika,Bangalore,NA,NA,https://www.magicbricks.com/windsor-troika-begur-road-bangalore-pdpid-4d4235303833323630,,,,https://housing.com/in/buy/projects/page/32058-windsor-troika-by-windsor-builders-developers-in-akshayanagar,,,,https://www.squareyards.com/bangalore-residential-property/windsor-troika/16731/project,,,,
404559,Casagrand Majestica,Chennai,https://www.casagrand.co.in/residential/ongoing-projects-chennai-manapakkam/casagrand-majestica/,NA,https://www.magicbricks.com/casagrand-majestica-manapakkam-chennai-pdpid-4d4235343037363839,,,,https://housing.com/in/buy/projects/page/298759-casagrand-majestica-by-casagrand-builder-private-limited-in-manapakkam,,,,https://www.squareyards.com/chennai-residential-property/casagrand-majestica/222937/project,,,,
423585,Casagrand Suncity,Chennai,https://www.casagrand.co.in/residential/ongoing-projects-chennai-kelambakkam/casagrand-suncity/,NA,https://www.magicbricks.com/casagrand-suncity-vandalur-chennai-pdpid-4d4235343139323333,,,,https://housing.com/in/buy/projects/page/316840-casagrand-suncity-by-casagrand-builder-private-limited-in-kelambakkam,,,,https://www.squareyards.com/chennai-residential-property/casagrand-suncity/245804/project,,,,
430204,Casagrand Avenuepark,Chennai,https://www.casagrand.co.in/residential/ongoing-projects-chennai-perungudi/casagrand-avenue-park/,NA,https://www.magicbricks.com/casagrand-avenue-park-perungudi-chennai-pdpid-4d4235343232383939,,,,https://housing.com/in/buy/projects/page/327182-casagrand-avenue-park-by-casagrand-builder-private-limited-in-perungudi,,,,https://www.squareyards.com/chennai-residential-property/casagrand-avenue-park/306283/project,,,,
369997,Casagrand First City,Chennai,https://www.casagrand.co.in/residential/ongoing-projects-chennai-sholinganallur/casagrand-firstcity/,NA,https://www.magicbricks.com/casagrand-first-city-sholinganallur-chennai-pdpid-4d4235313839313338,,,,https://housing.com/in/buy/projects/page/251342-casagrand-first-city-by-casagrand-builder-private-limited-in-sholinganallur,,,,https://www.squareyards.com/chennai-residential-property/casagrand-first-city/101785/project,,,,
407065,Casagrand Aspires,Chennai,https://www.casagrand.co.in/residential/ongoing-projects-chennai-navalur/casagrand-aspires/,NA,https://www.magicbricks.com/casagrand-aspires-navalur-chennai-pdpid-4d4235343031383937,,,,https://housing.com/in/buy/projects/page/296879-casagrand-aspires-by-casagrand-builder-private-limited-in-navalur,,,,https://www.squareyards.com/chennai-residential-property/casagrand-aspires/222648/project,,,,
403416,Casagrand Primrose,Chennai,https://www.casagrand.co.in/residential/ongoing-projects-chennai-tambaram/casagrand-primrose/,NA,https://www.magicbricks.com/casagrand-primrose-perungalathur-chennai-pdpid-4d4235333931363331,,,,https://housing.com/in/buy/projects/page/292393-casagrand-primrose-by-casagrand-builder-private-limited-in-perungalathur,,,,https://www.squareyards.com/chennai-residential-property/casagrand-primrose/244642/project,,,,
427038,Casagrand Hola Chennai,Chennai,https://www.casagrand.co.in/residential/ongoing-projects-chennai-sholinganallur/casagrand-hola-chennai/,NA,https://www.magicbricks.com/casagrand-hola-chennai-sholinganallur-chennai-pdpid-4d4235343230363537,,,,https://housing.com/in/buy/projects/page/320695-casagrand-hola-chennai-by-casagrand-builder-private-limited-in-sholinganallur,,,,https://www.squareyards.com/chennai-residential-property/casagrand-hola/247940/project,,,,
429179,Brigade Icon,Chennai,NA,https://www.brigadeicon.com/,https://www.magicbricks.com/brigade-icon-anna-salai-chennai-pdpid-4d4235343232303733,,,,https://housing.com/in/buy/projects/page/327214-brigade-icon-by-brigade-enterprises-ltd-in-royapettah,,,,https://www.squareyards.com/chennai-residential-property/brigade-icon/306300/project,,,,
7754,Pyramid Arlington County,Chennai,NA,NA,https://www.magicbricks.com/arlington-county-poonamallee-chennai-pdpid-4d4235303730383834,,,,https://housing.com/in/buy/projects/page/65035-pyramid-arlington-county-by-pyramid-ventures-in-thandalam,,,,https://www.squareyards.com/chennai-residential-property/pyramid-arlington-county/75595/project,,,,
240490,Doshi Risington,Chennai,https://www.doshihousing.com/projects/ongoing-projects/,NA,https://www.magicbricks.com/risington-phase-2-old-mahabalipuram-road-chennai-chennai-pdpid-4d4235343231393233?source=newhomes&section=image&position=mainsrp,,,,https://housing.com/in/buy/projects/page/33739-doshi-risington-2-by-doshi-housing-in-karapakkam,,,,https://www.squareyards.com/chennai-residential-property/doshi-risington/79939/project,,,,
409515,Sameera IRIS,Chennai,https://www.sameeragroups.com/iris.html,NA,https://www.magicbricks.com/sameera-iris-kundrathur-chennai-pdpid-4d4235343032393337,,,,https://housing.com/in/buy/projects/page/277347-sameera-iris-by-sameera-groups-in-kundrathur,,,,https://www.squareyards.com/chennai-residential-property/sameera-iris/189596/project,,,,
273851,Shantiniketan Vega,Chennai,https://shantiniketans.com/index.php,NA,https://www.magicbricks.com/shantiniketan-vega-kelambakkam-chennai-pdpid-4d4235313138363537,,,,https://housing.com/in/buy/projects/page/52584-shantiniketan-vega-block-a-by-shantiniketan-in-kelambakkam,,,,https://www.squareyards.com/chennai-residential-property/shantiniketan-vega/306917/project,,,,
271787,Brigade Xanadu,Chennai,https://www.brigadegroup.com/residential/projects/chennai,NA,https://www.magicbricks.com/brigade-xanadu-mogappair-west-ambattur-industrial-estate-chennai-pdpid-4d4235303938333839,,,,https://housing.com/in/buy/projects/page/39809-brigade-xanadu-by-brigade-enterprises-ltd-in-chinna-nolambur,,,,https://www.squareyards.com/chennai-residential-property/brigade-xanadu/8675/project,,,,
4872,Pace Anusa,Chennai,https://pace-builders.com/portfolio/pace-anusa/,NA,https://www.magicbricks.com/pace-anusa-tambaram-west-tambaram-chennai-pdpid-4d4235303335383631,,,,https://housing.com/in/buy/projects/page/3036-pace-anusa-by-lakshi-realtors-in-tambaram,,,,https://www.squareyards.com/chennai-residential-property/pace-anusa/76051/project,,,,
401790,Casagrand Southbrooke,Chennai,https://www.casagrand.co.in/residential/ongoing-projects-chennai-kelambakkam/casagrand-southbrooke/?srsltid=AfmBOorRAVRI59plcmETPXyevjJ8lw81u-8lxapGsWMZqee2WtEWk_-s,NA,https://www.magicbricks.com/casagrand-southbrooke-kalavakkam-chennai-pdpid-4d4235333838343633,,,,https://housing.com/in/buy/projects/page/290120-casagrand-southbrooke-by-casagrand-builder-private-limited-in-kelambakkam,https://housing.com/in/buy/projects/page/336865-casagrand-southbrooke-2-by-casagrand-builder-private-limited-in-thiruporur,,,https://www.squareyards.com/chennai-residential-property/casagrand-southbrooke/244649/project,,,,
430209,Casagrand Laurels,Chennai,https://www.casagrand.co.in/residential/ongoing-projects-chennai-navalur/casagrand-laurels/,NA,https://www.magicbricks.com/casagrand-laurels-thazhambur-chennai-pdpid-4d4235343138383735,,,,https://housing.com/in/buy/projects/page/315151-casagrand-laurels-by-casagrand-builder-private-limited-in-navalur,,,,https://www.squareyards.com/chennai-residential-property/casagrand-laurels/247020/project,,,,
409859,Nest Art,Chennai,https://thenestbuilders.com/nest-art/,NA,https://www.magicbricks.com/nest-art-sithalapakkam-chennai-pdpid-4d4235323937373835,,,,https://housing.com/in/buy/projects/page/291020-the-nest-art-by-the-nest-builder-in-ottiyambakkam,,,,https://www.squareyards.com/chennai-residential-property/the-nest-art/223847/project,,,,
406639,Oblong Vega 4,Chennai,https://oblongrealties.com/the-vega-4/,,https://www.magicbricks.com/the-vega-plus-4-mogappair-chennai-pdpid-4d4235343037363639,,,,https://housing.com/in/buy/projects/page/298142-oblong-vega-4-by-oblong-realties-pvt-ltd-in-mogappair-east,,,,https://www.squareyards.com/chennai-residential-property/oblong-the-vega/251915/project,,,,
401542,Casagrand Aria,Chennai,https://www.casagrand.co.in/residential/ongoing-projects-chennai-tambaram/casagrand-aria/,NA,https://www.magicbricks.com/casagrand-aria-tambaram-chennai-pdpid-4d4235333834363733,,,,https://housing.com/in/buy/projects/page/289521-casagrand-aria-by-casagrand-builder-private-limited-in-west-tambaram,,,,https://www.squareyards.com/chennai-residential-property/casagrand-aria/234740/project,,,,
429358,SPR Binny Sky Tower 1,Chennai,https://sprindia.com/2-3-bhk-skytower-apartment-in-chennai/#gallery,NA,https://www.magicbricks.com/spr-binny-sky-perambur-chennai-pdpid-4d4235343233373137,,,,https://housing.com/in/buy/projects/page/332136-spr-sky-tower-by-spr-india-in-perambur,,,,https://www.squareyards.com/chennai-residential-property/spr-binny-sky/306358/project,,,,
427043,Casagrand French Town,Chennai,https://www.casagrand.co.in/residential/ongoing-projects-chennai-kovilancheri/casagrand-french-town/,NA,https://www.magicbricks.com/casagrand-french-town-kovilancheri-chennai-pdpid-4d4235343230333237,,,,https://housing.com/in/buy/projects/page/319806-casagrand-french-town-by-casagrand-builder-private-limited-in-medavakkam,,,,https://www.squareyards.com/chennai-residential-property/casagrand-french-town/247905/project,,,,
399112,Radiance Majestic,Chennai,https://www.radiancerealty.in/projects/chennai/radiance-majestic/,NA,https://www.magicbricks.com/radiance-majestic-valasaravakkam-chennai-pdpid-4d4235333432333239,,,,https://housing.com/in/buy/projects/page/285809-radiance-majestic-by-radiance-realty-developers-india-ltd-in-valasaravakkam,,,,https://www.squareyards.com/chennai-residential-property/radiance-majestic/189946/project,,,,
419421,Purva Soukhyam,Chennai,https://www.purvaland.com/plots-in-chennai/purva-soukhyam-plots-guduvancheri/,NA,https://www.magicbricks.com/purva-soukhyam-guduvancheri-chennai-pdpid-4d4235343139323031,,,,https://housing.com/in/buy/projects/page/311318-provident-purva-soukhyam-phase-c-by-provident-cedar-pvt-ltd-in-guduvancheri,https://housing.com/in/buy/projects/page/311319-purva-soukhyam-phase-m-by-puravankara-limited-in-guduvancheri,,,https://www.squareyards.com/chennai-residential-property/purva-soukhyam/244577/project,,,,
500,Pragnya Eden Park,Chennai,https://www.edenpark.net/,NA,https://www.magicbricks.com/pragnya-eden-park-siruseri-chennai-pdpid-4d4235303431333732,,,,https://housing.com/in/buy/projects/page/333697-pragnya-eden-park-by-pragnya-in-siruseri,,,,https://www.squareyards.com/chennai-residential-property/lnt-eden-park/4089/project,,,,
404560,CasaGrand Elysium,Chennai,https://www.casagrand.co.in/residential/ongoing-projects-chennai-manapakkam/casagrand-elysium/,NA,https://www.magicbricks.com/casagrand-elysium-gerugambakkam-chennai-pdpid-4d4235343034363131,,,,https://housing.com/in/buy/projects/page/297861-casagrand-elysium-by-casagrand-builder-private-limited-in-manapakkam,,,,https://www.squareyards.com/chennai-residential-property/casagrand-elysium/222051/project,,,,
393021,Gemini Aster,Chennai,https://www.geminiconstructions.in/gemini-aster/,NA,https://www.magicbricks.com/gemini-aster-polachery-chennai-pdpid-4d4235333535313637,,,,https://housing.com/in/buy/projects/page/278149-arboretum-gemini-aster-by-arboretum-foundations-pvt-ltd-in-polachery,,,,https://www.squareyards.com/chennai-residential-property/arboretum-gemini-aster/250570/project,,,,
428685,MP Golden Heights,Chennai,https://mpdevelopers.com/projects/mp-golden-heights/,NA,https://www.magicbricks.com/mp-golden-heights-kovur-chennai-pdpid-4d4235343232333131,,,,https://housing.com/in/buy/projects/page/329097-mp-golden-heights-by-mp-developers-in-kovur,,,,https://www.squareyards.com/chennai-residential-property/mp-golden-heights/306361/project,,,,
399608,DAC Manapark,Chennai,https://dacdevelopers.com/project/manapark/,NA,https://www.magicbricks.com/dac-manapark-manapakkam-chennai-pdpid-4d4235343131393231,,,,https://housing.com/in/buy/projects/page/286710-dac-manapark-by-dac-developers-in-manapakkam,,,,https://www.squareyards.com/chennai-residential-property/dac-manapark/231804/project,,,,
400481,DAC Medallion,Chennai,https://dacdevelopers.com/project/medallion/,NA,https://www.magicbricks.com/dac-medallion-medavakkam-chennai-pdpid-4d4235343138393835,,,,https://housing.com/in/buy/projects/page/292052-dac-medallion-by-dac-developers-in-medavakkam,,,,https://www.squareyards.com/chennai-residential-property/dac-medallion/239596/project,,,,
371344,BSCPL Bollineni Zion,Chennai,https://bscplre.com/projects/realestate/chennai/bollineni-zion,NA,https://www.magicbricks.com/bscpl-bollineni-zion-old-mahabalipuram-road-chennai-chennai-pdpid-4d4235313235373131,,,,https://housing.com/in/buy/projects/page/67742-bscpl-bollineni-zion-by-bscpl-infrastructure-ltd-in-sithalapakkam,,,,https://www.squareyards.com/chennai-residential-property/bscpl-bollineni-zion/82304/project,,,,
427295,MP Kumudham Enclave Yamuna,Chennai,https://mpdevelopers.com/projects/mp-kumudham-enclave/,NA,https://www.magicbricks.com/mp-kumudham-enclave-kundrathur-chennai-pdpid-4d4235343232333033,,,,https://housing.com/in/buy/projects/page/334625-mp-kumudham-enclave-by-mp-developers-in-kundrathur,,,,https://www.squareyards.com/chennai-residential-property/mp-kumudham-enclave/312281/project,,,,
428716,Shriram 122 West,Chennai,https://www.shriramproperties.com/residential-property/shriram-122-west,NA,https://www.magicbricks.com/shriram-122-west-mangadu-chennai-pdpid-4d4235343138373633,,,,https://housing.com/in/buy/projects/page/310853-shriram-122-west-by-shriram-properties-in-mangadu,,,,https://www.squareyards.com/chennai-residential-property/shriram-122-west/237576/project,,,,
400347,Saradeuz Olympus,Chennai,https://saradeuz.com/projects_post/olympus/,NA,https://www.magicbricks.com/saradeuz-olympus-perumbakkam-chennai-pdpid-4d4235343037333739,,,,https://housing.com/in/buy/projects/page/285388-saradeuz-olympus-the-royal-castle-by-saradeuz-infrastructures-private-limited-in-perumbakkam,,,,https://www.squareyards.com/chennai-residential-property/saradeuz-olympus/323921/project,,,,
337519,Risland The Ace,Chennai,https://www.rislandindia.com/indiaprojects/theace.php,NA,https://www.magicbricks.com/risland-the-ace-perungudi-chennai-pdpid-4d4235313237333839,,,,https://housing.com/in/buy/projects/page/265468-risland-the-ace-by-risland-in-perungudi,,,,https://www.squareyards.com/chennai-residential-property/risland-the-ace/101867/project,,,,
422910,Casagrand Medora,Chennai,https://www.casagrand.co.in/,NA,https://www.magicbricks.com/casagrand-medora-korattur-chennai-pdpid-4d4235343138393737,,,,https://housing.com/in/buy/projects/page/315460-casagrand-medora-by-casagrand-builder-private-limited-in-korattur,,,,https://www.squareyards.com/chennai-residential-property/casagrand-medora/243843/project,,,,
351351,Baashyaams Le Chalet Smart Choice,Chennai,https://www.bashyamgroup.com/,NA,https://www.magicbricks.com/baashyaam-le-chalet-smart-choice-homes-thandalam-chennai-pdpid-4d4235313233373135,,,,https://housing.com/in/buy/projects/page/150347-baashyaam-le-chalet-smart-choice-homes-by-na-divine-habitat-private-limited-in-poonamallee,,,,https://www.squareyards.com/chennai-residential-property/baashyaam-le-chalet-smart-choice-homes/101842/project,,,,
418404,The Nest Glitz,Chennai,NA,NA,https://www.magicbricks.com/nest-glitz-santhosapuram-chennai-pdpid-4d4235343138343537,,,,https://housing.com/in/buy/projects/page/309141-the-nest-glitz-by-the-nest-builder-in-vengaivasal,,,,https://www.squareyards.com/chennai-residential-property/the-nest-glitz/248305/project,,,,
398743,Nahar Grandeur,Chennai,https://www.nahars.com/,NA,https://www.magicbricks.com/nahar-grandeur-sholinganallur-chennai-pdpid-4d4235333436373231,,,,https://housing.com/in/buy/projects/page/292372-nahar-grandeur-by-nahar-foundations-pvt-ltd-in-sholinganallur,,,,https://www.squareyards.com/chennai-residential-property/nahar-grandeur/307430/project,,,,
412548,Ruby Horizon,Chennai,https://www.rubybuilders.in/,NA,https://www.magicbricks.com/ruby-horizon-tambaram-west-tambaram-chennai-pdpid-4d4235343233343939,,,,https://housing.com/in/buy/projects/page/303284-ruby-horizon-by-ruby-builders-and-promoters-in-tambaram,,,,https://www.squareyards.com/chennai-residential-property/ruby-horizon/245952/project,,,,
423306,Kochar Gagan,Chennai,https://kocharhomes.com/kochar-gagan/,NA,https://www.magicbricks.com/kochar-gagan-porur-chennai-pdpid-4d4235343231383433,,,,https://housing.com/in/buy/projects/page/324776-kochar-gagan-by-kochar-homes-pvt-ltd-in-vanagaram,,,,https://www.squareyards.com/chennai-residential-property/kochar-gagan/246042/project,,,,
433575,Royal Castle,Chennai,https://www.royalcastle.org/,NA,https://www.magicbricks.com/amarprakash-the-royal-castle-chromepet-chennai-pdpid-4d4235303238393333,,,,https://housing.com/in/buy/projects/page/45127-amarprakash-royal-castle-by-amarprakash-developers-pvt-ltd-in-thirumudivakkam,,,,https://www.squareyards.com/chennai-residential-property/amarprakash-the-royal-castle/80287/project,,,,
429275,Casagrand Estilo,Chennai,https://www.casagrand.co.in/residential/ongoing-projects-chennai-pallavaram/casagrand-estilo/,NA,https://www.magicbricks.com/casagrand-estilo-pallavaram-chennai-pdpid-4d4235343232393037,,,,https://housing.com/in/buy/projects/page/326569-casagrand-estilo-by-casagrand-builder-private-limited-in-pallavaram,,,,https://www.squareyards.com/chennai-residential-property/casagrand-estilo/306295/project,,,,
428601,Kochar Jewel,Chennai,https://kocharhomes.com/,NA,https://www.magicbricks.com/kochar-jewel-velachery-chennai-pdpid-4d4235343139363239,,,,https://housing.com/in/buy/projects/page/324794-kochar-jewel-by-kochar-homes-pvt-ltd-in-velachery,,,,https://www.squareyards.com/chennai-residential-property/kochar-jewel/244404/project,,,,
406866,5 Dugar,Chennai,https://dugar.in/5dugar/,NA,https://www.magicbricks.com/dugar-estate-ambattur-chennai-pdpid-4d4235303333323739,,,,https://housing.com/in/buy/projects/page/300199-5-dugar-by-dugar-homes-in-nungambakkam,,,,https://www.squareyards.com/chennai-residential-property/5-dugar/248186/project,,,,
395806,DAC Prathyangira,Chennai,https://dacdevelopers.com/,NA,https://www.magicbricks.com/dac-prathyangira-sholinganallur-chennai-pdpid-4d4235343135383837,,,,https://housing.com/in/buy/projects/page/286797-dac-prathyangira-by-dac-developers-in-sholinganallur,,,,https://www.squareyards.com/chennai-residential-property/dac-prathyangira/224885/project,,,,
395606,Maple Sky Residences at Navins Starwood,Chennai,https://navins.in/2bhk-flats-for-sale-in-medavakkam,NA,https://www.magicbricks.com/maple-sky-residences-at-navins-starwood-towers-medavakkam-chennai-pdpid-4d4235333334303235,,,,https://housing.com/in/buy/projects/page/280671-navins-starwood-towers-3-by-navins-housing-properties-in-medavakkam,,,,https://www.squareyards.com/chennai-residential-property/navins-starwood-towers/250803/project,,,,
434528,Rohaan Ashoka,Chennai,https://www.rohaanconstructions.com/,NA,https://www.magicbricks.com/rohaan-ashoka-perumbakkam-chennai-pdpid-4d4235343239343239,,,,https://housing.com/in/buy/projects/page/317883-rohaan-ashoka-by-rohaan-constructions-pvt-ltd-in-medavakkam,,,,https://www.squareyards.com/chennai-residential-property/rohaan-ashoka/249686/project,,,,
423376,Casagrand Mercury,Chennai,https://www.casagrand.co.in/residential/ongoing-projects-chennai-kilpauk/casagrand-mercury/,NA,https://www.magicbricks.com/casagrand-mercury-perambur-chennai-pdpid-4d4235343139313737,,,,https://housing.com/in/buy/projects/page/316458-casagrand-mercury-by-casagrand-builder-private-limited-in-perambur,,,,https://www.squareyards.com/chennai-residential-property/casagrand-mercury/245448/project,,,,
428703,Ruby Courtyard,Chennai,https://www.rubybuilders.in/,NA,https://www.magicbricks.com/ruby-courtyard-padapai-chennai-pdpid-4d4235343233353139,,,,https://housing.com/in/buy/projects/page/329346-ruby-courtyard-by-ruby-builders-and-promoters-in-padappai,,,,https://www.squareyards.com/chennai-residential-property/ruby-courtyard/323947/project,,,,
101553,PS srijan Nexterra Phase 2,Chennai,https://nexterra.in/,NA,https://www.magicbricks.com/ps-srijan-nexterra-phase-2-sholinganallur-chennai-pdpid-4d4235333331333635,,,,https://housing.com/in/buy/projects/page/208627-nexterra-phase-ii-by-ps-srijan-developers-in-sholinganallur,,,,https://www.squareyards.com/chennai-residential-property/nexterra/85170/project,,,,
372188,Kanchi Big Town,Chennai,NA,NA,https://www.magicbricks.com/sameera-kanchi-big-town-kanchipuram-chennai-pdpid-4d4235323931303335,,,,https://housing.com/in/buy/projects/page/293142-sameera-kanchi-big-town-by-sameera-lands-and-construction-in-kanchipuram,,,,https://www.squareyards.com/chennai-residential-property/sameera-kanchi-big-town/246444/project,,,,
410501,GP Homes Valencia Ruby,Chennai,https://www.gphomes.co.in/gp-valencia-ruby/,NA,https://www.magicbricks.com/gp-homes-valencia-ruby-ayanambakkam-chennai-pdpid-4d4235343138313131,,,,https://housing.com/in/buy/projects/page/299719-gp-homes-valencia-ruby-by-gp-homes-in-kil-ayanambakkam,,,,https://www.squareyards.com/chennai-residential-property/gp-valencia-ruby/247906/project,,,,
404615,Russel Lions Gate,Chennai,https://www.russelfoundations.com/project-1,NA,https://www.magicbricks.com/russel-lions-gate-east-tambaram-chennai-pdpid-4d4235343238353331,,,,https://housing.com/in/buy/projects/page/310624-russel-lions-gate-by-russel-foundation-pvt-ltd-in-selaiyur,,,,https://www.squareyards.com/chennai-residential-property/russel-lions-gate/248321/project,,,,
421126,Ruby Arcadia,Chennai,https://rubybuilders.in/ruby-arcadia,NA,https://www.magicbricks.com/ruby-arcadia-east-tambaram-chennai-pdpid-4d4235343232323039,,,,https://housing.com/in/buy/projects/page/319848-ruby-arcadia-by-ruby-builders-and-promoters-in-selaiyur,,,,https://www.squareyards.com/chennai-residential-property/ruby-arcadia/246661/project,,,,
409476,Casagrand Hanford,Hyderabad,https://www.casagrand.co.in/residential/ongoing-projects-hyderabad-mamidpally/casagrand-hanford/,NA,https://www.magicbricks.com/casagrand-hanford-mamidipally-hyderabad-pdpid-4d4235343037373139,,,,https://housing.com/in/buy/projects/page/298725-casagrand-hanford-by-casagrand-builder-private-limited-in-shamshabad,,,,https://www.squareyards.com/hyderabad-residential-property/casagrand-handford/222966/project,,,,
354918,Super Homes Abhirama,Hyderabad,NA,NA,https://www.magicbricks.com/super-homes-abhirama-lb-nagar-hyderabad-pdpid-4d4235323135303435,,,,https://housing.com/in/buy/projects/page/238224-super-homes-abhirama-by-super-homes-constructions-in-lb-nagar,,,,https://www.squareyards.com/hyderabad-residential-property/abhirama-super-homes/106503/project,,,,
