XID,Project Name,City,Housing.com Link
R26408,Batukji Apartments CGHS,Delhi South West,https://housing.com/in/buy/projects/page/65867-cghs-batukji-apartment-by-cghs-group-in-sector-3-dwarka
R26412,CGHS Gauri Ganesh Apartment,Delhi South West,https://housing.com/in/buy/projects/page/47209-cghs-gauri-ganesh-apartment-by-anil-suri-group-in-sector-3-dwarka
R26420,Shri Ram Apartment,Delhi South West,https://housing.com/in/buy/projects/page/306664-shri-ram-apartment-by-s-gambhir-buildtech-private-limited-in-uttam-nagar
R264809,Kukreja Chembur Heights 2,Central Mumbai,https://housing.com/in/buy/projects/page/239992-kukreja-chembur-heights-by-kukreja-construction-company-in-chembur
R265193,Immensa by Kalpataru,Thane,https://housing.com/in/buy/projects/page/37440-kalpataru-immensa-by-kalpataru-group-in-thane-west
R26526,DDA Flats Sarita Vihar,South Delhi,https://housing.com/in/buy/projects/page/44201-dda-flats-sarita-vihar-by-delhi-development-authority-in-saidabad
R26532,CGHS Apoorva Apartments,Delhi South West,https://housing.com/in/buy/projects/page/250124-cghs-apoorva-apartments-by-cghs-group-in-sector-5-dwarka
R26538,New Priyadarshini Apartment,Delhi South West,https://housing.com/in/buy/projects/page/149356-priyadarshini-apartments-by-reputed-builder-in-sector-5-dwarka
R26540,Lovely Home CGHS,Delhi South West,https://housing.com/in/buy/projects/page/250124-cghs-apoorva-apartments-by-cghs-group-in-sector-5-dwarka
R26562,Chandanwari Apartment,Delhi South West,https://housing.com/in/buy/projects/page/157200-cghs-chandanwari-apartments-by-cghs-group-in-sector-10-dwarka
R26570,New Arohi Apartment,Delhi South West,https://housing.com/in/buy/projects/page/149784-new-arohi-apartments-by-reputed-builder-in-sector-12-dwarka
R26588,Shakuntalam CGHS,Delhi South West,https://housing.com/in/buy/projects/page/47208-cghs-shakuntalam-by-anil-suri-group-in-sector-10-dwarka
R266124,PNK Tiara Hills,Mira Bhayandar,https://housing.com/in/buy/pnk-space-tiara-hills-phase-i-bldg-no-3-5-and-2-for-resale-in-mira-road-east-mumbai-AG2786AH0
R26614,Elephanta Heights,Delhi South West,https://housing.com/in/buy/projects/page/153238-the-elephanta-heights-apartments-by-cghs-group-in-sector-10-dwarka
R266208,JK Iris,Mira Bhayandar,https://housing.com/in/buy/projects/page/36377-jk-iris-tower-1-and-2-by-jk-builders-developers-in-mira-road-east
R266322,Paradigm Ariana Residency,Western Mumbai,https://housing.com/in/buy/jv-ariana-residency-for-resale-in-borivali-east-mumbai-AGsnlAH0
R266417,Belmac Residences,Pune East,https://housing.com/in/buy/projects/page/102487-belmac-residences-by-supreme-holdings-hospitality-india-limited-in-wadgaon-sheri
R266443,Siddhi Highland Springs,Thane,https://housing.com/in/buy/projects/page/86877-siddhi-highland-springs-b4-a-wing-by-siddhi-group-in-thane-west
r266455,HUDA Plots,Faridabad,https://housing.com/in/buy/projects/page/236744-huda-plots-by-reputed-builder-in-sector-78
R26660,CGHS Brahma Apartments,Delhi South West,https://housing.com/in/buy/manchanda-manchanda-brahma-apartments-for-resale-in-sector-7-dwarka-new-delhi-AG36ozAH0
R26690,CGHS Evergreen Apartment,Delhi South West,https://housing.com/in/buy/projects/page/149511-cghs-evergreen-apartment-by-cghs-group-in-sector-7-dwarka
R267635,Godrej Emerald,Thane,https://housing.com/in/buy/projects/page/37821-godrej-emerald-by-godrej-properties-ltd-in-thane-west
R267707,Kanakia Hollywood,Western Mumbai,https://housing.com/in/buy/projects/page/39694-kanakia-hollywood-by-kanakia-space-pvt-ltd-in-andheri-west
R268481,Raunak Unnathi Woods Phase 7,Thane,https://housing.com/in/buy/projects/page/40135-unnati-woods-phase-7-by-raunak-group-in-kasarvadavali-thane-west
R26894,CGHS Mahabhadrakali,Delhi South West,https://housing.com/dwarka-sector-13-new-delhi-overview-Pmctbnqa3b2d5m4a
R2690,Bhoomi Acres,Thane,https://housing.com/in/buy/bhoomi-acres-for-resale-in-thane-west-thane-AG6f9AH0
r269167,Godrej Golf Links Evoke Villas,Greater Noida,https://housing.com/in/buy/godrej-golf-links-villas-for-resale-in-jaypee-greens-greater-noida-AGvuxAH0
R269403,RNA NG Silver Spring,Mira Bhayandar,https://housing.com/in/buy/projects/page/42953-rna-ng-silver-spring-2a-and-2b-by-rna-builder-ng-in-mira-road-east
R27014,Mount Everest Apartment,Delhi South West,https://housing.com/in/buy/projects/page/148259-mount-everest-apartments-by-cghs-group-in-sector-9-dwarka
R270361,Raunak City 3,Thane Outskirts,https://housing.com/in/buy/projects/page/2309-raunak-city-3-by-raunak-group-in-kalyan-west
R27090,KG2 Apartments,West Delhi,https://housing.com/in/buy/new_delhi/block_kg_2
R271405,Piramal Revanta,Central Mumbai,https://housing.com/in/buy/projects/page/47215-piramal-revanta-by-piramal-realty-in-mulund-west
R27156,Madhur Jeevan Apartment,Delhi South West,https://housing.com/in/buy/projects/page/151402-madhur-jivan-apartment-by-cghs-group-in-sector-10-dwarka
r2718,DLF Regal Gardens,Gurgaon,https://housing.com/rent-dlf-regal-gardens-for-rent-in-sector-90-gurgaon-rpid-AG2svAH0
r271805,Lucky Realtech Homes,North Delhi,https://housing.com/in/buy/projects/page/327319-krishna-luxury-homes-by-yogesh-sharma-in-sector-24-rohini
R271843,Godrej Golf Links The Suites,Greater Noida,https://housing.com/in/buy/projects/page/48431-godrej-the-suites-by-godrej-properties-ltd-in-jaypee-greens
R271917,Mani Casa,Kolkata East,https://housing.com/buy-mani-casa-2-by-shivom-realty-in-new-town-kolkata-pid-267047
R272419,Newa Bhakti Park,Navi Mumbai,https://housing.com/in/buy/projects/page/36046-newa-bhakti-park-by-sri-dwaraka-developers-in-airoli
R272653,LnT Zen at 77 Crossroads,Central Mumbai,https://housing.com/in/buy/projects/page/254324-77-crossroads-by-lt-realty-in-ghatkopar-east
R272675,Kalpataru Paramount,Thane,https://housing.com/in/buy/projects/page/48540-kalpataru-paramount-by-kalpataru-group-in-thane-west
R272809,Sai Siddhi Sai Plaza,Thane Outskirts,https://housing.com/in/buy/projects/page/177045-sai-plaza-housing-by-reputed-builder-in-nalasopara-east
r272921,M3M Heights,Gurgaon,https://housing.com/in/buy/projects/page/49642-m3m-heights-by-m3m-india-pvt-ltd-in-sector-65
R27418,IIPA Apartment,Delhi South West,https://housing.com/in/buy/projects/page/151235-cghs-prakriti-apartments-by-cghs-group-in-sector-6-dwarka
R27710,DLF Wellington Estate,Gurgaon,https://housing.com/rent-dlf-wellington-estate-for-rent-in-sector-53-gurgaon-rpid-AG1n8nAH0
r27744,DLF Westend Heights,Gurgaon,https://housing.com/in/buy/dlf-westend-heights-for-resale-in-sector-53-gurgaon-AG1zfaAH0
R277577,Uttam Nagar Builder Floors,West Delhi,https://housing.com/in/buy/new_delhi/uttam_nagar_new_delhi
R278061,Acme Ozone,Thane,https://webserver1.acmehousing.com/
R27902,Dream Apartments,Delhi South West,https://housing.com/
R27922,CGHS DGS Apartments,Delhi South West,https://housing.com/in/buy/projects/page/90952-dgs-apartments-by-reputed-builder-in-sector-22-dwarka
R279479,Kalpataru Magnus,Western Mumbai,https://housing.com/in/buy/projects/page/96754-kalpataru-magnus-by-kalpataru-group-in-bandra-east
R27950,CGHS Sadbhawna Apartments,Delhi South West,https://housing.com/in/buy/resale/page/12063708-3-bhk-apartment-in-sector-2-dwarka-for-rs-31000000
R279687,Ekta Tripolis,Western Mumbai,https://housing.com/in/buy/projects/page/52027-ekta-tripolis-phase-ii-by-ekta-world-in-goregaon-west
R28026,DDA Radhika Apartment,Delhi South West,https://housing.com/in/buy/projects/page/151047-radhika-apartment-by-reputed-builder-in-sector-14-dwarka
r28078,SDS NRI Township Yamuna,Greater Noida,https://housing.com/in/buy/sds-nri-township-plots-for-resale-in-yamuna-expressway-AG1hroAH0
R28082,DDA Metro View Apartments,Delhi South West,https://housing.com/in/buy/projects/page/266190-sgb-metro-view-floors-by-sgb-construction-in-dwarka-mor
R28090,Kesarwani Apartment,Delhi South West,https://housing.com/in/buy/projects/page/153180-kesarwani-apartments-by-cghs-group-in-sector-5-dwarka
R280995,Tridhaatu Aranya,Central Mumbai,https://housing.com/in/buy/projects/page/52020-tridhaatu-tridhaatu-aranya-by-tridhaatu-realty-infra-pvt-ltd-in-anushakti-nagar
R281,Eldeco Utopia,Noida,https://housing.com/in/buy/projects/page/219608-eldeco-utopia-by-eldeco-in-sector-93a
R28118,CGHS Sunny Valley,Delhi South West,https://housing.com/in/buy/projects/page/131470-sunny-valley-apartment-by-reputed-builder-in-sector-12-dwarka
R281253,Ekta Parksville,Beyond Mira Road,https://housing.com/in/buy/projects/page/3617-ekta-parksville-by-ekta-world-in-virar-west
r28142,Panchshil Waterfront,Pune East,https://housing.com/in/buy/resale/page/16675625-4-bhk-apartment-in-kharadi-for-rs-39900000
R28150,CGHS Sahara Apartment,Delhi South West,https://housing.com/in/buy/projects/sector_6_dwarka_dwarka
R282091,Vraj Tiara,Mumbai South,https://housing.com/in/buy/projects/page/117551-vraj-tiara-by-vraj-realtors-in-worli
R28226,CGHS Prabhavi Apartments,Delhi South West,https://housing.com/in/buy/projects/sector_10_dwarka
R28234,Ishwar Apartments,Delhi South West,https://housing.com/in/buy/projects/page/149368-the-ishwar-apartments-by-reputed-builder-in-sector-12-dwarka
R28284,CGHS New Rajput,Delhi South West,https://housing.com/in/buy/projects/page/151267-cghs-guru-apartments-by-cghs-group-in-sector-6-dwarka
R28334,CGHS Hum Sub Apartments,Delhi South West,https://housing.com/in/buy/new_delhi/under-construction-apartments-near-uncle_ji_chicken_corner_lmk-AC1Ep9snM1?page=3
R28422,Nav Sansad Vihar CGHS,Delhi South West,https://housing.com/in/buy/projects/page/90954-cghs-himalayan-apartment-by-cghs-group-in-sector-23-dwarka
R28456,CGHS Dhauladhar Apartments,Delhi South West,https://housing.com/in/buy/projects/sector_5_dwarka
R284653,Omkar Alta Monte,Western Mumbai,https://housing.com/in/buy/omkar-alta-monte-for-resale-in-malad-east-mumbai-AG2vawAH0
R28476,Samrat Ashoka Enclave CGHS,Delhi South West,https://housing.com/in/buy/projects/page/169473-the-samrat-ashok-apartments-by-the-samrat-ashok-cghs-group-housing-society-private-ltd-in-sector-9-rohini
R28514,DDA Atulya Apartments,Delhi South West,https://housing.com/in/buy/projects/page/151792-dda-park-view-apartments-by-dda-in-sector-12-dwarka
R28522,CGHS DPS Apartments,Delhi South West,https://housing.com/in/buy/projects/page/151096-dakshinayan-apartments-by-cghs-group-in-sector-4-dwarka
R28524,JDM Apartment,Delhi South West,https://housing.com/in/buy/projects/page/151277-cghs-jdm-apartment-by-cghs-group-in-sector-5-dwarka
R28526,CGHS National Apartment,Delhi South West,https://housing.com/in/buy/projects/page/83076-cghs-national-apartment-by-cghs-group-in-sector-3-dwarka
R28606,CGHS Nishat,Delhi South West,https://housing.com/in/buy/projects/page/131673-nishat-apartment-by-reputed-builder-in-sector-19-dwarka
R28690,CGHS Sansad Vihar,Delhi South West,https://housing.com/in/buy/projects/page/137357-cghs-shri-balaji-apartment-by-cghs-group-in-nawada
R28784,The Bahawalpur CGHS,Delhi South West,https://housing.com/in/buy/projects/page/149780-cghs-bahawalpur-apartment-by-cghs-group-in-sector-4-dwarka
R28786,Palm Court Apartments,Delhi South West,https://housing.com/in/buy/projects/page/131830-cghs-palm-court-apartment-by-cghs-group-in-sector-19-dwarka
R28788,Upkari Apartments,Delhi South West,https://housing.com/in/buy/projects/page/90538-upkari-apartment-by-reputed-builder-in-sector-12-dwarka
R288107,Neelkanth Sunberry,Navi Mumbai,https://housing.com/in/buy/projects/page/116549-neelkanth-sunberry-by-neelkanth-infratech-in-ghansoli
R28814,CGHS Vinayak Apartments,Delhi South West,https://housing.com/in/buy/projects/page/191041-sri-vinayak-apartment-by-reputed-builder-in-sector-22-dwarka
R28824,Happy Home Apartments,Delhi South West,https://housing.com/in/buy/projects/page/288130-affordable-homes-by-happy-home-by-happy-homes-properties-and-builders-in-uttam-nagar
R289195,UPAEVP Himalaya Enclave,Lucknow,https://housing.com/kaliyagarhi-jagrati-vihar-meerut-overview-P33ryseksmj5lktw9
R29016,Pawittra Apartments,East Delhi,https://housing.com/in/buy/projects/page/156303-pawittra-apartment-by-reputed-builder-in-vasundhara-enclave
R290269,SHANTI GARDENS 8 Park Lane,Mira Bhayandar,https://housing.com/in/buy/projects/page/96178-shanti-gardens-8-park-lane-by-ramnagar-development-corporation-in-mira-road-east
R29100,Godrej City,Navi Mumbai,https://housing.com/in/buy/projects/page/263369-godrej-the-highlands-godrej-city-by-godrej-properties-ltd-in-panvel
R29108,Manchanda Rama Apartments,Delhi South West,https://housing.com/price-trends/property-rates-for-buy-in-sultanpur_new_delhi-P68j77rgk550czny
R29140,Seema Apartments,Delhi South West,https://housing.com/pin-code/seemapuri-new-delhi-pin-code-110095
R29144,South Delhi Apartments,Delhi South West,https://housing.com/
r291747,Aditya World City Plots,Ghaziabad,https://housing.com/in/buy/projects/page/152889-agarwal-aditya-world-city-by-agarwal-group-in-wave-city
R29196,Manisha Towers,Delhi South West,https://housing.com/in/buy/resale/page/16554292-4-bhk-apartment-in-sector-23-dwarka-for-rs-35000000
R29202,Nav Ratan Apartments,Delhi South West,https://housing.com/in/buy/projects/page/45800-navratna-kalhaar-blues-and-greens-by-navratna-organisers-developers-pvt-ltd-in-sanand/directions
R29220,Sarve Sanjhi CGHS,Delhi South West,https://housing.com/in/buy/projects/page/151357-cghs-sarve-sanjhi-apartments-by-cghs-group-in-sector-9-dwarka
R292939,Navratna Kalhaar Blues And Greens,Ahmedabad West,https://housing.com/in/buy/projects/page/45800-navratna-kalhaar-blues-and-greens-by-navratna-organisers-developers-pvt-ltd-in-sanand
R29326,Anusandhan Apartments,Delhi South West,https://housing.com/in/buy/projects/page/148308-anusandhan-apartment-by-reputed-builder-in-sector-6-dwarka
R29462,New Cosmopolitan CGHS,Delhi South West,https://housing.com/in/buy/projects/page/73925-dda-new-cosmopolitan-apartments-by-dda-in-sector-10-dwarka
R294633,Codename Skywards,Thane Outskirts,https://housing.com/in/buy/projects/page/97213-codename-skywards-by-jp-corp-in-ambernath-east
R29470,Antriksh Apna Villa Apartments,Delhi South West,https://housing.com/in/buy/projects/page/92630-the-antriksh-apna-villa-by-the-antriksh-group-in-sector-10-dwarka
R294921,Lakhani Royale,Navi Mumbai,https://housing.com/in/buy/projects/page/47157-lakhani-royale-by-redundant-in-ulwe
R29506,CGHS Aakash Ganga,Delhi South West,https://housing.com/in/buy/projects/page/47207-cghs-akash-ganga-apartments-by-anil-suri-group-in-sector-6-dwarka
R29508,CGHS Sabka Ghar,Delhi South West,https://housing.com/in/buy/cghs-sabka-ghar-apartments-for-resale-in-sector-6-dwarka-new-delhi-AG1etmAH0
R295261,Saarrthi Signature Tower,Pune Central,https://housing.com/in/buy/projects/page/102757-saarrthi-signature-tower-by-saarrthi-group-in-shivaji-nagar
R295673,Tata 88 East,Kolkata South,https://housing.com/buy-tata-88-east-by-tata-realty-and-infrastructure-limited-in-mominpore-kolkata-pid-52804
R29606,Divya Apartments,Delhi South West,https://housing.com/in/buy/projects/page/148976-divya-apartments-by-reputed-builder-in-sector-10-dwarka
R296293,Provident Park Square,Bangalore South,https://housing.com/in/buy/projects/page/81335-provident-park-square-by-provident-housing-limited-in-talaghattapura
R296319,Maitri Lake View,Ahmedabad North,https://housing.com/buy-gayatri-maitri-lake-view-by-gayatri-infrastructure-in-zundal-ahmedabad-pid-65618
R296447,Lohia Odela,Pune West,https://housing.com/in/buy/resale/page/15198227-3-bhk-apartment-in-bavdhan-for-rs-19000000
r296597,Trump Tower,Gurgaon,https://housing.com/in/buy/projects/page/53324-trump-towers-delhi-ncr-by-tribeca-creators-llp-in-sector-65
R29664,Air India Apartment,Delhi South West,https://housing.com/in/buy/projects/page/239714-air-india-apartment-by-reputed-builder-in-sector-3-dwarka
R297469,Bhashyam Oxygen County,Hyderabad,https://housing.com/in/buy/projects/page/282304-bhashyam-oxygen-county-phase-2-by-bhashyam-developers-in-kollur
R29770,CGHS Kairali Apartments,Delhi South West,https://housing.com/in/buy/projects/sector_3_dwarka
R297823,Platinum Emporius,Navi Mumbai,https://housing.com/in/buy/projects/page/86908-platinum-emporius-by-platinum-group-in-ulwe
R297921,Morya,Kolkata South,https://housing.com/buy-morya-by-sugam-homes-in-tollygunge-kolkata-pid-80788
R29844,Harmony Apartments,Delhi South West,https://housing.com/in/buy/projects/page/131903-harmony-apartments-by-reputed-builder-in-sector-4-dwarka
R29854,CGHS Pacific Apartments,Delhi South West,https://housing.com/in/buy/projects/page/90536-cghs-pacific-apartment-by-cghs-group-in-sector-10-dwarka
R299,DLF Westend Heights,Bangalore South,https://housing.com/in/buy/projects/page/33384-dlf-westend-heights-by-dlf-in-akshayanagar
r299583,Ranjai Apartments,Pune South,https://housing.com/in/buy/projects/page/101103-shinde-and-patil-ranjai-by-shinde-and-patil-construction-in-shivane
r300103,Nirvana Beyond,Pune West,https://housing.com/in/buy/projects/page/133186-diamond-nexus-nirvana-beyond-b-wing-by-diamond-nexus-associates-in-ravet
r303,Jaypee Greens Kalypso Court,Noida,https://housing.com/in/buy/jaypee-the-kalypso-court-for-resale-in-sector-128-noida-AGpu7AH0
R30350,Shakti Apartment,Delhi South West,https://housing.com/in/buy/projects/page/151397-cghs-shakti-apartments-by-cghs-group-in-sector-5-dwarka
R303861,Piramal Mahalaxmi,Mumbai South,https://housing.com/in/buy/projects/page/95654-piramal-mahalaxmi-south-tower-by-piramal-realty-in-worli
R306817,Concorde Hill Crest,Bangalore North,https://housing.com/in/buy/projects/page/102906-concorde-hill-crest-phase-1-by-concorde-housing-corporation-pvt-ltd-in-maraganahalli
R30708,Vascon Marigold,Pune East,https://housing.com/in/buy/projects/page/131287-marigold-complex-by-vascon-engineers-ltd-in-kalyani-nagar
R308931,Delta Tower 2,Navi Mumbai,https://housing.com/in/buy/projects/page/35888-balaji-delta-tower-2-by-balaji-group-in-ulwe/brochure
R3094,Jaypee Greens Kingswood Oriental,Noida,https://housing.com/in/buy/jaypee-kingswood-oriental-for-resale-in-sector-128-noida-AGrbnAH0
