XID,Project Name,City,Squareyards.com Link
R372710,Solitaire Vista,Ahmedabad North,https://www.squareyards.com/rental-2000-sq-ft-warehouse-in-gota/7957618
R408936,Kalpvan Apartment,Nashik,Not Found
R337581,Praneeth Pranav Townsquare,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/praneeth-pranav-solitaire/112981/project/floor-plans
R431065,Sree Shresta Enclave,Bangalore East,https://www.squareyards.com/projects-in-kodigehalli-bangalore
R385165,Sukhii Ubuntu,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-sukhii-ubuntu-hyderabad
R417585,Tulsi Darshan,Vadodara,https://www.squareyards.com/rent/2-bhk-flat-in-tulsi-apartment-andheri-mumbai
R429430,ASKG Heights II,Jaipur,https://www.squareyards.com/sale/plots-for-sale-in-mohanpura-jaipur
R406102,Dream City,Patna,https://www.squareyards.com/resale-1200-sq-ft-plot-in-big-dream-home/7321253
R406438,Vikaans Primero,Chennai South,Not Found
R135659,North East County by Bhashyam,Hyderabad,https://www.squareyards.com/projects-by-bhashyam-developers-in-hyderabad
R405375,Manepally Green Grandeur,Hyderabad,https://www.squareyards.com/projects-by-manepally-realty-and-infra-in-hyderabad
R33782,Sattva Magnificia,Bangalore East,https://www.squareyards.com/bangalore-residential-property/salarpuria-sattva-magnificia/17499/project
R411999,Infinium Central 16,Coimbatore,https://www.squareyards.com/rent/property-for-rent-in-sushma-infinium-zirakpur
R430666,Aaradhya AG Heights 2,Jaipur,https://www.squareyards.com/sale/apartments-for-sale-in-kalwar-road-jaipur
R428601,Kochar Jewel,Chennai South,https://www.squareyards.com/chennai-residential-property/kochar-jewel/244404/project
R368704,Ashtvinayak Uptown,Ahmedabad North,https://www.squareyards.com/thane-residential-property/shree-ashtavinayak-chs/105901/project
R399974,Green Courtyard,Kota,https://www.squareyards.com/gurgaon-residential-property/royal-courtyard-62/113466/project
R404397,Emzar Hightown,Nagpur,Not Found
R425149,Panchnai Aura,Siliguri,Not Found
R417017,Casagrand Palm Springs,Chennai South,https://www.squareyards.com/chennai-residential-property/casagrand-suncity/245804/project
R420337,Silverpeak Panihati Pride,Kolkata North,Not Found
R433830,Lifestyle Luxor,Coimbatore,https://www.squareyards.com/sale/resale-properties-in-jaswitha-luxor-apartments-hyderabad
R433636,Terra Pyramid Pride Nest,Bangalore North,https://www.squareyards.com/rera-registered-projects-in-faridabad
R429173,Alora Woods and Himagiri Arcadia,Bangalore East,Not Found
R416437,Godrej Sunrise Estate,Chennai South,https://www.squareyards.com/projects-by-godrej-in-chennai
R385044,Tilottama Natural City,Kolkata North,https://www.squareyards.com/kolkata-residential-property/tilottama-natural-city/248096/project
R395988,Prarthana Eco Exotica,Ranchi,Not Found
R399946,Sanskruti Sky,Vadodara,https://www.squareyards.com/vadodara-residential-property/rudra-triveni-heights/319663/project
R422768,Atlantis,Nagpur,https://www.squareyards.com/nagpur-residential-property/mittal-atlantis/249668/project/floor-plans
R397532,Devashri Elanza 1 and 2,Margao,Not Found
R342545,Supreme Blossoms,Nagpur,https://www.squareyards.com/hyderabad-residential-property/nc-lilly-flower/114312/project
R406866,5 Dugar,Chennai Central,https://www.squareyards.com/luxury-projects-in-alwarpet-chennai
R435795,Sreenidhi Serenity Banashankari,Bangalore South,https://www.squareyards.com/sale/property-for-sale-in-bsk-2nd-stage-bangalore
R402775,Aishwarya Sahakari Gruharachna Sanstha Maryadit,Pune Central,Not Found
R419794,Trishul Happy Homes Varenya,Bangalore East,Not Found
R426644,BPTP The Amaario,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/bptp-the-amaario/247631/project
R384074,Surabhis Signature Villas,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-surabhis-signature-villas-hyderabad
R430977,DAC Midtown,Chennai South,https://www.squareyards.com/new-launch-by-appaswamy-real-estates-in-chennai
R432274,Shree Kriba Flats,Chennai South,https://www.squareyards.com/chennai-residential-property/ramaniyam-sri-vaikuntam/248197/project
R411033,Divine Newquay,Pune South,https://www.squareyards.com/pune-residential-property/divine-newquay/239913/project
R53118,Bhuvana Oak Park,Coimbatore,https://www.squareyards.com/coimbatore-residential-property/sree-daksha-kshiptha/316997/project/photos
R197671,Keerthi Krishna Viva,Bangalore East,https://www.squareyards.com/bangalore-residential-property/tru-windchimes/178884/project
R324247,Purva Zenium,Bangalore North,https://www.squareyards.com/bangalore-residential-property/puravankara-purva-zenium/10487/project
R404764,Vivaan Essence,Ahmedabad North,https://www.squareyards.com/projects-in-adalaj-ahmedabad
R386994,Sumadhura Aspire Amber,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sumadhura-aspire-amber/123784/project/floor-plans
R428811,Drushika Imperial,Indore,https://www.squareyards.com/indore-residential-property/drushika-imperial/315376/project
R384418,Shree Radhe Shyam,Vadodara,https://www.squareyards.com/projects-in-diwalipura-vadodara
R428749,Kukreja Embassy 2,Nagpur,https://www.squareyards.com/well-occupied-by-kukreja-construction-company-in-mumbai
R433829,Feyre Villas,North Goa,Not Found
R343707,Mahindra Happinest Kalyan 2,Thane Outskirts,https://www.squareyards.com/under-construction-projects-in-kalyan-west-thane
R397857,Nest Craft,Chennai South,https://www.squareyards.com/chennai-residential-property/the-nest-craze/248270/project
R28872,Casa Lakeside,Vadodara,https://www.squareyards.com/bangalore-residential-property/ncc-urban-lake-springs/312428/project/floor-plans
R411970,Map Anandgram,Nasik,https://www.squareyards.com/nashik-residential-property/map-anandgram/320837/project
R384531,Park Platinum,Vadodara,https://www.squareyards.com/vadodara-residential-property/kanha-nirmal/320558/project/photos
R148925,La Mer Vie,Chennai South,Not Found
R415216,Sampada Central Residency,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/sampada-central-residency/231032/project
R423533,Krish Skylar,Gandhinagar,Not Found
R433502,Samridhi Residency,Jaipur,https://www.squareyards.com/sale/resale-properties-in-shri-samridhi-residency-jaipur
R412884,Arima Chiron Villa,Chennai South,https://www.squareyards.com/chennai-residential-property/olympia-panache/4233/project
R399668,Chandrika Paradise,Bangalore South,https://www.squareyards.com/bangalore-residential-property/chandrika-paradise/189465/project
R433859,Viva Vibrant,Chennai South,https://www.squareyards.com/chennai-residential-property/brigade-residences/30192/project
R428776,Shriram Codename Jackpot,Chennai West,Not Found
R379399,Sattva Ashraya,Bangalore West,https://www.squareyards.com/bangalore-residential-property/salarpuria-sattva-ashraya/112609/project
R428472,Ruby Urban Avenue,Chengalpattu,https://www.squareyards.com/chennai-residential-property/casagrand-aria/234740/project
R402428,Mitta Orrin,Bangalore East,https://www.squareyards.com/bangalore-residential-property/mitta-orrin/244181/project/photos
R430658,Vilokas Isha Homes,Hyderabad,Not Found
R414280,Bhuvanas Fortune Greens,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/bhuvana-fortune-greens/226833/project/floor-plans
R74173,Sky City by Oberoi Realty,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/oberoi-sky-city/8371/project
R429437,Krihom by RMN,Kolkata East,Not Found
R384811,Codename 24K,Chennai South,https://www.squareyards.com/pune-residential-property/vtp-codename-skylights/103241/project
R414890,Sanjeeva Rao Serene County,Secunderabad,https://www.squareyards.com/sale/independent-houses-for-sale-in-sanjeeva-reddy-nagar-hyderabad
R436837,Ancia,Coimbatore,https://www.squareyards.com/bangalore-residential-property/casagrand-florella-phase-2/111383/project
R426818,The Grand Sky,Mohali,https://www.squareyards.com/chandigarh-residential-property/sai-the-grand-sky/249833/project/floor-plans
R430201,Sikka Kingsberry Greens,Dehradun,https://www.squareyards.com/rent/property-for-rent-in-gms-road-dehradun
R432565,Goyal Luxury Builder Floors,Faridabad,https://www.squareyards.com/sale/3-bhk-flat-in-goyal-orchid-life-bangalore
R47302,M2K Victoria Gardens,North Delhi,https://www.squareyards.com/gurgaon-residential-property/m2k-corporate-park-shopping-plaza/164990/project
R388281,Nirvana Lakeview Retreat,Pune West,https://doc.squareyards.com/ProjectKnowledge/222237-nirvana-lakeview-retreat-brochure-1789.pdf
R432101,JDA Village Downtown,Saharanpur,https://www.squareyards.com/pune-residential-property/little-earth-masulkar-city/23207/project
R376037,Radhe Shyam Harmony,Vadodara,https://www.squareyards.com/gurgaon-residential-property/unitech-harmony/85/project
R402668,Holistic Trulife Karjat,Karjat,https://www.squareyards.com/sale/lands-for-sale-in-karjat-navi-mumbai
R379387,Bhartiya City Nikoo Homes 4,Bangalore North,https://www.squareyards.com/bangalore-residential-property/bhartiya-nikoo-homes/1655/project
R430718,Dewansh Dev City,Bhopal,https://www.squareyards.com/lambakheda-in-bhopal-overview-3012
R292919,LDA Samajwadi Lohiya Enclave,Lucknow,Not Found
R413443,Fairland Township,Madurai,Not Found
R423386,Chitrapatjanak Dadasaheb Phalke Township Phase 1A,Raigad,https://www.squareyards.com/navi-mumbai-residential-property/chitrapatjanak-dadasaheb-phalke-township/226685/project
R395053,Kamaxi Highrise,Vadodara,https://www.squareyards.com/sale/apartments-for-sale-in-vadodara
R379234,Sri Vathsas Sterling Abode,Secunderabad,https://www.squareyards.com/hyderabad-residential-property/sri-vathsa-sterling-abode/143703/project
R411524,JB Estella,Bhubaneswar,https://www.squareyards.com/projects-by-jp-infra-in-thane
R372347,DS Max Sahara,Bangalore South,https://www.squareyards.com/bangalore-residential-property/ds-max-sahara/102868/project
R432460,Shagun Seleste,Ahmedabad North,https://www.squareyards.com/projects-by-shagun-group-in-ahmedabad
R378411,Ecolife Eon Akash,Bangalore East,https://www.squareyards.com/bangalore-residential-property/ecolife-eon-akash/113115/project
R368352,Green Grace,Guntur,https://www.squareyards.com/rent/3-bhk-flat-in-green-grace-hyderabad
R402731,MVV and GV The Grand,Visakhapatnam,https://www.squareyards.com/vizag-residential-property/mvv-gv-the-grand/217415/project
R415887,Goenka Numero Uno Residency,Bhubaneswar,https://www.squareyards.com/bomikhal-in-bhubaneswar-overview-74659
R430181,Adiyogi Golden City,Coimbatore,https://www.squareyards.com/pune-residential-property/aditya-central-park/324856/project
R233764,Shapearth Raaga,Varanasi,https://www.squareyards.com/varanasi-residential-property/shapearth-raaga/9840/project
R63151,VGN Kensington Towers,Chennai South,Not Found
R430998,Surdhara96,Ahmedabad South,Not Found
R430196,Prakrit,Chandigarh,https://www.squareyards.com/sale/property-for-sale-in-hallo-majra-chandigarh
R421436,Shivay Splendora,Vadodara,https://www.squareyards.com/projects-in-ankhol-vadodara
R413381,DNR Parklink,Bangalore North,https://www.squareyards.com/sale/resale-properties-in-dnr-parklink-bangalore
R396082,RV Vibhuman,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-rv-vibhuman-hyderabad
R415440,Praharsh Serena,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/dr-praharsh-serena/246731/project/floor-plans
R332507,Godrej 24,Bangalore East,https://www.squareyards.com/bangalore-residential-property/godrej-24-sarjapur/10583/project
R429653,Nutech Samruddhi,Chennai West,Not Found
R388431,Mahaveer Crystal Garden,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/mahaveer-crystal-garden/150345/project
R416684,SR Serenity,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sr-serenity/164369/project/photos
R389059,Sikhara One,Hyderabad,https://www.squareyards.com/projects-by-sikhara-projects-and-estates-in-hyderabad
R430928,Zodiac Anjaneshwar,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/zodiac-anjaneshwar/312319/project
R429449,ADITYARAM GOLDEN GATE,Chennai South,https://www.squareyards.com/chennai-residential-property/iyra-aanya/241699/project
R425115,Atya Nandagokula Vrundavana,Bangalore North,Not Found
R55744,Fortuna Acacia,Bangalore North,https://www.squareyards.com/projects-in-sahakara-nagar-bangalore
R391047,Karthik Residency,Chennai South,https://www.squareyards.com/projects-by-karthik-constructions-in-hyderabad
R408688,Greentech Greenock Villa,Kochi,https://www.squareyards.com/kochi-residential-property/avni-homes-nirvana/314147/project
R412713,MP Bodhi,Chennai South,https://www.squareyards.com/pari-chowk-in-greater-noida-overview-4772
R426990,G R Nisarga Residency,Bangalore West,https://www.squareyards.com/bangalore-residential-property/gr-nisarga-residency/247979/project
R435564,MGP Jenani,Chennai South,Not Found
R317381,Trendsquares Ortus,Bangalore North,https://www.squareyards.com/sale/resale-properties-in-sobha-moonstone-bangalore
R401060,Sansa County Sector 2,Hyderabad,https://doc.squareyards.com/ProjectKnowledge/204934-sansa-county-sector-2-99acres-4160.pdf
R434554,Saifield Vishakha Residency,Coimbatore,Not Found
R417112,Jambrung Valley,Karjat,https://www.squareyards.com/sale/plots-for-sale-in-karjat-navi-mumbai
R402914,Ambar Zenith,Pune East,https://www.squareyards.com/pune-residential-property/zenith-complex/209427/project
R425143,Whispering Glenz,North Goa,Not Found
R414072,Deeshari Palm Villa,Kolkata South,https://www.squareyards.com/kolkata-residential-property/deeshari-palm-villa/247034/project
R375497,Concorde Abode 99,Bangalore East,https://www.squareyards.com/bangalore-residential-property/concorde-abode-99/103438/project
R423470,Escon Panache Villas,Greater Noida,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-study-room-extra-room-270/6890922
R409856,Kukreja Paris City,Nagpur,Not Found
R369448,Abhignas Misty Woods,Bangalore South,https://www.squareyards.com/bangalore-residential-property/abhigna-misty-woods/113533/project
R419072,Right Choice Sri Narasimma Nagar,Chennai South,https://www.squareyards.com/nanganallur-in-chennai-overview-1096
R433821,Viva Vica,Chennai South,Not Found
R1223,Sikka Kaamna Greens,Noida,https://www.squareyards.com/sale/resale-properties-in-sikka-kaamna-greens-noida
R430897,Satra Nexus,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/satra-nexus/307146/project
R380711,Jay Pee Wayside,Hosur,Not Found
R381968,Rajyash Regius,Ahmedabad West,https://www.squareyards.com/sale/apartments-for-sale-in-ghuma-ahmedabad
R396702,Vyshnavi Brundavanam Phase 2,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sri-vyshnavi-brundavanam/114224/project
R205909,Shree Krupa Nandanvan Homes,Thane,https://www.squareyards.com/sale/resale-properties-in-shree-krupa-nandanvan-homes-a1-a2-thane
R424385,Bharathi Rainbow,Chennai South,https://www.squareyards.com/hyderabad-residential-property/prestige-high-fields/4467/project
R415456,Kaizen Vedha,Chennai West,https://www.squareyards.com/chennai-residential-property/kaizen-veena/324610/project
R424568,JMS Premier Floors,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/jms-premier-floors/306414/project
R414567,Marvella,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/avyanna-marvella/246730/project
R421775,Venus Signature,Chennai Central,https://www.squareyards.com/luxury-projects-in-nungambakkam-chennai
R373952,Pepper Vine,Kochi,https://www.squareyards.com/kochi-residential-property/pepper-vine/314146/project
R383717,Jindal Avenue,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/jindal-avenue/130254/project
R425079,Gajanana Park Street,Vadodara,https://www.squareyards.com/vadodara-residential-property/kanha-nirmal/320558/project/photos
