XID,Unit Type,Unit Size,Area Type,Price,Possession Date
R107611,Residential plot,1000 sq.ft,Super Area,55 Lac,Possession by May'14
R107611,Residential plot,1453 sq.ft,Super Area,65.4 Lac,Possession by May'14
R107611,4 BHK villa,3500 sq.ft,Super Area,1.11 Cr,Possession by May'14
R111461,Residential plot,800 sq.ft,Super Area,33 Lac,Possession by Jun'17
R111461,Residential plot,900 sq.ft,Super Area,37.1 Lac,Possession by Jun'17
R111461,Residential plot,1000 sq.ft,Super Area,41.3 Lac,Possession by Jun'17
R111461,Residential plot,1200 sq.ft,Super Area,49.5 Lac,Possession by Jun'17
R111461,Residential plot,2415 sq.ft,Super Area,99.6 Lac,Possession by Jun'17
R111461,Residential plot,2842 sq.ft,Super Area,1.17 Cr,Possession by Jun'17
R111461,3 BHK,1885 sq.ft,Super Area,44 Lac,Possession by Jun'17
R111461,3 BHK,2025 sq.ft,Super Area,47.2 Lac,Possession by Jun'17
R111461,3 BHK,2215 sq.ft,Super Area,52.5 Lac,Possession by Jun'17
R111461,2 BHK,1330 sq.ft,Super Area,31.6 Lac,Possession by Jun'17
R111461,4 BHK villa,4500 sq.ft,Super Area,2.38 Cr,Possession by Jun'17
R112799,2 BHK,1012 sq.ft,Super Area,52 Lac,Possession by Apr'16
R112799,2 BHK,1020 sq.ft,Super Area,51 Lac,Possession by Apr'16
R112799,2 BHK,1096 sq.ft,Super Area,55 Lac,Possession by Apr'16
R124217,2 BHK,1200 sq.ft,Super Area,1 Cr,Possession by Jun'09
R124217,2 BHK,1260 sq.ft,Super Area,1.10 Cr,Possession by Jun'09
R124217,2 BHK,1350 sq.ft,Super Area,1.05 Cr,Possession by Jun'09
R152285,3 BHK,1441 sq.ft,Super Area,65 Lac,Possession by Dec'23
R152285,3 BHK,1851 sq.ft,Super Area,77.5 Lac,Possession by Dec'23
R152285,2 BHK,1130 sq.ft,Super Area,49 Lac,Possession by Dec'23
R152473,3 BHK,1560 sq.ft,Super Area,51.9 Lac,Possession by Feb'16
R152473,3 BHK,1722 sq.ft,Super Area,57.3 Lac,Possession by Feb'16
R152473,2 BHK,1184 sq.ft,Super Area,39.4 Lac,Possession by Feb'16
R152473,2 BHK,1345 sq.ft,Super Area,44.8 Lac,Possession by Feb'16
R167105,3 BHK,1615 sq.ft,Super Area,1.10 Cr,Possession by Dec'18
R167105,2 BHK,1095 sq.ft,Super Area,65 Lac,Possession by Dec'18
R167105,2 BHK,1230 sq.ft,Super Area,70 Lac,Possession by Dec'18
R170709,2 BHK,750 sq.ft,Super Area,25 Lac,Possession by Aug'18
R170709,2 BHK,810 sq.ft,Super Area,24 Lac,Possession by Aug'18
R170709,2 BHK,950 sq.ft,Super Area,31 Lac,Possession by Aug'18
R170709,2 BHK,980 sq.ft,Super Area,35 Lac,Possession by Aug'18
R171063,3 BHK,1225 sq.ft,Super Area,63.9 Lac,Possession by Oct'20
R171063,3 BHK,1380 sq.ft,Super Area,67.6 Lac,Possession by Oct'20
R171063,2 BHK,1092 sq.ft,Super Area,53.5 Lac,Possession by Oct'20
R203531,Residential plot,1080 sq.ft,Super Area,48 Lac,Possession by May'22
R203531,Residential plot,1800 sq.ft,Super Area,75 Lac,Possession by May'22
R203531,Residential plot,1881 sq.ft,Super Area,90 Lac,Possession by May'22
R203531,Residential plot,1944 sq.ft,Super Area,75.6 Lac,Possession by May'22
R203531,Residential plot,1980 sq.ft,Super Area,66 Lac,Possession by May'22
R214255,3 BHK,2450 sq.ft,Super Area,1.86 Cr,Possession by Dec'25
R214255,2 BHK,1250 sq.ft,Super Area,95 Lac,Possession by Dec'25
R214255,2 BHK,1600 sq.ft,Super Area,1.22 Cr,Possession by Dec'25
R214255,2 BHK,2000 sq.ft,Super Area,1.52 Cr,Possession by Dec'25
R214255,4 BHK,3000 sq.ft,Super Area,2.28 Cr,Possession by Dec'25
R217985,3 BHK,1144 sq.ft,Super Area,81 Lac,Possession by Jun'24
R217985,3 BHK,1145 sq.ft,Super Area,1.04 Cr,Possession by Jun'24
R217985,3 BHK,1367 sq.ft,Super Area,1.24 Cr,Possession by Jun'24
R217985,3 BHK,1375 sq.ft,Super Area,97.4 Lac,Possession by Jun'24
R217985,3 BHK,1376 sq.ft,Super Area,1.27 Cr,Possession by Jun'24
R217985,3 BHK,1445 sq.ft,Super Area,1.02 Cr,Possession by Jun'24
R217985,3 BHK,1446 sq.ft,Super Area,1.39 Cr,Possession by Jun'24
R217985,3 BHK,1533 sq.ft,Super Area,1.08 Cr,Possession by Jun'24
R217985,3 BHK,1534 sq.ft,Super Area,1.46 Cr,Possession by Jun'24
R217985,3 BHK,1538 sq.ft,Super Area,1.37 Cr,Possession by Jun'24
R217985,3 BHK,1539 sq.ft,Super Area,1.38 Cr,Possession by Jun'24
R217985,3 BHK,1611 sq.ft,Super Area,1.14 Cr,Possession by Jun'24
R217985,3 BHK,1680 sq.ft,Super Area,1.18 Cr,Possession by Jun'24
R217985,3 BHK,1765 sq.ft,Super Area,1.25 Cr,Possession by Jun'24
R217985,3 BHK,1800 sq.ft,Super Area,1.27 Cr,Possession by Jun'24
R217985,3 BHK,1810 sq.ft,Super Area,1.28 Cr,Possession by Jun'24
R217985,3 BHK,1885 sq.ft,Super Area,1.33 Cr,Possession by Jun'24
R217985,2 BHK,905 sq.ft,Super Area,64.1 Lac,Possession by Jun'24
R217985,2 BHK,906 sq.ft,Super Area,83.5 Lac,Possession by Jun'24
R217985,2 BHK,918 sq.ft,Super Area,82.5 Lac,Possession by Jun'24
R217985,2 BHK,919 sq.ft,Super Area,85.3 Lac,Possession by Jun'24
R217985,2 BHK,1085 sq.ft,Super Area,76.8 Lac,Possession by Jun'24
R217985,2 BHK,1099 sq.ft,Super Area,77.8 Lac,Possession by Jun'24
R217985,4 BHK,2008 sq.ft,Super Area,1.86 Cr,Possession by Jun'24
R217985,4 BHK,2048 sq.ft,Super Area,1.91 Cr,Possession by Jun'24
R217985,4 BHK,2174 sq.ft,Super Area,2.01 Cr,Possession by Jun'24
R217985,4 BHK,2243 sq.ft,Super Area,2.09 Cr,Possession by Jun'24
R217985,4 BHK,2460 sq.ft,Super Area,1.74 Cr,Possession by Jun'24
R217985,4 BHK,2506 sq.ft,Super Area,1.75 Cr,Possession by Jun'24
R217985,4 BHK,2650 sq.ft,Super Area,1.87 Cr,Possession by Jun'24
R217985,4 BHK,2745 sq.ft,Super Area,1.92 Cr,Possession by Jun'24
R228565,Residential plot,1440 sq.ft,Super Area,1.95 Cr,Possession by Dec'15
R228565,Residential plot,1683 sq.ft,Super Area,1.49 Cr,Possession by Dec'15
R228565,Residential plot,1746 sq.ft,Super Area,1.55 Cr,Possession by Dec'15
R228565,Residential plot,2160 sq.ft,Super Area,1.68 Cr,Possession by Dec'15
R228565,Residential plot,2430 sq.ft,Super Area,2.02 Cr,Possession by Dec'15
R228565,Residential plot,3231 sq.ft,Super Area,2.69 Cr,Possession by Dec'15
R228565,Residential plot,3267 sq.ft,Super Area,2.46 Cr,Possession by Dec'15
R228565,Residential plot,3600 sq.ft,Super Area,2.68 Cr,Possession by Dec'15
R228565,Residential plot,4572 sq.ft,Super Area,3.45 Cr,Possession by Dec'15
R228565,Residential plot,4680 sq.ft,Super Area,3.32 Cr,Possession by Dec'15
R228565,Residential plot,6975 sq.ft,Super Area,5.42 Cr,Possession by Dec'15
R228565,3 BHK villa,2900 sq.ft,Super Area,3.30 Cr,Possession by Dec'15
R228565,3 BHK villa,4200 sq.ft,Super Area,4.50 Cr,Possession by Dec'15
R228565,2 BHK villa,1250 sq.ft,Super Area,1.50 Cr,Possession by Dec'15
R228565,2 BHK villa,1600 sq.ft,Super Area,1.75 Cr,Possession by Dec'15
R228565,2 BHK villa,2700 sq.ft,Super Area,2.55 Cr,Possession by Dec'15
R262382,3 BHK,1713 sq.ft,Super Area,72.8 Lac,Possession by Oct'24
R262382,3 BHK,1718 sq.ft,Super Area,73 Lac,Possession by Oct'24
R262382,3 BHK,1722 sq.ft,Super Area,77.5 Lac,Possession by Oct'24
R262382,3 BHK,1736 sq.ft,Super Area,78.1 Lac,Possession by Oct'24
R262382,3 BHK,1740 sq.ft,Super Area,74 Lac,Possession by Oct'24
R262382,3 BHK,1793 sq.ft,Super Area,76.2 Lac,Possession by Oct'24
R262382,3 BHK,1794 sq.ft,Super Area,80.7 Lac,Possession by Oct'24
R262382,3 BHK,1798 sq.ft,Super Area,80.9 Lac,Possession by Oct'24
R262382,3 BHK,1801 sq.ft,Super Area,81 Lac,Possession by Oct'24
R262382,3 BHK,1829 sq.ft,Super Area,82.3 Lac,Possession by Oct'24
R262382,3 BHK,1886 sq.ft,Super Area,84.9 Lac,Possession by Oct'24
R262382,2 BHK,1398 sq.ft,Super Area,59.4 Lac,Possession by Oct'24
R262382,2 BHK,1403 sq.ft,Super Area,63.1 Lac,Possession by Oct'24
R262382,2 BHK,1423 sq.ft,Super Area,64 Lac,Possession by Oct'24
R262382,2 BHK,1427 sq.ft,Super Area,60.7 Lac,Possession by Oct'24
R262382,2 BHK,1432 sq.ft,Super Area,60.8 Lac,Possession by Oct'24
R262382,2 BHK,1440 sq.ft,Super Area,61.2 Lac,Possession by Oct'24
R262382,2 BHK,1443 sq.ft,Super Area,61.3 Lac,Possession by Oct'24
R262734,3 BHK,1500 sq.ft,Super Area,1.42 Cr,Possession by Dec'22
R262734,2 BHK,1100 sq.ft,Super Area,1 Cr,Possession by Dec'22
R262734,2 BHK,1150 sq.ft,Super Area,1.05 Cr,Possession by Dec'22
R262734,2 BHK,1200 sq.ft,Super Area,1.07 Cr,Possession by Dec'22
R265191,Residential plot,1200 sq.ft,Super Area,37.9 Lac,Possession by Dec'18
R265191,Residential plot,1500 sq.ft,Super Area,47.4 Lac,Possession by Dec'18
R265191,Residential plot,1750 sq.ft,Super Area,55.2 Lac,Possession by Dec'18
R265191,Residential plot,2400 sq.ft,Super Area,75.8 Lac,Possession by Dec'18
R265191,3 BHK,1700 sq.ft,Super Area,1.06 Cr,Possession by Dec'18
R265191,3 BHK,2000 sq.ft,Super Area,1.25 Cr,Possession by Dec'18
R265191,2 BHK,1000 sq.ft,Super Area,62.9 Lac,Possession by Dec'18
R268113,4 BHK villa,2600 sq.ft,Super Area,2.45 Cr,Possession by Dec'27
R268113,4 BHK villa,3200 sq.ft,Super Area,3.02 Cr,Possession by Dec'27
R268113,4 BHK villa,3400 sq.ft,Super Area,3.21 Cr,Possession by Dec'27
R269113,3 BHK,1810 sq.ft,Super Area,1.44 Cr,Possession by Dec'20
R269113,2 BHK,1635 sq.ft,Super Area,1.16 Cr,Possession by Dec'20
R269113,4 BHK,3600 sq.ft,Super Area,3.50 Cr,Possession by Dec'20
R269844,3 BHK,1108 sq.ft,Super Area,57.1 Lac,Possession by Dec'21
R269844,3 BHK,1109 sq.ft,Super Area,57.1 Lac,Possession by Dec'21
R269844,2 BHK,849 sq.ft,Super Area,43.7 Lac,Possession by Dec'21
R269844,2 BHK,852 sq.ft,Super Area,43.8 Lac,Possession by Dec'21
R269844,2 BHK,1089 sq.ft,Super Area,56.1 Lac,Possession by Dec'21
R270301,3 BHK,1566 sq.ft,Super Area,1.25 Cr,Possession by Oct'26
R270301,3 BHK,1664 sq.ft,Super Area,1.33 Cr,Possession by Oct'26
R270301,3 BHK,1735 sq.ft,Super Area,1.38 Cr,Possession by Oct'26
R270301,3 BHK,1872 sq.ft,Super Area,1.49 Cr,Possession by Oct'26
R270301,3 BHK,1896 sq.ft,Super Area,1.51 Cr,Possession by Oct'26
R270301,3 BHK,1935 sq.ft,Super Area,1.54 Cr,Possession by Oct'26
R270301,3 BHK,2036 sq.ft,Super Area,1.62 Cr,Possession by Oct'26
R270301,3 BHK,2162 sq.ft,Super Area,1.72 Cr,Possession by Oct'26
R270301,2 BHK,1338 sq.ft,Super Area,1.07 Cr,Possession by Oct'26
R270301,2 BHK,1391 sq.ft,Super Area,1.11 Cr,Possession by Oct'26
R270301,2 BHK,1400 sq.ft,Super Area,1.11 Cr,Possession by Oct'26
R270301,2 BHK,1452 sq.ft,Super Area,1.16 Cr,Possession by Oct'26
R273211,3 BHK,1755 sq.ft,Super Area,2.10 Cr,Possession by Jun'28
R273211,3 BHK,1765 sq.ft,Super Area,2.11 Cr,Possession by Jun'28
R273211,3 BHK,1775 sq.ft,Super Area,2.13 Cr,Possession by Jun'28
R273211,3 BHK,1785 sq.ft,Super Area,2.14 Cr,Possession by Jun'28
R273211,3 BHK,1795 sq.ft,Super Area,2.15 Cr,Possession by Jun'28
R273211,3 BHK,1805 sq.ft,Super Area,2.16 Cr,Possession by Jun'28
R273211,3 BHK,1815 sq.ft,Super Area,2.17 Cr,Possession by Jun'28
R273211,3 BHK,1825 sq.ft,Super Area,2.19 Cr,Possession by Jun'28
R273211,3 BHK,1835 sq.ft,Super Area,2.20 Cr,Possession by Jun'28
R273211,3 BHK,1845 sq.ft,Super Area,2.21 Cr,Possession by Jun'28
R273211,3 BHK,1945 sq.ft,Super Area,2.33 Cr,Possession by Jun'28
R273211,3 BHK,1955 sq.ft,Super Area,2.34 Cr,Possession by Jun'28
R273211,3 BHK,1962 sq.ft,Super Area,2.35 Cr,Possession by Jun'28
R273211,3 BHK,2279 sq.ft,Super Area,2.73 Cr,Possession by Jun'28
R273211,3 BHK,2550 sq.ft,Super Area,3.06 Cr,Possession by Jun'28
R274847,2 BHK,579 sq.ft,Super Area,1.19 Cr,Possession by Nov'22
R274847,2 BHK,593 sq.ft,Super Area,1.22 Cr,Possession by Nov'22
R274847,2 BHK,653 sq.ft,Super Area,1.34 Cr,Possession by Nov'22
R274847,2 BHK,660 sq.ft,Super Area,1.35 Cr,Possession by Nov'22
R274847,2 BHK,663 sq.ft,Super Area,1.36 Cr,Possession by Nov'22
R274847,2 BHK,698 sq.ft,Super Area,1.43 Cr,Possession by Nov'22
R274847,2 BHK,731 sq.ft,Super Area,1.50 Cr,Possession by Nov'22
R274847,1 BHK,481 sq.ft,Super Area,99 Lac,Possession by Nov'22
R274847,1 BHK,508 sq.ft,Super Area,1.04 Cr,Possession by Nov'22
R274847,1 BHK,519 sq.ft,Super Area,1.06 Cr,Possession by Nov'22
R283275,3 BHK,1080 sq.ft,Super Area,2.37 Cr,Possession by Jul'21
R283275,3 BHK,1134 sq.ft,Super Area,2.49 Cr,Possession by Jul'21
R283275,3 BHK,1173 sq.ft,Super Area,2.57 Cr,Possession by Jul'21
R283275,3 BHK,1208 sq.ft,Super Area,2.65 Cr,Possession by Jul'21
R283275,3 BHK,1307 sq.ft,Super Area,2.87 Cr,Possession by Jul'21
R283275,3 BHK,1336 sq.ft,Super Area,2.93 Cr,Possession by Jul'21
R283275,2 BHK,518 sq.ft,Super Area,1.50 Cr,Possession by Jul'21
R283275,2 BHK,684 sq.ft,Super Area,1.60 Cr,Possession by Jul'21
R283275,2 BHK,761 sq.ft,Super Area,1.67 Cr,Possession by Jul'21
R283275,2 BHK,796 sq.ft,Super Area,1.75 Cr,Possession by Jul'21
R283275,2 BHK,830 sq.ft,Super Area,1.82 Cr,Possession by Jul'21
R283275,5 BHK,2662 sq.ft,Super Area,6.59 Cr,Possession by Jul'21
R283275,5 BHK,3010 sq.ft,Super Area,7.45 Cr,Possession by Jul'21
R283275,4 BHK,1672 sq.ft,Super Area,4.14 Cr,Possession by Jul'21
R289027,3 BHK,1191 sq.ft,Super Area,53.6 Lac,Possession by Sep'23
R289027,3 BHK,1364 sq.ft,Super Area,61.4 Lac,Possession by Sep'23
R289027,3 BHK,1662 sq.ft,Super Area,74.8 Lac,Possession by Sep'23
R289027,3 BHK,1895 sq.ft,Super Area,85.3 Lac,Possession by Sep'23
R289027,2 BHK,800 sq.ft,Super Area,36 Lac,Possession by Sep'23
R289027,2 BHK,981 sq.ft,Super Area,44.2 Lac,Possession by Sep'23
R289027,4 BHK,2435 sq.ft,Super Area,1.09 Cr,Possession by Sep'23
R296031,3 BHK,1395 sq.ft,Super Area,90.4 Lac,Possession by Jan'23
R296031,3 BHK,1511 sq.ft,Super Area,1.08 Cr,Possession by Jan'23
R296031,3 BHK,1609 sq.ft,Super Area,1.15 Cr,Possession by Jan'23
R296031,3 BHK,1811 sq.ft,Super Area,1.30 Cr,Possession by Jan'23
R296031,2 BHK,1034 sq.ft,Super Area,67 Lac,Possession by Jan'23
R297161,3 BHK,1655 sq.ft,Super Area,1.14 Cr,Possession by Dec'21
R297161,3 BHK villa,1044 sq.ft,Super Area,1.69 Cr,Possession by Dec'21
R297161,3 BHK villa,1350 sq.ft,Super Area,1.99 Cr,Possession by Dec'21
R300531,3 BHK,1360 sq.ft,Super Area,78.9 Lac,Possession by Dec'23
R300531,3 BHK,1376 sq.ft,Super Area,79.8 Lac,Possession by Dec'23
R300531,3 BHK,1447 sq.ft,Super Area,83.9 Lac,Possession by Dec'23
R300531,3 BHK,1477 sq.ft,Super Area,85.7 Lac,Possession by Dec'23
R300531,3 BHK,1491 sq.ft,Super Area,86.5 Lac,Possession by Dec'23
R300531,3 BHK,1550 sq.ft,Super Area,89.9 Lac,Possession by Dec'23
R300531,2 BHK,1089 sq.ft,Super Area,63.2 Lac,Possession by Dec'23
R300531,2 BHK,1158 sq.ft,Super Area,67.2 Lac,Possession by Dec'23
R318259,3 BHK,1120 sq.ft,Super Area,1.05 Cr,Possession by Jul'23
R318259,3 BHK,1301 sq.ft,Super Area,1.22 Cr,Possession by Jul'23
R318259,2 BHK,609 sq.ft,Super Area,57.5 Lac,Possession by Jul'23
R318259,2 BHK,900 sq.ft,Super Area,85 Lac,Possession by Jul'23
R318259,4 BHK,1510 sq.ft,Super Area,1.42 Cr,Possession by Jul'23
R319469,2 BHK,834 sq.ft,Super Area,1.17 Cr,Possession by Dec'24
R319469,2 BHK,835 sq.ft,Super Area,1.17 Cr,Possession by Dec'24
R319469,2 BHK,836 sq.ft,Super Area,1.17 Cr,Possession by Dec'24
R325311,3 BHK,1325 sq.ft,Super Area,90 Lac,Possession by Dec'24
R325311,3 BHK,1384 sq.ft,Super Area,94.1 Lac,Possession by Dec'24
R325311,3 BHK,1508 sq.ft,Super Area,1.64 Cr,Possession by Dec'24
R325311,3 BHK,1550 sq.ft,Super Area,1.59 Cr,Possession by Dec'24
R325311,3 BHK,1662 sq.ft,Super Area,1.70 Cr,Possession by Dec'24
R325311,3 BHK,1731 sq.ft,Super Area,1.86 Cr,Possession by Dec'24
R325311,3 BHK,1827 sq.ft,Super Area,2.02 Cr,Possession by Dec'24
R325311,3 BHK,1832 sq.ft,Super Area,1.37 Cr,Possession by Dec'24
R325311,3 BHK,1846 sq.ft,Super Area,2.04 Cr,Possession by Dec'24
R325311,3 BHK,1893 sq.ft,Super Area,1.30 Cr,Possession by Dec'24
R325311,3 BHK,1964 sq.ft,Super Area,1.47 Cr,Possession by Dec'24
R325311,3 BHK,2045 sq.ft,Super Area,1.53 Cr,Possession by Dec'24
R325311,3 BHK,2230 sq.ft,Super Area,1.67 Cr,Possession by Dec'24
R325311,3 BHK,2250 sq.ft,Super Area,1.68 Cr,Possession by Dec'24
R325311,2 BHK,1040 sq.ft,Super Area,1.07 Cr,Possession by Dec'24
R325311,2 BHK,1049 sq.ft,Super Area,1.08 Cr,Possession by Dec'24
R325311,2 BHK,1051 sq.ft,Super Area,1.07 Cr,Possession by Dec'24
R325311,2 BHK,1089 sq.ft,Super Area,1.20 Cr,Possession by Dec'24
R325311,2 BHK,1323 sq.ft,Super Area,90 Lac,Possession by Dec'24
R325311,2 BHK,1325 sq.ft,Super Area,93.9 Lac,Possession by Dec'24
R325311,2 BHK,1328 sq.ft,Super Area,91.6 Lac,Possession by Dec'24
R325311,2 BHK,1384 sq.ft,Super Area,94.1 Lac,Possession by Dec'24
R325311,2 BHK,1894 sq.ft,Super Area,1.42 Cr,Possession by Dec'24
R326307,Penthouse,9945 sq.ft,Super Area,8.45 Cr,Possession by Jun'25
R326307,3 BHK,2525 sq.ft,Super Area,1.94 Cr,Possession by Jun'25
R326307,5 BHK,3785 sq.ft,Super Area,2.91 Cr,Possession by Jun'25
R326307,4 BHK,3130 sq.ft,Super Area,2.41 Cr,Possession by Jun'25
R334623,3 BHK,1017 sq.ft,Super Area,1.08 Cr,Possession by Dec'27
R334623,3 BHK,1078 sq.ft,Super Area,1.15 Cr,Possession by Dec'27
R334623,3 BHK,1108 sq.ft,Super Area,1.18 Cr,Possession by Dec'27
R334623,3 BHK,1326 sq.ft,Super Area,1.08 Cr,Possession by Dec'27
R334623,2 BHK,1030 sq.ft,Super Area,90.5 Lac,Possession by Dec'27
R334623,2 BHK,1050 sq.ft,Super Area,92.2 Lac,Possession by Dec'27
R334623,2 BHK,1058 sq.ft,Super Area,92.9 Lac,Possession by Dec'27
R334623,2 BHK,1080 sq.ft,Super Area,94.8 Lac,Possession by Dec'27
R334623,2 BHK,1108 sq.ft,Super Area,97.3 Lac,Possession by Dec'27
R334623,2 BHK,1109 sq.ft,Super Area,97.4 Lac,Possession by Dec'27
R334623,2 BHK,1110 sq.ft,Super Area,97.5 Lac,Possession by Dec'27
R334623,2 BHK,1150 sq.ft,Super Area,1 Cr,Possession by Dec'27
R334623,2 BHK,1200 sq.ft,Super Area,1.05 Cr,Possession by Dec'27
R341763,3 BHK,1550 sq.ft,Super Area,1.11 Cr,Possession by May'25
R341763,3 BHK,2050 sq.ft,Super Area,1.61 Cr,Possession by May'25
R341763,3 BHK,2200 sq.ft,Super Area,1.80 Cr,Possession by May'25
R341763,2 BHK,1305 sq.ft,Super Area,94 Lac,Possession by May'25
R341763,2 BHK,1315 sq.ft,Super Area,1.08 Cr,Possession by May'25
R341763,5 BHK,2836 sq.ft,Super Area,2.32 Cr,Possession by May'25
R341763,4 BHK,2050 sq.ft,Super Area,1.47 Cr,Possession by May'25
R341763,4 BHK,2250 sq.ft,Super Area,1.84 Cr,Possession by May'25
R341763,4 BHK,4285 sq.ft,Super Area,3.51 Cr,Possession by May'25
R350317,3 BHK,1500 sq.ft,Super Area,1.20 Cr,Possession by Feb'28
R350317,3 BHK,1680 sq.ft,Super Area,1.34 Cr,Possession by Feb'28
R350317,3 BHK,1795 sq.ft,Super Area,1.43 Cr,Possession by Feb'28
R350317,3 BHK,1800 sq.ft,Super Area,1.44 Cr,Possession by Feb'28
R350317,3 BHK,2025 sq.ft,Super Area,1.62 Cr,Possession by Feb'28
R350317,3 BHK,2030 sq.ft,Super Area,1.62 Cr,Possession by Feb'28
R350317,2 BHK,1270 sq.ft,Super Area,1.01 Cr,Possession by Feb'28
R350317,2 BHK,1285 sq.ft,Super Area,1.02 Cr,Possession by Feb'28
R367050,3 BHK,3843 sq.ft,Super Area,2.49 Cr,Possession by Jul'24
R367050,3 BHK,4279 sq.ft,Super Area,2.78 Cr,Possession by Jul'24
R367050,3 BHK,4518 sq.ft,Super Area,2.93 Cr,Possession by Jul'24
R367050,3 BHK,4667 sq.ft,Super Area,3.03 Cr,Possession by Jul'24
R367050,5 BHK,9254 sq.ft,Super Area,Price Not Available,Possession by Jul'24
R367050,4 BHK,5837 sq.ft,Super Area,3.79 Cr,Possession by Jul'24
R367050,4 BHK,6421 sq.ft,Super Area,4.17 Cr,Possession by Jul'24
R367050,4 BHK,6788 sq.ft,Super Area,4.41 Cr,Possession by Jul'24
R368221,Residential plot,2003 sq.ft,Super Area,1.76 Cr,Possession by Dec'23
R368221,Residential plot,2497 sq.ft,Super Area,2.19 Cr,Possession by Dec'23
R368221,Residential plot,2583 sq.ft,Super Area,2.27 Cr,Possession by Dec'23
R368221,Residential plot,2941 sq.ft,Super Area,2.58 Cr,Possession by Dec'23
R368221,Residential plot,2979 sq.ft,Super Area,2.62 Cr,Possession by Dec'23
R368221,Residential plot,3061 sq.ft,Super Area,2.58 Cr,Possession by Dec'23
R368221,Residential plot,3703 sq.ft,Super Area,3.25 Cr,Possession by Dec'23
R368221,Residential plot,4040 sq.ft,Super Area,3.55 Cr,Possession by Dec'23
R371328,3 BHK,1422 sq.ft,Super Area,Price Not Available,Possession by Feb'24
R371328,2 BHK,960 sq.ft,Super Area,70 Lac,Possession by Feb'24
R371328,2 BHK,1655 sq.ft,Super Area,1.30 Cr,Possession by Feb'24
R371581,3 BHK,1850 sq.ft,Super Area,1.66 Cr,Possession by Jun'26
R371581,3 BHK,2705 sq.ft,Super Area,2.40 Cr,Possession by Jun'26
R371581,4 BHK,3104 sq.ft,Super Area,2.79 Cr,Possession by Jun'26
R371923,4 BHK villa,2300 sq.ft,Super Area,1.41 Cr,Possession by Dec'23
R371923,4 BHK villa,2455 sq.ft,Super Area,1.51 Cr,Possession by Dec'23
R371923,4 BHK villa,2471 sq.ft,Super Area,1.52 Cr,Possession by Dec'23
R371923,4 BHK villa,4387 sq.ft,Super Area,2.70 Cr,Possession by Dec'23
R372871,3 BHK,2000 sq.ft,Super Area,93 Lac,Possession by Dec'27
R372871,3 BHK,2100 sq.ft,Super Area,1.01 Cr,Possession by Dec'27
R372871,2 BHK,821 sq.ft,Super Area,27 Lac,Possession by Dec'27
R372971,3 BHK,1634 sq.ft,Super Area,91.9 Lac,Possession by Dec'25
R372971,3 BHK,1643 sq.ft,Super Area,90.4 Lac,Possession by Dec'25
R372971,3 BHK,1691 sq.ft,Super Area,95 Lac,Possession by Dec'25
R372971,2 BHK,925 sq.ft,Super Area,52.9 Lac,Possession by Dec'25
R372971,2 BHK,959 sq.ft,Super Area,54.7 Lac,Possession by Dec'25
R372971,2 BHK,994 sq.ft,Super Area,56.7 Lac,Possession by Dec'25
R372971,2 BHK,998 sq.ft,Super Area,56.9 Lac,Possession by Dec'25
R372971,2 BHK,1019 sq.ft,Super Area,58 Lac,Possession by Dec'25
R372971,2 BHK,1066 sq.ft,Super Area,60.6 Lac,Possession by Dec'25
R372971,2 BHK,1097 sq.ft,Super Area,62.3 Lac,Possession by Dec'25
R372971,2 BHK,1105 sq.ft,Super Area,62.8 Lac,Possession by Dec'25
R372971,2 BHK,1401 sq.ft,Super Area,79.1 Lac,Possession by Dec'25
R372971,2 BHK,1405 sq.ft,Super Area,79.3 Lac,Possession by Dec'25
R372971,2 BHK,1409 sq.ft,Super Area,79.5 Lac,Possession by Dec'25
R372971,2 BHK,1434 sq.ft,Super Area,80.9 Lac,Possession by Dec'25
R372971,2 BHK,1437 sq.ft,Super Area,81 Lac,Possession by Dec'25
R373100,4 BHK,2311 sq.ft,Super Area,8.50 Cr,Possession by Jul'23
R373100,4 BHK,2409 sq.ft,Super Area,6.84 Cr,Possession by Jul'23
R373100,4 BHK,3300 sq.ft,Super Area,6.25 Cr,Possession by Jul'23
R373398,3 BHK,2300 sq.ft,Super Area,1.65 Cr,Possession by Jul'27
R373398,3 BHK,2800 sq.ft,Super Area,2 Cr,Possession by Jul'27
R373398,3 BHK,2815 sq.ft,Super Area,2.01 Cr,Possession by Jul'27
R373398,4 BHK,3400 sq.ft,Super Area,2.43 Cr,Possession by Jul'27
R373872,Residential plot,1380 sq.ft,Super Area,30.4 Lac,Possession by Jun'21
R373872,Residential plot,1500 sq.ft,Super Area,33.1 Lac,Possession by Jun'21
R373872,Residential plot,1800 sq.ft,Super Area,39.7 Lac,Possession by Jun'21
R373872,Residential plot,2100 sq.ft,Super Area,46.3 Lac,Possession by Jun'21
R373872,Residential plot,2400 sq.ft,Super Area,52.9 Lac,Possession by Jun'21
R375038,3 BHK,1226 sq.ft,Super Area,88.1 Lac,Possession by Jan'25
R375038,2 BHK,1088 sq.ft,Super Area,78.5 Lac,Possession by Jan'25
R375038,2 BHK,1109 sq.ft,Super Area,80 Lac,Possession by Jan'25
R376598,4 BHK,3048 sq.ft,Super Area,2.81 Cr,Possession by May'23
R376598,4 BHK,3051 sq.ft,Super Area,2.80 Cr,Possession by May'23
