XID,Project Name,City,Magicbricks.com Link
R254893,Neelkanth Lakeview,Thane,https://www.magicbricks.com/project-neelkanth-lake-view-3bhk-for-sale-in-thane-pppfs
R254971,Platinum Escaso,Navi Mumbai,https://www.magicbricks.com/platinum-escaso-ulwe-navi-mumbai-pdpid-4d4235303838333533
R255405,Shree Krishna Sentosa Pride,Pune West,https://www.magicbricks.com/sentosa-pride-punawale-pune-pdpid-4d4235303832323936
R255417,Shilpa Society,Nagpur,https://www.magicbricks.com/samrudhi-palace-shilpa-society-manish-nagar-nagpur-pdpid-4d4235323436373831
R255867,Dnyan Sarathi CHS,Navi Mumbai,https://www.magicbricks.com/dnyan-sarathi-kharghar-navi-mumbai-pdpid-4d4235303934303137
R257091,RKN Nakshatra Enclave,Bhopal,https://www.magicbricks.com/nakshatra-enclave-awadhpuri-bhopal-pdpid-4d4235303836373137
R257217,Konark Krish 2,Pune East,https://www.magicbricks.com/project-konark-krish-2-for-rent-in-pune-pppfr
R257887,The Future City,Jaipur,https://www.magicbricks.com/project-plots-the-future-city-by-trimurty-colonizers-and-builders-for-sale-in-jaipur-pppfs
R257934,Prithvi Pride,Mira Bhayandar,https://www.magicbricks.com/prithvi-pride-mira-road-mumbai-pdpid-4d4235313135313835
R258111,VSR Rejoice,Bangalore North,https://www.magicbricks.com/project-plots-vsr-rejoice-for-sale-in-bangalore-pppfs
R258435,Suvidha Jewel,Central Mumbai,https://www.magicbricks.com/suvidha-jewel-mulund-east-mumbai-pdpid-4d4235303735383839
R258491,Prozone Palms,Coimbatore,https://www.magicbricks.com/prozone-palms-sathy-road-coimbatore-pdpid-4d4235303839313633
R259309,Oranje Castle,Lucknow,https://www.magicbricks.com/project-oranje-castle-3bhk-for-sale-in-lucknow-pppfs
R260448,Shalimar Oneworld Vista,Lucknow,https://www.magicbricks.com/project-shalimar-oneworld-vista-3bhk-for-sale-in-lucknow-pppfs
R261398,Juhi Serenity,Navi Mumbai,https://www.magicbricks.com/project-juhi-serenity-4bhk-for-sale-in-navi-mumbai-pppfs
R261562,Dynamic Crest,Navi Mumbai,https://www.magicbricks.com/project-dynamic-crest-for-sale-in-thane-pppfs
R262156,Omaxe Aananda,Allahabad,https://www.magicbricks.com/project-omaxe-aananda-for-sale-in-allahabad-pppfs
R262306,Rushabhdev Sharan Circle Homes,Ahmedabad North,https://www.magicbricks.com/project-rushabhdev-sharan-circle-homes-for-sale-in-ahmedabad-pppfs
R262382,Shiv Kailasa,Nagpur,https://www.magicbricks.com/om-shivam-shiv-kailasa-mihan-nagpur-pdpid-4d4235313332393637
R262402,Bhavishya Metro City,Bhopal,https://www.magicbricks.com/metro-city-khejra-baramad-bhopal-pdpid-4d4235323232393137
R262618,Bramha Sun City Phase 2,Pune East,https://www.magicbricks.com/project-bramha-sun-city-phase-2-for-sale-in-pune-pppfs
R262734,Kolte Patil Western Avenue,Pune West,https://www.magicbricks.com/kolte-patil-western-avenue-wakad-pune-pdpid-4d4235303839363532
R262874,Beverly Golf Avenue,Mohali,https://www.magicbricks.com/project-beverly-golf-avenue-for-sale-in-mohali-pppfs
R263605,Hiranandani Lavinia,Thane,https://www.magicbricks.com/project-hiranandani-estate-lavinia-for-sale-in-thane-pppfs
R263705,Hiranandani Rodas Enclave Woodville,Thane,https://www.magicbricks.com/project-hiranandani-rodas-enclave-woodpark-for-sale-in-thane-pppfs
R263851,DSMAX Stonescape,Bangalore South,https://www.magicbricks.com/dsmax-stonescape-anjanapura-bangalore-pdpid-4d4235303932373631
R264715,Provenance Four Seasons Private Residences,Mumbai South,https://www.magicbricks.com/project-provenance-four-seasons-private-residences-for-sale-in-mumbai-pppfs
R264873,SSD Sai Pearl,Pune West,https://www.magicbricks.com/sai-pearl-pimple-saudagar-pune-pdpid-4d4235303932343130
R264981,Shiv Serenity Space,Ahmedabad North,https://www.magicbricks.com/serenity-space-gota-ahmedabad-pdpid-4d4235303935383639
R265009,Omaxe North Avenue 2,Bahadurgarh,https://www.magicbricks.com/project-omaxe-north-avenue-2-for-sale-in-bahadurgarh-pppfs
R265039,Omaxe City 1,Indore,https://www.magicbricks.com/property-for-sale-in-omaxe-city-1-indore-pppfs
R265191,Green Fields Crown City,Coimbatore,https://www.magicbricks.com/greenfield-crown-city-saravanampatti-coimbatore-pdpid-4d4235303934303237
R265279,Pratik Residency,Navi Mumbai,https://www.magicbricks.com/pratik-residency-ulwe-navi-mumbai-pdpid-4d4235303139343930
R265669,Aditya Casa Grande,Hyderabad,https://www.magicbricks.com/project-aditya-casa-grande-for-sale-in-hyderabad-pppfs
R266138,Amaltas Castle,Raipur,https://www.magicbricks.com/project-amaltas-castle-for-rent-in-raipur-pppfr
R266407,Highland Park,Chandigarh,https://www.magicbricks.com/project-highland-park-zirakpur-3bhk-for-sale-in-chandigarh-pppfs
R266617,Casagrand Ferns,Chennai South,https://www.magicbricks.com/project-casagrand-ferns-for-sale-in-chennai-pppfs
R266671,Excella Kutumb,Lucknow,https://www.magicbricks.com/project-excella-kutumb-for-sale-in-lucknow-pppfs
R266729,Megapolis Symphony,Pune West,https://www.magicbricks.com/project-megapolis-for-sale-in-pune-pppfs
R266739,ARG Ananta Jagatpura,Jaipur,https://www.magicbricks.com/arg-ananta-jagatpura-jaipur-pdpid-4d4235343138343735
R267059,Vrindapuram,Vrindavan,https://www.magicbricks.com/vrindapuram-nh-2-vrindavan-pdpid-4d4235303937363833
R267245,Green City Homes,Visakhapatnam,https://www.magicbricks.com/vizag-green-city-homes-gajuwaka-visakhapatnam-pdpid-4d4235303933333933
R267279,Sri Heritage,Thane Outskirts,https://www.magicbricks.com/triveni-flora-kalyan-beyond-thane-pdpid-4d4235303432373936
R267281,SBP City of Dreams,Mohali,https://www.magicbricks.com/project-sbp-city-of-dreams-for-sale-in-mohali-pppfs
R267693,Suhana Green Aalyam,Kota,https://www.magicbricks.com/suhana-green-aalyam-railway-station-area-kota-pdpid-4d4235333732343831
R267888,Oriental Palms,Kolkata North,https://www.magicbricks.com/kay-pee-oriental-palms-beleghata-kolkata-pdpid-4d4235323130353133
R267986,Nanded Pancham,Pune South,https://www.magicbricks.com/nanded-pancham-nanded-pune-pdpid-4d4235313539363535
R268016,Rustomjee Aurelia,Thane,https://www.magicbricks.com/project-rustomjee-aurelia-for-sale-in-thane-pppfs
R268065,Goodwill Palette,Pune West,https://www.magicbricks.com/goodwill-palette-ravet-pune-pdpid-4d4235303938323035
R268113,Konig North County,Bangalore North,https://www.magicbricks.com/konig-north-county-devanahalli-bangalore-pdpid-4d4235343236323231
R268273,Millennium Acropolis,Pune West,https://www.magicbricks.com/millennium-acropolis-2-wakad-pune-pdpid-4d4235313136343035
R268339,DLF City Plots Phase 4,Gurgaon,https://www.magicbricks.com/property-for-sale-in-dlf-phase-4-gurgaon-pppfs
R268707,Ambika Florence Park,Chandigarh,https://www.magicbricks.com/project-ambika-florence-park-for-sale-in-new-chandigarh-pppfs
R269013,Century Heights,Bhopal,https://www.magicbricks.com/century-heights-hoshangabad-road-bhopal-pdpid-4d4235303936313531
R269041,Archstone Infinity Tower,Navi Mumbai,https://www.magicbricks.com/the-address-infinity-tower-kopar-khairane-navi-mumbai-pdpid-4d4235303937323937
R269113,RBS NILAYA HEIGHTS,Dehradun,https://www.magicbricks.com/nilaya-heights-haridwar-bypass-road-dehradun-pdpid-4d4235303836343237
R269195,Park East,Mohali,https://www.magicbricks.com/project-arcadia-park-east-for-sale-in-mohali-pppfs
R269423,Tirupati Paradise,Varanasi,https://www.magicbricks.com/project-tirupati-paradise-for-sale-in-varanasi-pppfs
R269461,VTP Solitaire,Pune West,https://www.magicbricks.com/vtp-solitaire-baner-pune-pdpid-4d4235303935343333
R269844,Anukampa Sky Lounges,Jaipur,https://www.magicbricks.com/anukampa-sky-lounges-mansarovar-extension-jaipur-pdpid-4d4235313234343737
R270238,Pebbles Urbania,Pune West,https://www.magicbricks.com/project-pebbles-urbania-2bhk-for-sale-in-pune-pppfs
R270301,Aakriti Miro,Hyderabad,https://www.magicbricks.com/aakriti-miro-nallagandla-hyderabad-pdpid-4d4235303938373335
R270557,Anandtara Siliconbay,Pune East,https://www.magicbricks.com/project-anandtara-silicon-bay-for-sale-in-pune-pppfs
R270621,Greenfield Meadows,Mangalore,https://www.magicbricks.com/project-plots-greenfield-meadows-for-sale-in-mangalore-pppfs
R270741,Signature The Roselia,Gurgaon,https://www.magicbricks.com/project-signature-the-roselia-for-sale-in-gurgaon-pppfs
R270755,Runal Gateway,Pune West,https://www.magicbricks.com/runal-gateway-ravet-pune-pdpid-4d4235313231393839
R270895,Sowparnika Columns,Bangalore East,https://www.magicbricks.com/sowparnika-columns-whitefield-bangalore-pdpid-4d4235303938303439
R271059,Aastha Nest,Coimbatore,https://www.magicbricks.com/aastha-nest-kovai-pudur-coimbatore-pdpid-4d4235333332393237
R271411,Kolte Patil Mount Castle,Pune East,https://www.magicbricks.com/sancheti-mount-castle-wagholi-pune-pdpid-4d4235303935393533
R271757,Lodha Casa Essenza,Western Mumbai,https://www.magicbricks.com/lodha-casa-essenza-dahisar-east-mumbai-pdpid-4d4235303030373536
R271773,Swastik East 12,Raipur,https://www.magicbricks.com/project-swastik-east-12-for-sale-in-raipur-pppfs
R271885,Asha Bhadurgarh,Bahadurgarh,https://www.magicbricks.com/residential-plots-land-for-sale-in-sector-14-bahadurgarh-pppfs
R271891,Ruchi One Rajarhat,Kolkata East,https://www.magicbricks.com/project-one-rajarhat-for-sale-in-kolkata-pppfs
R272299,VVIP Mangal,Ghaziabad,https://www.magicbricks.com/project-vvip-mangal-3bhk-for-sale-in-ghaziabad-pppfs
R272317,Tricity Luxuria,Navi Mumbai,https://www.magicbricks.com/tricity-luxuria-new-panvel-navi-mumbai-pdpid-4d4235303939313137
R272349,Lodha Altia,Mumbai South,https://www.magicbricks.com/project-lodha-altia-for-rent-in-mumbai-pppfr
R272631,Vision Indramegh,Pune West,https://www.magicbricks.com/project-vision-indramegh-for-sale-in-pune-pppfs
R273001,Charms Global City,Thane Outskirts,https://www.magicbricks.com/charms-global-city-ambernath-east-beyond-thane-pdpid-4d4235313434383839
R273211,Marina One,Kochi,https://www.magicbricks.com/marina-one-marine-drive-kochi-pdpid-4d4235313033333635
R273489,Godrej Reserve,Bangalore North,https://www.magicbricks.com/godrej-reserve-devanahalli-bangalore-pdpid-4d4235313138383233
R273591,Shraddha Evoque,Central Mumbai,https://www.magicbricks.com/shraddha-evoque-bhandup-west-mumbai-pdpid-4d4235313133393835
R273787,GPS Meena Pride,Kolkata East,https://www.magicbricks.com/gps-meena-pride-gouranganagar-kolkata-pdpid-4d4235333930323131
R274133,VTP Celesta,Pune South,https://www.magicbricks.com/project-vtp-celesta-for-sale-in-pune-pppfs
R274169,Omkar Signet,Western Mumbai,https://www.magicbricks.com/project-omkar-signet-for-rent-in-mumbai-pppfr
R274187,Ashar Sapphire And Galleria,Thane,https://www.magicbricks.com/ashar-sapphire-kapurbawdi-thane-pdpid-4d4235313130333937
R274375,Dilkap Grandeur,Central Mumbai,https://www.magicbricks.com/project-dk-dilkap-grandeur-3bhk-for-sale-in-mumbai-pppfs
R274649,Smart Homes Karnal,Karnal,https://www.magicbricks.com/3-bhk-flats-in-sector-32-karnal-for-sale-pppfs
R274719,The Parksyde,Raipur,https://www.magicbricks.com/project-the-parksyde-for-sale-in-raipur-pppfs
R274847,Bhumiraj Hills,Navi Mumbai,https://www.magicbricks.com/bhumiraj-hills-cbd-belapur-navi-mumbai-pdpid-4d4235313232303735
R275023,Vaswani Menlo Park,Bangalore East,https://www.magicbricks.com/vaswani-menlo-park-whitefield-bangalore-pdpid-4d4235303938393039
R275839,Town Tech City,Coimbatore,https://www.magicbricks.com/tech-city-phase-2-saravanampatti-coimbatore-pdpid-4d4235303939363831
R275989,Signature Global the Millennia,Gurgaon,https://www.magicbricks.com/project-signature-global-the-millennia-for-sale-in-gurgaon-pppfs
R276055,Chordias The Crown,Jaipur,https://www.magicbricks.com/project-chordias-gulmohar-heights-3bhk-for-sale-in-jaipur-pppfs
R276781,Raghuvir Silverstone,Surat,https://www.magicbricks.com/raghuvir-silverstone-vesu-surat-pdpid-4d4235313130333231
R276977,K Raheja Artesia,Mumbai South,https://www.magicbricks.com/project-k-raheja-artesia-for-sale-in-mumbai-pppfs
R277439,GK Rose Mansion,Pune West,https://www.magicbricks.com/project-gk-rose-mansion-for-rent-in-pune-pppfr
R277557,QN Greens,Navi Mumbai,https://www.magicbricks.com/
R278475,Kapil Akhila,Pune West,https://www.magicbricks.com/kapil-akhila-baner-pune-pdpid-4d4235303939313931
R278613,Tridev Indraprastha,Varanasi,https://www.magicbricks.com/project-tridev-indraprastha-for-sale-in-varanasi-pppfs
R278783,La Mer Residency,Navi Mumbai,https://www.magicbricks.com/project-la-mer-residency-for-sale-in-navi-mumbai-pppfs
R279801,Maple Aapla Ghar Moshi Annex,Pune North,https://www.magicbricks.com/aapla-ghar-wagholi-annexe-wagholi-pune-pdpid-4d4235303738333132
R280039,Bafana Aloha Towers,Pune West,https://www.magicbricks.com/bafana-aloha-towers-baner-pune-pdpid-4d4235313036353435
R280099,Ashok Odyssey,Central Mumbai,https://www.magicbricks.com/sanyam-ashok-odyssey-ghatkopar-west-mumbai-pdpid-4d4235333139303135
R280169,MGH Anandam Awaas,Dharuhera,https://www.magicbricks.com/anandam-estate-nh-8-dharuhera-pdpid-4d4235303732393436
R282229,Vfive Elysium Phase 2,Trivandrum,https://www.magicbricks.com/vfive-elysium-phase-ii-kazhakkottam-trivandrum-pdpid-4d4235333931363031
R283275,Courtyard Rozanne,Thane,https://www.magicbricks.com/narang-courtyard-thane-pokharan-road-number-2-thane-pdpid-4d4235313930363537
R283965,Sheetal Westpark Residency,Ahmedabad West,https://www.magicbricks.com/sheetal-westpark-residency-vastrapur-ahmedabad-pdpid-4d4235313035353933
R284525,Lodha Codename Bullseye,Mira Bhayandar,https://www.magicbricks.com/lodha-codename-bullseye-mira-road-mumbai-pdpid-4d4235313035343033
R285221,Shalimar One World Belvedere Court,Lucknow,https://www.magicbricks.com/project-shalimar-oneworld-belvedere-court-for-sale-in-lucknow-pppfs
R286115,Gami Reagan,Navi Mumbai,https://www.magicbricks.com/project-gami-reagan-2bhk-for-sale-in-navi-mumbai-pppfs
R286699,Heritage Homes,Sindhudurg,https://www.magicbricks.com/goa-2-palsamb-sindhudurg-pdpid-4d4235333234323839
R286733,Prarthana Griha Rajkamal Park,Mumbai South,Not Found
R288727,Chirag Bhagat Grandeur,Western Mumbai,https://www.magicbricks.com/chirag-bhagat-grandeur-chincholi-bunder-mumbai-pdpid-4d4235323037353033
R288775,First City Symphony,Nagpur,https://www.magicbricks.com/first-city-mihan-nagpur-pdpid-4d4235333232343535
R289027,Mahima Sansaar,Jaipur,https://www.magicbricks.com/mahimas-sansaar-phase-i-tonk-road-jaipur-pdpid-4d4235313035343837
R290205,MHADA Bombay Dyeing Mill,Mumbai South,https://www.magicbricks.com/flats-in-lower-parel-mumbai-for-sale-price-50-lakhs-to-60-lakhs-pppfs
R291041,Purple Symphonia,Jaipur,https://www.magicbricks.com/project-purple-symphonia-for-sale-in-jaipur-pppfs
R291135,Lord Empire Metro Colony,Indore,https://www.magicbricks.com/empire-metro-jhalariya-indore-pdpid-4d4235323232353739
R291541,Suncity Jewel of India,Jaipur,https://www.magicbricks.com/project-jewel-of-india-for-sale-in-jaipur-pppfs
R291859,Reliable Estate,Jabalpur,https://www.magicbricks.com/
R292349,Orange BCM Park,Indore,https://www.magicbricks.com/project-bcm-park-for-sale-in-indore-pppfs
R292765,Vimal Classic,Beyond Mira Road,https://www.magicbricks.com/property-for-sale-in-malabar-hill-mumbai-pppfs
R292837,NG Rathi Palmnest,Pune East,https://www.magicbricks.com/project-ng-palmnest-for-sale-in-pune-pppfs
R293555,Omaxe Metro City,Lucknow,https://www.magicbricks.com/project-omaxe-metro-city-2bhk-for-sale-in-lucknow-pppfs
R293599,Vivanta Vedic Greens,Allahabad,https://www.magicbricks.com/blog/ayodhya-airport/131997.html
R293785,BDA Sardar Vallab Bhai Patel Apsi Karar Yojna,Bhopal,Not Found
R293935,Triumph Siddhivinayak,Western Mumbai,https://www.magicbricks.com/project-siddhivinayak-triumph-for-sale-in-mumbai-pppfs
R295307,DK 24 Carat,Bhopal,https://www.magicbricks.com/dk-24-carat-arera-colony-bhopal-pdpid-4d4235313839303436
R295453,Pyramid Elements,Navi Mumbai,https://www.magicbricks.com/project-pyramid-elements-1bhk-for-sale-in-navi-mumbai-pppfs
R295973,Sree Hemadurga Jewel County,Vijayawada,https://www.magicbricks.com/sri-hemadurga-jewel-county-kesarapalli-vijayawada-pdpid-4d4235313130343635
R296015,Green Meadows,Siliguri,https://www.magicbricks.com/flats-in-matigara-siliguri-for-sale-pppfs/page-3
R296031,Omaxe The Resort Chandigarh,Chandigarh,https://www.magicbricks.com/omaxe-the-resort-chandigarh-mullapur-garibdas-new-chandigarh-pdpid-4d4235313033343331
R296407,Vishwanath Tower,Beyond Mira Road,https://www.magicbricks.com/flats-in-nalasopara-mumbai-for-sale-price-25-lakhs-to-35-lakhs-pppfs/page-5
R296663,Nirman Aura,Pune South,https://www.magicbricks.com/nirman-aura-wing-b-ambegaon-bk-pune-pdpid-4d4235343134313333
R297161,Riverdale Aerovista,Mohali,https://www.magicbricks.com/riverdale-aerovista-aerocity-mohali-pdpid-4d4235313232343731
R297329,Dream Homes,Mohali,https://www.magicbricks.com/project-k-and-n-dream-homes-for-sale-in-mohali-pppfs
R297443,Galaxy Enclave The Urban Village,Jaipur,https://www.magicbricks.com/project-galaxy-enclave-the-urban-village-for-sale-in-jaipur-pppfs
R299129,The Park Residences,Western Mumbai,https://www.magicbricks.com/
R299403,Vessella Woods,Hyderabad,https://www.magicbricks.com/vessella-woods-kondapur-hyderabad-pdpid-4d4235333234353635
R299941,Ratan Mahesh,Kanpur,https://www.magicbricks.com/ratan-mahesh-chakeri-kanpur-pdpid-4d4235333031333535
R300531,Kirti Dharni Dhar Kuwar Enclave,Patna,https://www.magicbricks.com/kirti-dharni-dhar-kuwar-enclave-bailey-road-patna-pdpid-4d4235313133393439
R300863,Mohisha The Skylark,Pune West,https://www.magicbricks.com/mohisha-the-skylark-phase-1-kiwale-pune-pdpid-4d4235313836363234
R301243,BBD Green City Sunbreeze 1,Lucknow,https://www.magicbricks.com/project-sunbreeze-i-for-sale-in-lucknow-pppfs
R301705,Pintail Park City,Lucknow,https://www.magicbricks.com/project-pintail-park-city-for-sale-in-lucknow-pppfs
R303083,Manohar Palm Residency,Chandigarh,https://www.magicbricks.com/palm-residency-mullapur-garibdas-new-chandigarh-pdpid-4d4235303833323533
R303291,Omaxe Twin Tower,Ludhiana,https://www.magicbricks.com/project-omaxe-twin-tower-2bhk-for-rent-in-ludhiana-pppfr
R305513,Parth Bhagat Heritage,Navi Mumbai,https://www.magicbricks.com/project-parth-bhagat-heritage-1bhk-for-sale-in-navi-mumbai-pppfs
R305629,Gaikwad Miro,Pune West,https://www.magicbricks.com/gaikwad-miro-punawale-pune-pdpid-4d4235313236363531
R306791,Space India Alliance,Navi Mumbai,https://www.magicbricks.com/project-space-india-alliance-for-sale-in-navi-mumbai-pppfs
R307055,Goodwill Unique Zest County,Pune East,https://www.magicbricks.com/project-unique-goodwill-unique-zest-county-phase-2-for-sale-in-pune-pppfs
R307145,Hari Ashray Nagar,Haridwar,https://www.magicbricks.com/hari-ashray-nagar-patanjali-haridwar-pdpid-4d4235313236323233
R308015,Ramaa Residency,Surat,https://www.magicbricks.com/project-ramaa-residency-for-sale-in-surat-pppfs
R308501,Ram Kutir,Raipur,https://www.magicbricks.com/ram-kutir-parsulidih-raipur-pdpid-4d4235333239323431
R308941,Raghavendras Mirra Panchajanya,Hyderabad,https://www.magicbricks.com/project-raghavendras-mirra-panchajanya-for-sale-in-hyderabad-pppfs
R309971,Swagat Clifton,Surat,https://www.magicbricks.com/project-swagat-clifton-for-rent-in-surat-pppfr
R310027,Shaligram Square,Ahmedabad North,https://www.magicbricks.com/project-shaligram-square-4bhk-for-sale-in-ahmedabad-pppfs
R310781,Jayabheri The Summit,Hyderabad,https://www.magicbricks.com/project-jayabheri-the-summit-for-sale-in-hyderabad-pppfs
R311053,Wadhwa Pristine,Mumbai South,https://www.magicbricks.com/wadhwa-pristine-matunga-west-mumbai-pdpid-4d4235313232313335
R311223,Green Field Emerald City Phase 2,Coimbatore,https://www.magicbricks.com/greenfield-emerald-city-phase-ii-saravanampatti-coimbatore-pdpid-4d4235323931303133
R311999,Peace Paramount,Bangalore North,https://www.magicbricks.com/project-peace-paramount-for-sale-in-bangalore-pppfs
R312391,Ajit Periwinkle,Pune East,https://www.magicbricks.com/project-ajit-periwinkle-for-sale-in-pune-pppfs
R313057,Viridian The Plaza 106,Gurgaon,https://www.magicbricks.com/viridian-the-plaza-106-sector-106-gurgaon-pdpid-4d4235323739373433
R314419,Amanora Gold Towers,Pune East,https://www.magicbricks.com/project-amanora-gold-towers-3bhk-for-sale-in-pune-pppfs
R314711,Vaishnavi Serene,Bangalore North,https://www.magicbricks.com/vaishnavi-serene-yelahanka-bangalore-pdpid-4d4235313138303533
R314819,Ashtvinayaka Shanti Kunj City,Raipur,Not Found
R315451,Panorama Height,Purnea,https://www.magicbricks.com/panorama-city-purnea-belauri-purnia-pdpid-4d4235333331383633
R316057,Natural City Lake Town,Kolkata North,https://www.magicbricks.com/project-natural-city-laketown-for-sale-in-kolkata-pppfs
R316063,Triworld Royal Residency,Jalandhar,https://www.magicbricks.com/triworld-royal-residency-66-feet-road-jalandhar-pdpid-4d4235333331383733
R316139,Ambika La Parisian,Mohali,https://www.magicbricks.com/project-ambika-la-parisian-4bhk-for-sale-in-mohali-pppfs
R316203,Shivam 19 Grand West,Pune West,https://www.magicbricks.com/shivam-19-grand-west-thergaon-pune-pdpid-4d4235313330343535
R316241,Indis VB City,Hyderabad,https://www.magicbricks.com/indis-vb-city-kompally-hyderabad-pdpid-4d4235313231353339
R316505,Narayan Greenwoods,Vadodara,https://www.magicbricks.com/project-narayan-greenwoods-for-sale-in-vadodara-pppfs
R316637,Greenfield City,Kolkata South,https://www.magicbricks.com/project-srijan-greenfield-city-for-rent-in-kolkata-pppfr
R316673,Krisala 41 Elite,Pune West,https://www.magicbricks.com/project-krisala-41-elite-e-building-for-rent-in-pune-pppfr
R317309,Kavisha Urbania,Ahmedabad West,https://www.magicbricks.com/project-kavisha-urbania-for-sale-in-ahmedabad-pppfs
R317557,GK Rose Aster,Pune West,https://www.magicbricks.com/project-gk-rose-aster-for-sale-in-pune-pppfs
R317559,Shri Rosewood Park,Pune East,https://www.magicbricks.com/project-rosewood-park-for-sale-in-pune-pppfs
R318259,The Soul,Kolkata East,https://www.magicbricks.com/ps-the-soul-rajarhat-kolkata-pdpid-4d4235313231303133
R318631,Sapphire Royale,Lucknow,https://www.magicbricks.com/project-sapphire-royale-for-sale-in-lucknow-pppfs
R319279,Noble Nakshatra Phase 1,Nagpur,https://www.magicbricks.com/noble-nakshatra-phase-1-hingna-road-nagpur-pdpid-4d4235313333353635
R319469,Arvind Elan,Pune Central,https://www.magicbricks.com/arvind-elan-kothrud-pune-pdpid-4d4235313231313237
R319957,Brigade Parkside North,Bangalore North,https://www.magicbricks.com/parkside-north-by-brigade-jalahalli-bangalore-pdpid-4d4235313233333639
R320181,Parth Lakefront,Navi Mumbai,https://www.magicbricks.com/project-parth-lakefront-for-sale-in-navi-mumbai-pppfs
R321145,Neelsidhi Regalia,Navi Mumbai,https://www.magicbricks.com/neelsidhi-regalia-khanda-colony-navi-mumbai-pdpid-4d4235313232303935
R322077,Kolte Patil Tuscan Parkland,Pune East,https://www.magicbricks.com/project-kolte-patil-tuscan-parkland-for-sale-in-pune-pppfs
R322181,Godrej Aqua,Bangalore North,https://www.magicbricks.com/godrej-aqua-new-international-airport-road-bangalore-pdpid-4d4235313231313837
R323159,Vastu Vihar Aiims,Patna,https://www.magicbricks.com/vastu-vihar-danapur-patna-pdpid-4d4235303137333530
R323217,Steel Strips Towers,Chandigarh,https://www.magicbricks.com/project-sab-steel-strips-towers-3bhk-for-sale-in-chandigarh-pppfs
R323833,Casagrand Savoye,Chennai South,https://www.magicbricks.com/project-casagrand-savoye-3bhk-for-sale-in-chennai-pppfs
R324193,Greenmark Mayfair Bhel,Hyderabad,https://www.magicbricks.com/greenmark-mayfair-bhel-kondakal-hyderabad-pdpid-4d4235333731363531
R324461,Hansa Gems Park,Chennai North,https://www.magicbricks.com/independent-house-for-sale-in-thiruvottiyur-high-road-chennai-pppfs
R325141,My Home Mangala,Hyderabad,https://www.magicbricks.com/project-my-home-mangala-for-sale-in-hyderabad-pppfs
R325171,Rajapushpa Eterna,Hyderabad,https://www.magicbricks.com/project-rajapushpa-eterna-for-sale-in-hyderabad-pppfs
R325311,Rishita Mulberry Heights,Lucknow,https://www.magicbricks.com/rishita-mulberry-heights-sushant-golf-city-lucknow-pdpid-4d4235313232353639
R325579,JP North Imperia,Mira Bhayandar,https://www.magicbricks.com/project-jp-infra-mira-road-for-sale-in-mumbai-pppfs
R325823,Param Bliss,Vadodara,https://www.magicbricks.com/param-bliss-bill-vadodara-pdpid-4d4235323734303635
R325927,Sonigara Presidency,Pune West,https://www.magicbricks.com/project-sonigara-presidency-3bhk-for-sale-in-pune-pppfs
R325929,Royal Arcade Kondhwa,Pune South,https://www.magicbricks.com/royal-arcade-apartment-dhankawadi-pune-pdpid-4d4235303530323932
R326101,Uptown Skylla,Mohali,https://www.magicbricks.com/project-artique-uptown-skylla-for-sale-in-chandigarh-pppfs
R326307,Green Lotus Utsav,Chandigarh,https://www.magicbricks.com/green-lotus-utsav-zirakpur-chandigarh-pdpid-4d4235323530373439
R326659,Dwarikadhish Residency,Patna,https://www.magicbricks.com/3-bhk-flats-for-rent-in-kankarbagh-patna-pppfr
R327865,Kakatiya Diamond County,Secunderabad,https://www.magicbricks.com/project-kakatiya-green-diamond-county-for-sale-in-hyderabad-pppfs
R328003,Sahu Kalpana Residency,Lucknow,https://www.magicbricks.com/kalpana-residency-mohanlalganj-lucknow-pdpid-4d4235323330313339
R328191,81 Aureate,Western Mumbai,https://www.magicbricks.com/project-81-aureate-for-sale-in-mumbai-pppfs
R328407,Rajat Sampoorna Homes,Raipur,https://www.magicbricks.com/sampoorna-homes-phase-i-avanti-vihar-raipur-pdpid-4d4235333932313631
R328885,VTP Leonara,Pune West,https://www.magicbricks.com/project-vtp-leonara-2bhk-for-sale-in-pune-pppfs
R329713,Nivaan Meadows,Pune East,https://www.magicbricks.com/project-plots-vishal-nivaan-meadows-for-sale-in-pune-pppfs
R329747,Shiv Empire,Navi Mumbai,https://www.magicbricks.com/shiv-pratap-plaza-seawoods-navi-mumbai-pdpid-4d4235313133373239
R329995,Kanifnath Archana Paradise,Pune South,https://www.magicbricks.com/project-kanifnath-archana-paradise-1bhk-for-sale-in-pune-pppfs
R332289,MRG The Balcony,Gurgaon,https://www.magicbricks.com/project-mrg-the-balcony-for-rent-in-gurgaon-pppfr
R332507,Godrej 24,Bangalore East,https://www.magicbricks.com/project-godrej-24-3bhk-for-sale-in-bangalore-pppfs
R332903,Vfive Amrutha,Trivandrum,https://www.magicbricks.com/project-vfive-amrutha-for-rent-in-trivandrum-pppfr
R332921,Quality Nana Patil Residency,Thane Outskirts,https://www.magicbricks.com/patel-rpl-coral-elanza-ambernath-beyond-thane-pdpid-4d4235333933383131
R333965,Highpark,Raipur,https://www.magicbricks.com/high-park-phase-2-shankar-nagar-raipur-pdpid-4d4235333932313335
R334377,Regency Palms,Navi Mumbai,https://www.magicbricks.com/project-rattan-regency-palms-3bhk-for-sale-in-navi-mumbai-pppfs
