XID,Unit Type,Unit Size,Area Type,Price,Possession Date
R106775,4 BHK,1500 sq.ft,Super Area,2.02 Cr,Possession by Jun'25
R106775,1 BHK,459 sq.ft,Super Area,54 Lac,Possession by Jun'25
R30416,2 BHK,995 sq.ft,Super Area,85 Lac,Possession by Dec'14
R30416,2 BHK,1135 sq.ft,Super Area,90 Lac,Possession by Dec'14
R30416,2 BHK,1150 sq.ft,Super Area,98 Lac,Possession by Dec'14
R5220,3 BHK,1490 sq.ft,Super Area,30 Lac,Possession by Oct'16
R5220,2 BHK,1185 sq.ft,Super Area,23 Lac,Possession by Oct'16
R5220,2 BHK,1260 sq.ft,Super Area,25 Lac,Possession by Oct'16
R5220,2 BHK,1285 sq.ft,Super Area,25 Lac,Possession by Oct'16
R430682,2 BHK,751 sq.ft,Super Area,1.23 Cr,Possession by Dec'28
R430682,2 BHK,772 sq.ft,Super Area,1.26 Cr,Possession by Dec'28
R430682,1 BHK,512 sq.ft,Super Area,84 Lac,Possession by Dec'28
R430682,1 BHK,515 sq.ft,Super Area,84.5 Lac,Possession by Dec'28
R430682,1 BHK,518 sq.ft,Super Area,85 Lac,Possession by Dec'28
R283275,3 BHK,1080 sq.ft,Super Area,2.37 Cr,Possession by Jul'21
R283275,3 BHK,1134 sq.ft,Super Area,2.49 Cr,Possession by Jul'21
R283275,3 BHK,1173 sq.ft,Super Area,2.57 Cr,Possession by Jul'21
R283275,3 BHK,1208 sq.ft,Super Area,2.65 Cr,Possession by Jul'21
R283275,3 BHK,1307 sq.ft,Super Area,2.87 Cr,Possession by Jul'21
R283275,3 BHK,1336 sq.ft,Super Area,2.93 Cr,Possession by Jul'21
R283275,2 BHK,518 sq.ft,Super Area,1.50 Cr,Possession by Jul'21
R283275,2 BHK,684 sq.ft,Super Area,1.60 Cr,Possession by Jul'21
R283275,2 BHK,761 sq.ft,Super Area,1.67 Cr,Possession by Jul'21
R283275,2 BHK,796 sq.ft,Super Area,1.75 Cr,Possession by Jul'21
R283275,2 BHK,830 sq.ft,Super Area,1.82 Cr,Possession by Jul'21
R283275,5 BHK,2662 sq.ft,Super Area,6.59 Cr,Possession by Jul'21
R283275,5 BHK,3010 sq.ft,Super Area,7.45 Cr,Possession by Jul'21
R283275,4 BHK,1672 sq.ft,Super Area,4.14 Cr,Possession by Jul'21
R19014,3 BHK,1700 sq.ft,Super Area,3.25 Cr,Possession by Jul'10
R19014,3 BHK,1800 sq.ft,Super Area,3.75 Cr,Possession by Jul'10
R19014,2 BHK,1200 sq.ft,Super Area,2.65 Cr,Possession by Jul'10
R19014,2 BHK,1400 sq.ft,Super Area,2.70 Cr,Possession by Jul'10
R882,3 BHK,1525 sq.ft,Super Area,1.16 Cr,Possession by Jun'18
R882,2 BHK,915 sq.ft,Super Area,69.7 Lac,Possession by Jun'18
R882,2 BHK,1060 sq.ft,Super Area,80.7 Lac,Possession by Jun'18
R882,2 BHK,1150 sq.ft,Super Area,87.6 Lac,Possession by Jun'18
R350933,3 BHK,1345 sq.ft,Super Area,1.19 Cr,Possession by Oct'24
R350933,3 BHK,1515 sq.ft,Super Area,1.34 Cr,Possession by Oct'24
R350933,3 BHK,1540 sq.ft,Super Area,1.37 Cr,Possession by Oct'24
R350933,3 BHK,1700 sq.ft,Super Area,1.51 Cr,Possession by Oct'24
R350933,3 BHK,1935 sq.ft,Super Area,1.72 Cr,Possession by Oct'24
R350933,3 BHK,1945 sq.ft,Super Area,1.73 Cr,Possession by Oct'24
R350933,3 BHK,2105 sq.ft,Super Area,1.87 Cr,Possession by Oct'24
R350933,3 BHK,2185 sq.ft,Super Area,1.94 Cr,Possession by Oct'24
R350933,2 BHK,1330 sq.ft,Super Area,1.18 Cr,Possession by Oct'24
R350933,2 BHK,1340 sq.ft,Super Area,1.19 Cr,Possession by Oct'24
R418975,3 BHK,1290 sq.ft,Super Area,71 Lac,Possession by Oct'26
R418975,3 BHK,1360 sq.ft,Super Area,74.8 Lac,Possession by Oct'26
R418975,3 BHK,1380 sq.ft,Super Area,75.9 Lac,Possession by Oct'26
R418975,3 BHK,1510 sq.ft,Super Area,83.1 Lac,Possession by Oct'26
R418975,3 BHK,1580 sq.ft,Super Area,86.9 Lac,Possession by Oct'26
R418975,3 BHK,1610 sq.ft,Super Area,88.6 Lac,Possession by Oct'26
R418975,3 BHK,1650 sq.ft,Super Area,90.8 Lac,Possession by Oct'26
R418975,3 BHK,1730 sq.ft,Super Area,95.2 Lac,Possession by Oct'26
R70853,2 BHK,1030 sq.ft,Super Area,78 Lac,Possession by Dec'16
R70853,2 BHK,1070 sq.ft,Super Area,76 Lac,Possession by Dec'16
R70853,2 BHK,1170 sq.ft,Super Area,85 Lac,Possession by Dec'16
R341935,3 BHK,1610 sq.ft,Super Area,1.12 Cr,Possession by Aug'25
R341935,3 BHK,1785 sq.ft,Super Area,1.24 Cr,Possession by Aug'25
R341935,3 BHK,1965 sq.ft,Super Area,1.37 Cr,Possession by Aug'25
R341935,2 BHK,1315 sq.ft,Super Area,92 Lac,Possession by Aug'25
R92985,2 BHK,900 sq.ft,Super Area,70 Lac,Possession by Dec'18
R92985,1 BHK,621 sq.ft,Super Area,64 Lac,Possession by Dec'18
R92985,1 BHK,666 sq.ft,Super Area,60 Lac,Possession by Dec'18
R72669,2 BHK,575 sq.ft,Super Area,90.4 Lac,Possession by Jun'24
R72669,2 BHK,595 sq.ft,Super Area,93.6 Lac,Possession by Jun'24
R72669,1 BHK,390 sq.ft,Super Area,61.3 Lac,Possession by Jun'24
R426549,3 BHK,1250 sq.ft,Super Area,49.3 Lac,Possession by Mar'25
R426549,3 BHK,1260 sq.ft,Super Area,49.7 Lac,Possession by Mar'25
R426549,3 BHK,1280 sq.ft,Super Area,50.5 Lac,Possession by Mar'25
R426549,3 BHK,1300 sq.ft,Super Area,51.3 Lac,Possession by Mar'25
R426549,3 BHK,1400 sq.ft,Super Area,55.2 Lac,Possession by Mar'25
R426549,2 BHK,1000 sq.ft,Super Area,39.5 Lac,Possession by Mar'25
R426549,2 BHK,1020 sq.ft,Super Area,40.2 Lac,Possession by Mar'25
R426549,2 BHK,1330 sq.ft,Super Area,52.5 Lac,Possession by Mar'25
R3852,3 BHK,1012 sq.ft,Super Area,87.1 Lac,Possession by May'27
R3852,3 BHK,1115 sq.ft,Super Area,95.9 Lac,Possession by May'27
R3852,2 BHK,737 sq.ft,Super Area,64.3 Lac,Possession by May'27
R3852,2 BHK,813 sq.ft,Super Area,71 Lac,Possession by May'27
R383819,3 BHK,1470 sq.ft,Super Area,65 Lac,Possession by Dec'24
R383819,3 BHK,1750 sq.ft,Super Area,74.4 Lac,Possession by Dec'24
R383819,2 BHK,1185 sq.ft,Super Area,42.7 Lac,Possession by Dec'24
R390332,3 BHK,1526 sq.ft,Super Area,1.63 Cr,Possession by Dec'26
R390332,3 BHK,1552 sq.ft,Super Area,1.66 Cr,Possession by Dec'26
R390332,3 BHK,1885 sq.ft,Super Area,2.01 Cr,Possession by Dec'26
R390332,3 BHK,1942 sq.ft,Super Area,2.07 Cr,Possession by Dec'26
R390332,3 BHK,1946 sq.ft,Super Area,2.08 Cr,Possession by Dec'26
R390332,3 BHK,1952 sq.ft,Super Area,2.08 Cr,Possession by Dec'26
R390332,4 BHK,2566 sq.ft,Super Area,2.74 Cr,Possession by Dec'26
R390332,4 BHK,2575 sq.ft,Super Area,2.75 Cr,Possession by Dec'26
R390332,4 BHK,2578 sq.ft,Super Area,2.75 Cr,Possession by Dec'26
R53884,3 BHK,1500 sq.ft,Super Area,76 Lac,Possession by Mar'25
R53884,3 BHK,1650 sq.ft,Super Area,1.11 Cr,Possession by Mar'25
R53884,4 BHK,1800 sq.ft,Super Area,99 Lac,Possession by Mar'25
R53884,4 BHK,1850 sq.ft,Super Area,1.15 Cr,Possession by Mar'25
R53884,4 BHK,2300 sq.ft,Super Area,1.25 Cr,Possession by Mar'25
R53884,4 BHK,2500 sq.ft,Super Area,1.17 Cr,Possession by Mar'25
R53884,4 BHK,3000 sq.ft,Super Area,1.61 Cr,Possession by Mar'25
R436803,3 BHK,1601 sq.ft,Super Area,1.45 Cr,Possession by Mar'28
R436803,3 BHK,1616 sq.ft,Super Area,1.61 Cr,Possession by Mar'28
R436803,3 BHK,1645 sq.ft,Super Area,1.64 Cr,Possession by Mar'28
R436803,3 BHK,1660 sq.ft,Super Area,1.66 Cr,Possession by Mar'28
R436803,3 BHK,1827 sq.ft,Super Area,1.82 Cr,Possession by Mar'28
R436803,3 BHK,1841 sq.ft,Super Area,1.84 Cr,Possession by Mar'28
R436803,3 BHK,1925 sq.ft,Super Area,1.92 Cr,Possession by Mar'28
R436803,3 BHK,1939 sq.ft,Super Area,1.93 Cr,Possession by Mar'28
R436803,4 BHK,3104 sq.ft,Super Area,3.10 Cr,Possession by Mar'28
R436803,4 BHK,3122 sq.ft,Super Area,3.12 Cr,Possession by Mar'28
R436803,4 BHK,3476 sq.ft,Super Area,3.47 Cr,Possession by Mar'28
R436803,4 BHK,3573 sq.ft,Super Area,3.57 Cr,Possession by Mar'28
R436803,1 BHK,1063 sq.ft,Super Area,1.06 Cr,Possession by Mar'28
R373872,Residential plot,1380 sq.ft,Super Area,30.4 Lac,Possession by Jun'21
R373872,Residential plot,1500 sq.ft,Super Area,33.1 Lac,Possession by Jun'21
R373872,Residential plot,1800 sq.ft,Super Area,39.7 Lac,Possession by Jun'21
R373872,Residential plot,2100 sq.ft,Super Area,46.3 Lac,Possession by Jun'21
R373872,Residential plot,2400 sq.ft,Super Area,52.9 Lac,Possession by Jun'21
R536,3 BHK,1785 sq.ft,Super Area,3.85 Cr,Possession by Sep'14
R536,3 BHK,1950 sq.ft,Super Area,3.95 Cr,Possession by Sep'14
R536,2 BHK,1500 sq.ft,Super Area,3.05 Cr,Possession by Sep'14
R189693,3 BHK,1750 sq.ft,Super Area,1.98 Cr,Possession by Jan'25
R189693,3 BHK,1960 sq.ft,Super Area,2.22 Cr,Possession by Jan'25
R189693,2 BHK,1300 sq.ft,Super Area,1.47 Cr,Possession by Jan'25
R189693,2 BHK,1405 sq.ft,Super Area,1.59 Cr,Possession by Jan'25
R189693,2 BHK,1485 sq.ft,Super Area,1.68 Cr,Possession by Jan'25
R83229,3 BHK,1775 sq.ft,Super Area,90 Lac,Possession by Dec'23
R83229,3 BHK,2375 sq.ft,Super Area,1.20 Cr,Possession by Dec'23
R83229,2 BHK,1330 sq.ft,Super Area,63.8 Lac,Possession by Dec'23
R28824,3 BHK,850 sq.ft,Super Area,43 Lac,Possession by Jun'24
R28824,2 BHK,550 sq.ft,Super Area,25 Lac,Possession by Jun'24
R28824,1 BHK,450 sq.ft,Super Area,16.5 Lac,Possession by Jun'24
R4738,3 BHK,1710 sq.ft,Super Area,1.75 Cr,Possession by Apr'16
R4738,2 BHK,1175 sq.ft,Super Area,1.15 Cr,Possession by Apr'16
R4738,2 BHK,1225 sq.ft,Super Area,1.20 Cr,Possession by Apr'16
R6324,3 BHK,950 sq.ft,Super Area,53.3 Lac,Possession by Dec'25
R6324,3 BHK,980 sq.ft,Super Area,54.3 Lac,Possession by Dec'25
R6324,3 BHK,1375 sq.ft,Super Area,57.4 Lac,Possession by Dec'25
R6324,3 BHK,1400 sq.ft,Super Area,58.4 Lac,Possession by Dec'25
R6324,2 BHK,750 sq.ft,Super Area,40.7 Lac,Possession by Dec'25
R6324,2 BHK,765 sq.ft,Super Area,41.7 Lac,Possession by Dec'25
R6324,2 BHK,1050 sq.ft,Super Area,43.8 Lac,Possession by Dec'25
R6324,2 BHK,1075 sq.ft,Super Area,44.9 Lac,Possession by Dec'25
R324507,3 BHK,2876 sq.ft,Super Area,4.88 Cr,Possession by Jul'24
R324507,4 BHK,4155 sq.ft,Super Area,7.03 Cr,Possession by Jul'24
R324507,4 BHK,5126 sq.ft,Super Area,8.82 Cr,Possession by Jul'24
R4884,2 BHK,835 sq.ft,Super Area,61 Lac,Possession by Dec'20
R4884,2 BHK,945 sq.ft,Super Area,65 Lac,Possession by Dec'20
R4884,1 BHK,695 sq.ft,Super Area,51 Lac,Possession by Dec'20
R412015,2 BHK,628 sq.ft,Super Area,1.75 Cr,Possession by Dec'26
R412015,2 BHK,644 sq.ft,Super Area,1.72 Cr,Possession by Dec'26
R412015,1 BHK,431 sq.ft,Super Area,1.20 Cr,Possession by Dec'26
R426057,3 BHK,2322 sq.ft,Super Area,1.06 Cr,Possession by Jun'26
R426057,3 BHK,2394 sq.ft,Super Area,1.09 Cr,Possession by Jun'26
R426057,3 BHK,2466 sq.ft,Super Area,1.12 Cr,Possession by Jun'26
R426057,3 BHK,2727 sq.ft,Super Area,1.24 Cr,Possession by Jun'26
R273211,3 BHK,1755 sq.ft,Super Area,2.10 Cr,Possession by Jun'28
R273211,3 BHK,1765 sq.ft,Super Area,2.11 Cr,Possession by Jun'28
R273211,3 BHK,1775 sq.ft,Super Area,2.13 Cr,Possession by Jun'28
R273211,3 BHK,1785 sq.ft,Super Area,2.14 Cr,Possession by Jun'28
R273211,3 BHK,1795 sq.ft,Super Area,2.15 Cr,Possession by Jun'28
R273211,3 BHK,1805 sq.ft,Super Area,2.16 Cr,Possession by Jun'28
R273211,3 BHK,1815 sq.ft,Super Area,2.17 Cr,Possession by Jun'28
R273211,3 BHK,1825 sq.ft,Super Area,2.19 Cr,Possession by Jun'28
R273211,3 BHK,1835 sq.ft,Super Area,2.20 Cr,Possession by Jun'28
R273211,3 BHK,1845 sq.ft,Super Area,2.21 Cr,Possession by Jun'28
R273211,3 BHK,1945 sq.ft,Super Area,2.33 Cr,Possession by Jun'28
R273211,3 BHK,1955 sq.ft,Super Area,2.34 Cr,Possession by Jun'28
R273211,3 BHK,1962 sq.ft,Super Area,2.35 Cr,Possession by Jun'28
R273211,3 BHK,2279 sq.ft,Super Area,2.73 Cr,Possession by Jun'28
R273211,3 BHK,2550 sq.ft,Super Area,3.06 Cr,Possession by Jun'28
R373100,4 BHK,2311 sq.ft,Super Area,8.50 Cr,Possession by Jul'23
R373100,4 BHK,2409 sq.ft,Super Area,6.84 Cr,Possession by Jul'23
R373100,4 BHK,3300 sq.ft,Super Area,6.25 Cr,Possession by Jul'23
R30916,3 BHK,1300 sq.ft,Super Area,80 Lac,Possession by Mar'20
R30916,2 BHK,872 sq.ft,Super Area,62 Lac,Possession by Mar'20
R30916,2 BHK,904 sq.ft,Super Area,48 Lac,Possession by Mar'20
R30916,2 BHK,1240 sq.ft,Super Area,54 Lac,Possession by Mar'20
R30916,1 BHK,634 sq.ft,Super Area,30.8 Lac,Possession by Mar'20
R30916,1 BHK,650 sq.ft,Super Area,30.8 Lac,Possession by Mar'20
R30916,1 BHK,665 sq.ft,Super Area,30 Lac,Possession by Mar'20
R25082,3 BHK,1165 sq.ft,Super Area,1.65 Cr,Possession by Jun'25
R25082,3 BHK,1300 sq.ft,Super Area,1.80 Cr,Possession by Jun'25
R25082,3 BHK,1535 sq.ft,Super Area,1.65 Cr,Possession by Jun'25
R25082,2 BHK,815 sq.ft,Super Area,1 Cr,Possession by Jun'25
R25082,2 BHK,1005 sq.ft,Super Area,1.09 Cr,Possession by Jun'25
R25082,2 BHK,1135 sq.ft,Super Area,1.45 Cr,Possession by Jun'25
R25082,1 BHK,620 sq.ft,Super Area,74 Lac,Possession by Jun'25
R78371,3 BHK,1340 sq.ft,Super Area,85.8 Lac,Possession by Jun'22
R78371,3 BHK,1375 sq.ft,Super Area,88 Lac,Possession by Jun'22
R78371,3 BHK,1450 sq.ft,Super Area,92.8 Lac,Possession by Jun'22
R78371,3 BHK,1485 sq.ft,Super Area,95 Lac,Possession by Jun'22
R78371,3 BHK,1490 sq.ft,Super Area,95.4 Lac,Possession by Jun'22
R78371,3 BHK,1500 sq.ft,Super Area,96 Lac,Possession by Jun'22
R78371,3 BHK,1535 sq.ft,Super Area,98.2 Lac,Possession by Jun'22
R78371,3 BHK,1625 sq.ft,Super Area,1.04 Cr,Possession by Jun'22
R78371,3 BHK,1790 sq.ft,Super Area,1.14 Cr,Possession by Jun'22
R78371,2 BHK,1130 sq.ft,Super Area,72.3 Lac,Possession by Jun'22
R78371,2 BHK,1190 sq.ft,Super Area,76.2 Lac,Possession by Jun'22
R78371,4 BHK,2195 sq.ft,Super Area,1.40 Cr,Possession by Jun'22
R12012,3 BHK,1435 sq.ft,Super Area,1.83 Cr,Possession by Oct'16
R12012,2 BHK,900 sq.ft,Super Area,1.29 Cr,Possession by Oct'16
R12012,1 BHK,570 sq.ft,Super Area,90.5 Lac,Possession by Oct'16
R9176,3 BHK,1045 sq.ft,Super Area,3.29 Cr,Possession by Dec'24
R9176,3 BHK,1082 sq.ft,Super Area,3.40 Cr,Possession by Dec'24
R9176,3 BHK,1095 sq.ft,Super Area,3.45 Cr,Possession by Dec'24
R9176,2 BHK,757 sq.ft,Super Area,2.38 Cr,Possession by Dec'24
R9176,2 BHK,797 sq.ft,Super Area,2.51 Cr,Possession by Dec'24
R9176,4 BHK,1563 sq.ft,Super Area,4.92 Cr,Possession by Dec'24
R7142,3 BHK,1138 sq.ft,Super Area,3.28 Cr,Possession by Dec'24
R7142,3 BHK,1172 sq.ft,Super Area,3.28 Cr,Possession by Dec'24
R7142,3 BHK,1218 sq.ft,Super Area,3.71 Cr,Possession by Dec'24
R7142,3 BHK,1496 sq.ft,Super Area,3.97 Cr,Possession by Dec'24
R7142,3 BHK,1726 sq.ft,Super Area,4.04 Cr,Possession by Dec'24
R7142,2 BHK,726 sq.ft,Super Area,2.36 Cr,Possession by Dec'24
R7142,2 BHK,760 sq.ft,Super Area,2.36 Cr,Possession by Dec'24
R7142,2 BHK,829 sq.ft,Super Area,2.47 Cr,Possession by Dec'24
R7142,2 BHK,901 sq.ft,Super Area,2.92 Cr,Possession by Dec'24
R7142,2 BHK,978 sq.ft,Super Area,2.38 Cr,Possession by Dec'24
R432866,4 BHK,2307 sq.ft,Super Area,1.96 Cr,Possession by Jul'29
R432866,4 BHK,2313 sq.ft,Super Area,1.96 Cr,Possession by Jul'29
R432866,4 BHK,2440 sq.ft,Super Area,2.07 Cr,Possession by Jul'29
R432866,4 BHK,2550 sq.ft,Super Area,2.16 Cr,Possession by Jul'29
R396807,2 BHK,520 sq.ft,Super Area,1.29 Cr,Possession by Dec'26
R396807,2 BHK,590 sq.ft,Super Area,1.47 Cr,Possession by Dec'26
R396807,2 BHK,620 sq.ft,Super Area,1.54 Cr,Possession by Dec'26
R396807,1 BHK,360 sq.ft,Super Area,89.8 Lac,Possession by Dec'26
R396807,1 BHK,365 sq.ft,Super Area,91.1 Lac,Possession by Dec'26
R396807,1 BHK,395 sq.ft,Super Area,98.6 Lac,Possession by Dec'26
R1028,2 BHK,1042 sq.ft,Super Area,75 Lac,Possession by Aug'19
R1028,2 BHK,1044 sq.ft,Super Area,87 Lac,Possession by Aug'19
R1028,1 BHK,739 sq.ft,Super Area,62 Lac,Possession by Aug'19
R416680,Residential plot,1000 sq.ft,Super Area,52 Lac,Possession by Dec'23
R416680,Residential plot,1063 sq.ft,Super Area,53 Lac,Possession by Dec'23
R416680,Residential plot,1292 sq.ft,Super Area,59 Lac,Possession by Dec'23
R416680,Residential plot,1715 sq.ft,Super Area,85.8 Lac,Possession by Dec'23
R406285,Penthouse,900 sq.ft,Super Area,34 Lac,Possession by Aug'24
R406285,Penthouse,1700 sq.ft,Super Area,48 Lac,Possession by Aug'24
R406285,3 BHK,1550 sq.ft,Super Area,43.5 Lac,Possession by Aug'24
R406285,2 BHK,1010 sq.ft,Super Area,32.5 Lac,Possession by Aug'24
R319095,3 BHK,1656 sq.ft,Super Area,3.98 Cr,Possession by Mar'25
R319095,3 BHK,1672 sq.ft,Super Area,4.02 Cr,Possession by Mar'25
R319095,4 BHK,1786 sq.ft,Super Area,4.29 Cr,Possession by Mar'25
R319095,4 BHK,2357 sq.ft,Super Area,5.67 Cr,Possession by Mar'25
R278611,4 BHK villa,2365 sq.ft,Super Area,2.85 Cr,Possession by Jun'23
R278611,4 BHK villa,2835 sq.ft,Super Area,5.93 Cr,Possession by Jun'23
R278611,4 BHK villa,3540 sq.ft,Super Area,4.80 Cr,Possession by Jun'23
R278611,4 BHK villa,4248 sq.ft,Super Area,6 Cr,Possession by Jun'23
R278611,4 BHK villa,5190 sq.ft,Super Area,8 Cr,Possession by Jun'23
R462,3 BHK,1236 sq.ft,Super Area,30 Lac,Possession by Dec'21
R462,3 BHK,1377 sq.ft,Super Area,32 Lac,Possession by Dec'21
R462,3 BHK,1524 sq.ft,Super Area,35 Lac,Possession by Dec'21
R462,2 BHK,771 sq.ft,Super Area,24 Lac,Possession by Dec'21
R24034,4 BHK villa,3200 sq.ft,Super Area,5 Cr,Possession by Aug'25
R24034,4 BHK villa,5120 sq.ft,Super Area,6.77 Cr,Possession by Aug'25
R24034,4 BHK villa,5210 sq.ft,Super Area,7.47 Cr,Possession by Aug'25
R14912,2 BHK,1031 sq.ft,Super Area,1.20 Cr,Possession by Mar'22
R14912,2 BHK,1094 sq.ft,Super Area,1.35 Cr,Possession by Mar'22
R14912,2 BHK,1242 sq.ft,Super Area,2.10 Cr,Possession by Mar'22
R8048,2 BHK,1115 sq.ft,Super Area,81 Lac,Possession by Jan'16
R8048,2 BHK,1125 sq.ft,Super Area,71 Lac,Possession by Jan'16
R8048,1 BHK,690 sq.ft,Super Area,54.9 Lac,Possession by Jan'16
R8048,1 BHK,695 sq.ft,Super Area,47 Lac,Possession by Jan'16
R8048,1 BHK,850 sq.ft,Super Area,58 Lac,Possession by Jan'16
R308091,3 BHK,2660 sq.ft,Super Area,6.92 Cr,Possession by Jun'22
R308091,3 BHK,2685 sq.ft,Super Area,6.99 Cr,Possession by Jun'22
R308091,3 BHK,2686 sq.ft,Super Area,6.99 Cr,Possession by Jun'22
R308091,4 BHK,3125 sq.ft,Super Area,8.13 Cr,Possession by Jun'22
R308091,4 BHK,3150 sq.ft,Super Area,8.20 Cr,Possession by Jun'22
R308091,4 BHK,4175 sq.ft,Super Area,10.86 Cr,Possession by Jun'22
R354208,3 BHK,984 sq.ft,Super Area,3.15 Cr,Possession by Jun'26
R354208,2 BHK,744 sq.ft,Super Area,2.35 Cr,Possession by Jun'26
R354208,2 BHK,778 sq.ft,Super Area,2.51 Cr,Possession by Jun'26
R354208,2 BHK,781 sq.ft,Super Area,2.34 Cr,Possession by Jun'26
R354208,2 BHK,840 sq.ft,Super Area,2.07 Cr,Possession by Jun'26
R5746,3 BHK,1943 sq.ft,Super Area,1.85 Cr,Possession by Jun'17
R5746,3 BHK,2361 sq.ft,Super Area,2.25 Cr,Possession by Jun'17
R5746,2 BHK,1336 sq.ft,Super Area,1.27 Cr,Possession by Jun'17
R5746,2 BHK,1355 sq.ft,Super Area,1.29 Cr,Possession by Jun'17
R5746,2 BHK,1366 sq.ft,Super Area,1.30 Cr,Possession by Jun'17
R5746,2 BHK,1534 sq.ft,Super Area,1.46 Cr,Possession by Jun'17
R5746,2 BHK,1536 sq.ft,Super Area,1.46 Cr,Possession by Jun'17
R5746,4 BHK,2746 sq.ft,Super Area,2.61 Cr,Possession by Jun'17
R5746,4 BHK,2762 sq.ft,Super Area,2.63 Cr,Possession by Jun'17
R5746,4 BHK,2768 sq.ft,Super Area,2.63 Cr,Possession by Jun'17
R5746,4 BHK,2780 sq.ft,Super Area,2.64 Cr,Possession by Jun'17
R5826,3 BHK,1649 sq.ft,Super Area,2.30 Cr,Possession by Oct'20
R5826,2 BHK,900 sq.ft,Super Area,1.95 Cr,Possession by Oct'20
R5826,2 BHK,982 sq.ft,Super Area,Price Not Available,Possession by Oct'20
R17384,3 BHK,1325 sq.ft,Super Area,2.85 Cr,Possession by Jul'13
R17384,3 BHK,1350 sq.ft,Super Area,2.85 Cr,Possession by Jul'13
R17384,2 BHK,960 sq.ft,Super Area,2.20 Cr,Possession by Jul'13
R381385,3 BHK,1610 sq.ft,Super Area,1.17 Cr,Possession by Aug'28
R381385,3 BHK,1760 sq.ft,Super Area,1.28 Cr,Possession by Aug'28
R381385,3 BHK,1920 sq.ft,Super Area,1.40 Cr,Possession by Aug'28
R381385,3 BHK,2020 sq.ft,Super Area,1.47 Cr,Possession by Aug'28
R381385,3 BHK,2110 sq.ft,Super Area,1.54 Cr,Possession by Aug'28
R381385,3 BHK,2150 sq.ft,Super Area,1.56 Cr,Possession by Aug'28
R381385,3 BHK,2170 sq.ft,Super Area,1.58 Cr,Possession by Aug'28
R381385,3 BHK,2190 sq.ft,Super Area,1.59 Cr,Possession by Aug'28
R381385,3 BHK,2220 sq.ft,Super Area,1.62 Cr,Possession by Aug'28
R381385,3 BHK,2450 sq.ft,Super Area,1.78 Cr,Possession by Aug'28
R381385,3 BHK,2550 sq.ft,Super Area,1.86 Cr,Possession by Aug'28
R381385,3 BHK,2600 sq.ft,Super Area,1.89 Cr,Possession by Aug'28
R381385,3 BHK,3030 sq.ft,Super Area,2.21 Cr,Possession by Aug'28
R381385,3 BHK,3330 sq.ft,Super Area,2.43 Cr,Possession by Aug'28
R381385,2 BHK,1250 sq.ft,Super Area,91.3 Lac,Possession by Aug'28
R381385,2 BHK,1310 sq.ft,Super Area,95.6 Lac,Possession by Aug'28
R381385,4 BHK,3030 sq.ft,Super Area,2.51 Cr,Possession by Aug'28
R381385,4 BHK,3330 sq.ft,Super Area,2.76 Cr,Possession by Aug'28
R268287,Studio apartment,425 sq.ft,Super Area,67 Lac,Possession by Dec'19
R268287,1 BHK,565 sq.ft,Super Area,1 Cr,Possession by Dec'19
R268287,1 BHK,600 sq.ft,Super Area,90 Lac,Possession by Dec'19
R268287,1 BHK,645 sq.ft,Super Area,85 Lac,Possession by Dec'19
R278207,3 BHK,1430 sq.ft,Super Area,2.20 Cr,Possession Not Available
R278207,3 BHK,1515 sq.ft,Super Area,2.15 Cr,Possession Not Available
R278207,3 BHK,1561 sq.ft,Super Area,2.03 Cr,Possession Not Available
R278207,2 BHK,962 sq.ft,Super Area,1.35 Cr,Possession Not Available
R278207,2 BHK,1102 sq.ft,Super Area,1.30 Cr,Possession Not Available
R278207,2 BHK,1137 sq.ft,Super Area,1.31 Cr,Possession Not Available
R278207,2 BHK,1374 sq.ft,Super Area,1.52 Cr,Possession Not Available
R353892,3 BHK,1770 sq.ft,Super Area,1.85 Cr,Possession by Mar'24
R353892,2 BHK,1400 sq.ft,Super Area,1.50 Cr,Possession by Mar'24
R353892,2 BHK,1415 sq.ft,Super Area,1.60 Cr,Possession by Mar'24
R12510,3 BHK,1690 sq.ft,Super Area,1.95 Cr,Possession by Jul'17
R12510,3 BHK,1740 sq.ft,Super Area,1.85 Cr,Possession by Jul'17
R12510,3 BHK,2160 sq.ft,Super Area,2.37 Cr,Possession by Jul'17
R12510,2 BHK,1275 sq.ft,Super Area,1.18 Cr,Possession by Jul'17
R203531,Residential plot,1080 sq.ft,Super Area,48 Lac,Possession by May'22
R203531,Residential plot,1800 sq.ft,Super Area,77 Lac,Possession by May'22
R203531,Residential plot,1881 sq.ft,Super Area,90 Lac,Possession by May'22
R203531,Residential plot,1944 sq.ft,Super Area,75.6 Lac,Possession by May'22
R203531,Residential plot,1980 sq.ft,Super Area,66 Lac,Possession by May'22
R25710,3 BHK,1750 sq.ft,Super Area,1.65 Cr,Possession by Sep'13
R25710,3 BHK,1950 sq.ft,Super Area,1.80 Cr,Possession by Sep'13
R25710,3 BHK,1985 sq.ft,Super Area,1.75 Cr,Possession by Sep'13
R25710,2 BHK,1295 sq.ft,Super Area,95 Lac,Possession by Sep'13
R25710,2 BHK,1330 sq.ft,Super Area,1.10 Cr,Possession by Sep'13
R16794,3 BHK,1638 sq.ft,Super Area,1.22 Cr,Possession by Aug'24
R16794,3 BHK,1784 sq.ft,Super Area,1.49 Cr,Possession by Aug'24
