XID,Project Name,City,Magicbricks.com Link
R4314,Deeshari Megacity,Kolkata South,https://www.magicbricks.com/deeshari-megacity-phase-iii-sonarpur-kolkata-pdpid-4d4235333237373937
R43870,Kalpataru Sparkle,Western Mumbai,https://www.magicbricks.com/kalpataru-sparkle-bandra-east-mumbai-pdpid-4d4235303330393636
R242619,Aditya Park Town,Ghaziabad,https://www.magicbricks.com/aditya-park-town-nh-24-ghaziabad-pdpid-4d4235303830333334
R1177,Marvel Arco,Pune East,https://www.magicbricks.com/project-marvel-arco-for-sale-in-pune-pppfs
R28416,Sara City,Pune North,https://www.magicbricks.com/project-sara-city-for-sale-in-pune-pppfs
R31158,Marathon Omega,Mumbai South,https://www.magicbricks.com/project-marathon-omega-for-sale-in-mumbai-pppfs
R11094,DS Max Stone Hill,Bangalore South,https://www.magicbricks.com/ds-max-stone-hills-jp-nagar-bangalore-pdpid-4d4235303236343338
R5826,Omkar Meridia,Central Mumbai,https://www.magicbricks.com/omkar-meridia-bandra-kurla-complex-mumbai-pdpid-4d4235303236373834
R321863,Aarone Countywalk Oasis,Indore,https://www.magicbricks.com/project-aarone-countywalk-oasis-for-sale-in-indore-pppfs
R248077,Lokhandwala Green Hills,Western Mumbai,https://www.magicbricks.com/green-hills-lokhandwala-township-mumbai-pdpid-4d4235303836343135
R25304,Parsvnath Majestic,Ghaziabad,https://www.magicbricks.com/project-parsvnath-majestic-3bhk-for-sale-in-ghaziabad-pppfs
R32026,AIPL Dreamcity,Ludhiana,https://www.magicbricks.com/aipl-dreamcity-ludhiana-sidhwan-canal-road-ludhiana-pdpid-4d4235343137303039
R12518,Kalka Apartments,Delhi South West,https://www.magicbricks.com/kalka-apartments-dwarka-sector-6-new-delhi-pdpid-4d4235303130373438
R172613,Prabhu Shrine,Navi Mumbai,https://www.magicbricks.com/project-prabhu-shrine-for-sale-in-navi-mumbai-pppfs
R339815,Shivalik Sharda Park View 2,Ahmedabad West,https://www.magicbricks.com/project-shivalik-sharda-park-view-2-3bhk-for-sale-in-ahmedabad-pppfs
R87993,Mount Everest Apartment,Mumbai South,https://www.magicbricks.com/mount-everest-building-wadala-east-mumbai-pdpid-4d4235323038343139
R6502,Experion The Heartsong,Gurgaon,https://www.magicbricks.com/project-experion-heartsong-for-sale-in-gurgaon-pppfs
R11692,Bengal Anahita,Kolkata East,https://www.magicbricks.com/anahita-new-town-kolkata-pdpid-4d4235303239323031
R177613,Durga Pooja CGHS,Delhi South West,https://www.magicbricks.com/project-durga-pooja-apartment-for-rent-in-new-delhi-pppfr
R72527,Godrej Vihaa,Thane Outskirts,https://www.magicbricks.com/godrej-nirvaan-kalyan-west-beyond-thane-pdpid-4d4235313236323531
R93067,Casagrand Cherry Pick,Chennai South,https://www.magicbricks.com/project-casagrand-cherry-pick-for-sale-in-chennai-pppfs
R422315,Habulus Samruddhi Apartment,Bangalore South,https://www.magicbricks.com/habulus-residency-kammasandra-bangalore-pdpid-4d4235333334323639
R265041,Ambuja Utalika The Condoville,Kolkata South,https://www.magicbricks.com/project-ambuja-utalika-the-condoville-for-sale-in-kolkata-pppfs
R312391,Ajit Periwinkle,Pune East,https://www.magicbricks.com/project-ajit-periwinkle-for-sale-in-pune-pppfs
R17384,Kanakia Challengers,Western Mumbai,https://www.magicbricks.com/kanakia-challengers-kandivali-east-mumbai-pdpid-4d4235303535363830
R23030,Swaraj Bella Vita,Navi Mumbai,https://www.magicbricks.com/swaraaj-bellavita-ghansoli-navi-mumbai-pdpid-4d4235303137343235
R20554,Hiranandani Gardens Glen Classic,Central Mumbai,https://www.magicbricks.com/project-hiranandani-gardens-glen-classic-for-sale-in-mumbai-pppfs
R9546,Ahuja Towers,Mumbai South,https://www.magicbricks.com/project-ahuja-towers-for-sale-in-mumbai-pppfs
R19554,Lokhandwala Harmony,Mumbai South,https://www.magicbricks.com/lokhandwala-harmony-worli-mumbai-pdpid-4d4235303235383735
R6676,Simran Sapphire,Navi Mumbai,https://www.magicbricks.com/simrans-sapphire-kharghar-navi-mumbai-pdpid-4d4235303138303536
R107053,Orovia Phase 1,Thane,https://www.magicbricks.com/project-suraksha-orovia-phase-1-for-sale-in-thane-pppfs
R861,Lokhandwala Sapphire Heights,Western Mumbai,https://www.magicbricks.com/sapphire-heights-kandivali-east-mumbai-pdpid-4d4235303230383335
R38662,Lotus Sky Gardens,Western Mumbai,https://www.magicbricks.com/project-lotus-sky-garden-for-sale-in-mumbai-pppfs
R412879,MP Dollars County,Chennai South,https://www.magicbricks.com/mp-dollars-county-kundrathur-chennai-pdpid-4d4235343039383737
R273263,Sumadhura Eden Garden,Bangalore East,https://www.magicbricks.com/project-sumadhura-eden-garden-for-sale-in-bangalore-pppfs
R373606,Gulmohar Greens,Nagpur,https://www.magicbricks.com/gulmohar-greens-bhilgaon-nagpur-pdpid-4d4235333231393835
R272501,GK Silverland Residency Phase 1,Pune West,https://www.magicbricks.com/gk-silverland-residency-phase-3-ravet-pune-pdpid-4d4235313234383639
R293913,Prajwal CK Adiithya,Bangalore South,https://www.magicbricks.com/ck-adiithya-jigani-bangalore-pdpid-4d4235303939383935
R38912,Shagun Residency,Navi Mumbai,https://www.magicbricks.com/shagun-residency-kalamboli-navi-mumbai-pdpid-4d4235303731383637
R272463,Artisane Forest Breeze,Bangalore South,https://www.magicbricks.com/project-artisane-forest-breeze-for-sale-in-bangalore-pppfs
R381385,Vasavi  Atlantis,Hyderabad,https://www.magicbricks.com/vasavi-atlantis-narsingi-hyderabad-pdpid-4d4235333233333131
R317289,Pharande Vaarivana,Pune North,https://www.magicbricks.com/project-pharande-vaarivana-for-rent-in-pune-pppfr
R434390,Chirle Plot Third Mumbai,Navi Mumbai,https://www.magicbricks.com/nri/plots-in-navi-mumbai-for-sale-pppfs
R17364,Kolte Patil Umang Pride,Pune East,https://www.magicbricks.com/project-kolte-patil-ivy-estate-umang-pride-for-sale-in-pune-pppfs
R1146,Pigeon Spring Meadows,Greater Noida,https://www.magicbricks.com/project-pigeon-spring-meadows-for-sale-in-noida-pppfs
R60697,The Vedic Village,Kolkata East,https://www.magicbricks.com/luxury-bungalows-in-vedic-village-kolkata-for-sale-pppfs
R268287,Hiranandani  Solitaire,Thane,https://www.magicbricks.com/hiranandani-solitaire-hiranandani-estate-thane-pdpid-4d4235303934303133
R368291,M3M Skywalk,Gurgaon,https://www.magicbricks.com/project-m3m-skywalk-for-sale-in-gurgaon-pppfs
R135113,Progressive Solitaire,Navi Mumbai,https://www.magicbricks.com/project-radiant-solitaire-for-sale-in-navi-mumbai-pppfs
R378471,Serene Elegancy,Ahmedabad West,https://www.magicbricks.com/project-united-serene-elegancy-for-sale-in-ahmedabad-pppfs
R1212,Kolte Patil IVY Estate,Pune East,https://www.magicbricks.com/project-kolte-patil-ivy-estate-for-sale-in-pune-pppfs
R222359,Nirman Altius,Pune East,https://www.magicbricks.com/nirman-altius-phase-2-kharadi-pune-pdpid-4d4235313233333437
R376664,Amaryllis Towers and Plaza,Central Mumbai,https://www.magicbricks.com/nahar-amaryllis-towers-and-plaza-chandivali-mumbai-pdpid-4d4235333138373035
R1502,Pride Purple Park Titanium,Pune West,https://www.magicbricks.com/project-pride-purple-park-titanium-for-sale-in-pune-pppfs
R31462,Gaur 16th Avenue,Greater Noida,https://www.magicbricks.com/project-gaur-city-16th-avenue-for-sale-in-noida-pppfs
R26448,Dreams Aakruti,Pune East,https://www.magicbricks.com/property-for-sale-in-pune-east-pppfs
R294,Supreme Palms,Pune West,https://www.magicbricks.com/supreme-palms-balewadi-pune-pdpid-4d4235303239333035
R367959,Town Silicon City,Coimbatore,https://www.magicbricks.com/propertyDetail/silicon-city-pg-saravanampatti-in-coimbatore&pgid=4d42323830393333677261646532
R28064,Century Breeze,Bangalore North,https://www.magicbricks.com/project-century-breeze-for-sale-in-bangalore-pppfs
R96170,Prism Manor,Bangalore South,https://www.magicbricks.com/independent-house-for-rent-in-btm-layout-bangalore-price-30000-to-40000-pppfr
R138147,Nandini The Vasundhara Grand,Ghaziabad,https://www.magicbricks.com/nandini-the-vasundhara-grand-vasundhara-ghaziabad-pdpid-4d4235303432353231
R354874,Vasavi Lake City,Hyderabad,https://www.magicbricks.com/project-vasavi-lake-city-for-sale-in-hyderabad-pppfs
R50478,Royce Sentosa Parc,Ghaziabad,https://www.magicbricks.com/project-royce-sentosa-parc-for-rent-in-ghaziabad-pppfr
R122845,Pyramid Urban Homes,Gurgaon,https://www.magicbricks.com/pyramid-urban-homes-sector-70-gurgaon-pdpid-4d4235303733313136
R12548,Eden Tower Apartment,Delhi South West,https://www.magicbricks.com/luxury-flats-in-bhagat-enclave-new-delhi-for-sale-pppfs
R171867,Majestique Manhattan,Pune East,https://www.magicbricks.com/project-majestique-manhattan-for-rent-in-pune-pppfr
R13570,Karia Konark Campus,Pune East,https://www.magicbricks.com/konark-campus-viman-nagar-pune-pdpid-4d4235303031363734
R237,Mantri Celestia,Hyderabad,https://www.magicbricks.com/mantri-celestia-gachibowli-hyderabad-pdpid-4d4235303332323139
R65232,Migsun Ultimo,Greater Noida,https://www.magicbricks.com/project-migsun-ultimo-4bhk-for-sale-in-greater-noida-pppfs
R400711,Adi Darsshan,Mumbai South,https://www.magicbricks.com/adi-darsshan-lower-parel-mumbai-pdpid-4d4235333531383439
R421099,Arkade Pearl,Western Mumbai,https://www.magicbricks.com/project-arkade-pearl-for-sale-in-mumbai-pppfs
R12432,CGHS IIT Engineers,Delhi South West,https://www.magicbricks.com/flats-for-rent-in-dwarka-sector-10-new-delhi-pppfr
R27756,Jaipurias Sunrise Greens,Ghaziabad,https://www.magicbricks.com/project-jaipuria-sunrise-greens-for-sale-in-ghaziabad-pppfs
R257119,Kakad Paradise,Mira Bhayandar,https://www.magicbricks.com/project-kakad-paradise-for-sale-in-mumbai-pppfs
R14506,Mahaavir Heritage,Navi Mumbai,https://www.magicbricks.com/project-mahavir-heritage-for-sale-in-navi-mumbai-pppfs
R263673,My Home Avatar,Hyderabad,https://www.magicbricks.com/project-my-home-avatar-for-sale-in-hyderabad-pppfs
R43048,Gaur Green City,Ghaziabad,https://www.magicbricks.com/project-gaur-green-city-for-sale-in-ghaziabad-pppfs
R76733,Purva Palm Beach,Bangalore North,https://www.magicbricks.com/purva-palm-beach-hennur-main-road-bangalore-pdpid-4d4235303337393936
R37566,Bestech City,Dharuhera,https://www.magicbricks.com/project-bestech-city-for-sale-in-dharuhera-pppfs
R12866,Raunak Unnathi Woods Phase 1 and 2,Thane,https://www.magicbricks.com/project-raunak-unnathi-woods-for-sale-in-thane-pppfs
R31638,Haware Tiara,Navi Mumbai,https://www.magicbricks.com/haware-tiara-kharghar-navi-mumbai-pdpid-4d4235303239323838
R28724,Haware Splendor,Navi Mumbai,https://www.magicbricks.com/project-haware-splendor-for-sale-in-navi-mumbai-pppfs
R89055,Suhas Modi Society,Western Mumbai,https://www.magicbricks.com/modi-suhas-society-kandivali-east-mumbai-pdpid-4d4235303732363436
R12690,New Ashiana Apartment,Delhi South West,https://www.magicbricks.com/ashiana-apartment-dwarka-sector-6-new-delhi-pdpid-4d4235303130383138
R278207,Acme Oasis,Western Mumbai,https://www.magicbricks.com/oasis-kandivali-east-mumbai-pdpid-4d4235303234313135
R28830,Arihant F Residences,Central Mumbai,https://www.magicbricks.com/f-residences-chembur-mumbai-pdpid-4d4235343237313831
R28026,DDA Radhika Apartment,Delhi South West,https://www.magicbricks.com/project-dda-radhika-apartment-1bhk-for-rent-in-new-delhi-pppfr
R53010,Shree Balaji Wind Park,Ahmedabad West,https://www.magicbricks.com/project-shree-balaji-wind-park-for-sale-in-ahmedabad-pppfs
R353892,Centreo By Prime One Corp  and Enessen Estates,Bangalore South,https://www.magicbricks.com/centreo-by-prime-one-corp-and-enessen-estates-kanakapura-road-bangalore-pdpid-4d4235313838373434
R349637,Candeur Signature,Bangalore East,https://www.magicbricks.com/project-candeur-signature-2bhk-for-sale-in-bangalore-pppfs
R169797,Cosmos Habitat,Thane,https://www.magicbricks.com/project-cosmos-habitat-for-sale-in-thane-pppfs
R412453,Astrum Grandview Mysore Phase 1,Mysore,https://www.magicbricks.com/astrum-grandview-nanjungud-road-mysore-pdpid-4d4235303731393933
R299129,The Park Residences,Western Mumbai,https://www.magicbricks.com/
R26232,Unique Apartments,Delhi South West,https://www.magicbricks.com/
R307055,Goodwill Unique Zest County,Pune East,https://www.magicbricks.com/unique-goodwill-unique-zest-county-phase-2-lohegaon-pune-pdpid-4d4235333437303935
R12724,K.M. Apartments,Delhi South West,https://www.magicbricks.com/project-km-apartment-for-rent-in-new-delhi-pppfr
R296663,Nirman Aura,Pune South,https://www.magicbricks.com/nirman-aura-wing-b-ambegaon-bk-pune-pdpid-4d4235343134313333
R983,Elita Garden Vista,Kolkata East,https://www.magicbricks.com/project-elita-garden-vista-phase-2-for-sale-in-kolkata-pppfs
R12510,My Home Vihanga,Hyderabad,https://www.magicbricks.com/my-home-vihanga-gachibowli-hyderabad-pdpid-4d4235303236383535
R272631,Vision Indramegh,Pune West,https://www.magicbricks.com/project-vision-indramegh-for-sale-in-pune-pppfs
R370528,Adarsh Greens,Bangalore North,https://www.magicbricks.com/adarsh-greens-kogilu-bangalore-pdpid-4d4235323137313033
R43540,Kohinoor Grandeur,Pune West,https://www.magicbricks.com/project-kohinoor-grandeur-3bhk-for-rent-in-pune-pppfr
R69602,Shree Shagun,Navi Mumbai,https://www.magicbricks.com/project-shree-shagun-for-sale-in-navi-mumbai-pppfs
R222693,Jai Makk Anusaya Heights,Navi Mumbai,https://www.magicbricks.com/anusaya-heights-karanjade-navi-mumbai-pdpid-4d4235303736323635
R430657,Saaswatha Sattva Prime,Visakhapatnam,Not Found
R203531,SubhaGruha Sukrithi Avanthika,Hyderabad,https://www.magicbricks.com/subhagruha-sukrithi-avanthika-kondakal-hyderabad-pdpid-4d4235323030313737
R27284,Gardenia Glamour,Ghaziabad,https://www.magicbricks.com/gardenia-glamour-vasundhara-ghaziabad-pdpid-4d4235303030393536
R317557,GK Rose Aster,Pune West,https://www.magicbricks.com/project-gk-rose-aster-for-sale-in-pune-pppfs
R349833,Apple Gate Royal Farm,Hyderabad,https://www.magicbricks.com/residential-plots-land-for-sale-in-jubilee-hills-hyderabad-pppfs
R332921,Quality Nana Patil Residency,Thane Outskirts,https://www.magicbricks.com/patel-rpl-coral-elanza-ambernath-beyond-thane-pdpid-4d4235333933383131
R55460,Manohar Multitech Towers,Mohali,https://www.magicbricks.com/manohar-multitech-towers-ii-sector-91-mohali-pdpid-4d4235323737363035
R53018,Kunal Regulus,Pune West,https://www.magicbricks.com/regulus-balewadi-pune-pdpid-4d4235303033343639
R899,Raheja Interface Heights,Western Mumbai,https://www.magicbricks.com/project-raheja-interface-heights-for-sale-in-mumbai-pppfs
R4058,TVH Ouranya Bay,Chennai South,https://www.magicbricks.com/project-tvh-ouranya-bay-3bhk-for-sale-in-chennai-pppfs
R11938,Sahara Grace,Gurgaon,https://www.magicbricks.com/project-sahara-grace-for-sale-in-gurgaon-pppfs
R25710,Platinum The Springs,Navi Mumbai,https://www.magicbricks.com/the-springs-roadpali-navi-mumbai-pdpid-4d4235303139363131
R29136,Mehak Eco City,Greater Noida,https://www.magicbricks.com/mehak-eco-city-nh-91-ghaziabad-pdpid-4d4235303733323737
R29,Grand Omaxe,Noida,https://www.magicbricks.com/grand-omaxe-sector-93-noida-pdpid-4d4235303030353931
R6548,5P Bhagwati Heritage,Navi Mumbai,https://www.magicbricks.com/5p-bhagwati-heritage-kamothe-navi-mumbai-pdpid-4d4235323236393535
R75911,Bajaj Emerald,Western Mumbai,https://www.magicbricks.com/project-bajaj-emerald-3bhk-for-sale-in-mumbai-pppfs
R379998,Vaishno Heights,Western Mumbai,https://www.magicbricks.com/project-mvq-western-heights-for-sale-in-mumbai-pppfs
R222185,BU Bhandari Vaastu Viva,Pune West,https://www.magicbricks.com/vaastu-viva-wakad-pune-pdpid-4d4235303837373937
R11008,Hiranandani Glen Dale Apartment,Central Mumbai,https://www.magicbricks.com/project-hiranandani-glen-dale-apartment-for-sale-in-mumbai-pppfs
R9530,Terra Heritage,Bhiwadi,https://www.magicbricks.com/project-terra-heritage-2bhk-for-sale-in-bhiwadi-pppfs
R58696,Unique Twins Tower CHS,Navi Mumbai,https://www.magicbricks.com/project-unique-twins-tower-chs-for-rent-in-navi-mumbai-pppfr
R378556,Olive Greens,Ahmedabad North,https://www.magicbricks.com/hn-olive-greens-sg-highway-ahmedabad-pdpid-4d4235323931323337
R55698,Dhoot Pratham,Kolkata North,https://www.magicbricks.com/project-dhoot-pratham-for-sale-in-kolkata-pppfs
R163343,Mont Vert Oystera,Pune West,https://www.magicbricks.com/project-mont-vert-oystera-for-sale-in-pune-pppfs
R1834,Exotica Fresco,Noida,https://www.magicbricks.com/project-exotica-fresco-4bhk-for-sale-in-noida-pppfs
R392137,HLP Palmillas,Chandigarh,https://www.magicbricks.com/project-plots-hlp-palmillas-for-sale-in-chandigarh-pppfs
R26164,Classic Apartments CGHS,Delhi South West,https://www.magicbricks.com/4-bhk-flats-in-dwarka-sector-12-new-delhi-for-sale-pppfs
R16794,Indis PBEL City,Hyderabad,https://www.magicbricks.com/indis-pbel-city-appa-junction-hyderabad-pdpid-4d4235303139363639
R1416,Rose Icon,Pune West,https://www.magicbricks.com/rose-icon-pimple-saudagar-pune-pdpid-4d4235303030393634
R376661,Kolte Patil Verve,Western Mumbai,https://www.magicbricks.com/kolte-patil-verve-goregaon-west-mumbai-pdpid-4d4235323533363039
R886,Vaishnavi Orchids,Bangalore East,https://www.magicbricks.com/vaishnavi-orchids-sarjapur-road-bangalore-pdpid-4d4235303136393633
R332195,Goyal Riviera Woods,Ahmedabad West,https://www.magicbricks.com/project-hn-riviera-woods-4bhk-for-sale-in-ahmedabad-pppfs
R56820,Nirman Nandanavana,Bangalore South,https://www.magicbricks.com/nirman-nandanavana-bannerghatta-main-road-bangalore-pdpid-4d4235303035363331
R375643,Poulomi Avante,Hyderabad,https://www.magicbricks.com/project-poulomi-avante-for-sale-in-hyderabad-pppfs
R210497,Abrol Signature,Western Mumbai,https://www.magicbricks.com/abrol-signature-malad-west-mumbai-pdpid-4d4235333437303733
R379953,UCC Adityaraj Star,Central Mumbai,https://www.magicbricks.com/property-for-sale-in-pant-nagar-mumbai-pppfs
R1660,Prescon Prestige Residency,Thane,https://www.magicbricks.com/prestige-residency-waghbil-thane-pdpid-4d4235303337393038
R25910,43 Privet Drive,Pune West,https://www.magicbricks.com/bhandari-43-privet-drive-balewadi-pune-pdpid-4d4235303434373938
R11818,Nyati Epitome,Pune South,https://www.magicbricks.com/project-nyati-epitome-for-sale-in-pune-pppfs
R18642,Balaji Avenue Apartment,Navi Mumbai,https://www.magicbricks.com/balaji-avenue-apartment-kamothe-navi-mumbai-pdpid-4d4235303337323332
R297765,Manbhum Around The Grove,Hyderabad,https://www.magicbricks.com/manbhum-around-the-grove-kondapur-hyderabad-pdpid-4d4235313136323039
R262618,Bramha Sun City Phase 2,Pune East,https://www.magicbricks.com/project-bramha-sun-city-phase-2-for-sale-in-pune-pppfs
R34272,DGS Sheetal Sejal,Beyond Mira Road,https://www.magicbricks.com/sheetal-deep-complex-nalasopara-mumbai-pdpid-4d4235303237303833
R137819,Shabad CGHS,Delhi South West,https://www.magicbricks.com/3-bhk-apartments-for-sale-in-kakrola-new-delhi-pppfs
R268931,Swan Court,Kolkata East,https://www.magicbricks.com/swan-court-new-town-kolkata-pdpid-4d4235303935333539
R1041,Amrapali Terrace Homes,Greater Noida,https://www.magicbricks.com/amrapali-terrace-homes-noida-extension-greater-noida-pdpid-4d4235313639313335
R29854,CGHS Pacific Apartments,Delhi South West,https://www.magicbricks.com/pacific-apartment-dwarka-sector-10-new-delhi-pdpid-4d4235303131313434
R27750,Marvel Ritz,Pune East,https://www.magicbricks.com/project-marvel-ritz-4bhk-for-sale-in-pune-pppfs
R12172,Ashoka Enclave CGHS,Delhi South West,https://www.magicbricks.com/3-bhk-apartments-for-sale-in-kakrola-new-delhi-pppfs
R130133,Shafalya Shlok Parisar,Ahmedabad North,https://www.magicbricks.com/shlok-parisar-gota-ahmedabad-pdpid-4d4235303737373731
R12358,Shriram Chirping Woods,Bangalore South,https://www.magicbricks.com/shriram-chirping-woods-sarjapur-road-bangalore-pdpid-4d4235303237373336
R30352,Sai Chaturbhuj,Navi Mumbai,https://www.magicbricks.com/project-sai-chaturbhuj-for-sale-in-navi-mumbai-pppfs
R251,DLF New Town Heights Kochi,Kochi,https://www.magicbricks.com/dlf-new-town-heights-kakkanad-kochi-pdpid-4d4235303232373234
R425341,HR Eliseo 2,Ahmedabad West,https://www.magicbricks.com/project-hr-eliseo-2-for-sale-in-ahmedabad-pppfs
R318639,My Home Krishe,Hyderabad,https://www.magicbricks.com/project-my-home-krishe-for-sale-in-hyderabad-pppfs
R5642,CasaGrand Pavilion,Chennai South,https://www.magicbricks.com/project-casagrand-pavilion-ii-for-sale-in-chennai-pppfs
R272889,Sitara,Secunderabad,https://www.magicbricks.com/janapriya-sitara-sainikpuri-hyderabad-pdpid-4d4235313139363633
R169275,Shanti Siddheshwar Heights,Navi Mumbai,https://www.magicbricks.com/siddheshwar-heights-kamothe-navi-mumbai-pdpid-4d4235303831333436
R278475,Kapil Akhila,Pune West,https://www.magicbricks.com/kapil-akhila-baner-pune-pdpid-4d4235303939313931
R408416,Adityaram Palace City Paradise,Chennai South,https://www.magicbricks.com/adityaram-palace-city-paradise-sholinganallur-chennai-pdpid-4d4235343131373535
R1377,Ajmera Iland,Mumbai South,https://www.magicbricks.com/ajmera-iland-wadala-east-mumbai-pdpid-4d4235303735373731
R28906,Bhoomi Sagar,Navi Mumbai,https://www.magicbricks.com/bhoomi-sagar-kharghar-navi-mumbai-pdpid-4d4235303337333636
R271843,Godrej Golf Links The Suites,Greater Noida,https://www.magicbricks.com/godrej-golf-links-sector-27-greater-noida-pdpid-4d4235303935343433
R385565,Pratik Springwoods,Western Mumbai,https://www.magicbricks.com/pratik-springwoods-kandivali-east-mumbai-pdpid-4d4235343039313339
R24872,ACE Platinum,Greater Noida,https://www.magicbricks.com/project-ace-platinum-4bhk-for-sale-in-greater-noida-pppfs
R370113,Vipul Mahavir Sapphire,Navi Mumbai,https://www.magicbricks.com/2-bhk-flats-for-rent-in-vichumbe-navi-mumbai-pppfr
R8678,Paradise Sai Riverdale,Navi Mumbai,https://www.magicbricks.com/sai-riverdale-taloja-navi-mumbai-pdpid-4d4235303338353937
R178983,Nav Nirman CGHS,Delhi South West,https://www.magicbricks.com/project-navnirman-society-for-sale-in-new-delhi-pppfs
R236918,Naiknavare Avon Vista,Pune West,https://www.magicbricks.com/project-naiknavare-avon-vista-for-rent-in-pune-pppfr
R1742,Godrej Platinum,Bangalore North,https://www.magicbricks.com/godrej-platinum-hebbal-bangalore-pdpid-4d4235303232313330
R393852,Shiv Shubham Pearl,Surat,https://www.magicbricks.com/project-shubham-pearl-for-sale-in-surat-pppfs
R175175,DLF My Pad,Lucknow,https://www.magicbricks.com/dlf-my-pad-vibhuti-khand-lucknow-pdpid-4d4235323231363633
R296569,Sobha Forest Edge,Bangalore South,https://www.magicbricks.com/sobha-forest-edge-kanakapura-road-bangalore-pdpid-4d4235313133313139
R8306,Sai Haridra,Navi Mumbai,https://www.magicbricks.com/project-haridra-for-sale-in-navi-mumbai-pppfs
R54066,DDA Sukh Sagar Apartments,Delhi South West,https://www.magicbricks.com/project-dda-shanti-kunj-apartment-2bhk-for-sale-in-new-delhi-pppfs
R16108,Mantri Classic,Bangalore South,https://www.magicbricks.com/mantri-classic-koramangala-bangalore-pdpid-4d4235303030363930
R31476,Nyati Chesterfield,Pune South,https://www.magicbricks.com/project-nyati-chesterfield-4bhk-for-sale-in-pune-pppfs
R309971,Swagat Clifton,Surat,https://www.magicbricks.com/project-swagat-clifton-for-rent-in-surat-pppfr
R18500,Ravechi La Vista,Navi Mumbai,https://www.magicbricks.com/project-ravechi-la-vista-for-sale-in-navi-mumbai-pppfs
R2452,Gaur Cascades,Ghaziabad,https://www.magicbricks.com/project-gaur-cascades-2bhk-for-sale-in-ghaziabad-pppfs
R28706,Beverly Hills,Pune West,https://www.magicbricks.com/project-rachana-beverly-hills-2bhk-for-sale-in-pune-pppfs
R137599,Belur Apartments,Delhi South West,https://www.magicbricks.com/property-for-sale-in-belur-kolkata-pppfs
R4216,Marvel Ganga Fria Phase 1,Pune East,https://www.magicbricks.com/project-marvel-fria-for-rent-in-pune-pppfr
R28514,DDA Atulya Apartments,Delhi South West,https://www.magicbricks.com/project-dda-atulya-apartment-3bhk-for-sale-in-new-delhi-pppfs
R43084,DDA Flats Vasant Kunj,South Delhi,https://www.magicbricks.com/flats-in-vasant-kunj-new-delhi-under-3-crore-pppfs
R52580,Swarnamani,Kolkata North,https://www.magicbricks.com/project-swarna-mani-for-sale-in-kolkata-pppfs
R1293,One Rise,Mohali,https://www.magicbricks.com/project-one-rise-for-sale-in-mohali-pppfs
R13168,Kesar Gardens,Navi Mumbai,https://www.magicbricks.com/project-kesar-gardens-for-sale-in-navi-mumbai-pppfs
R323159,Vastu Vihar Aiims,Patna,https://www.magicbricks.com/vastu-vihar-danapur-patna-pdpid-4d4235303137333530
R240917,Hero Homes,Ludhiana,https://www.magicbricks.com/project-hero-homes-ludhiana-for-sale-in-ludhiana-pppfs
R264339,Juniper at Brigade Orchards,Bangalore North,https://www.magicbricks.com/brigade-orchards-devanahalli-bangalore-pdpid-4d4235313133333633
R29780,Raghuvir Star Galaxy,Surat,https://www.magicbricks.com/project-raghuvir-star-galaxy-for-sale-in-surat-pppfs
R342213,Takshashila Elegna,Ahmedabad West,https://www.magicbricks.com/project-takshashila-elegna-3bhk-for-sale-in-ahmedabad-pppfs
R28334,CGHS Hum Sub Apartments,Delhi South West,https://www.magicbricks.com/luxury-flats-in-bhagat-enclave-new-delhi-for-sale-pppfs
R32146,Vihaan Greens,Greater Noida,https://www.magicbricks.com/vihaan-greens-noida-extension-noida-pdpid-4d4235303237353331
R310781,Jayabheri The Summit,Hyderabad,https://www.magicbricks.com/project-jayabheri-the-summit-for-sale-in-hyderabad-pppfs
R258435,Suvidha Jewel,Central Mumbai,https://www.magicbricks.com/suvidha-jewel-mulund-east-mumbai-pdpid-4d4235303735383839
R16580,Paarth Aadyant,Lucknow,https://www.magicbricks.com/project-paarth-aadyant-for-sale-in-lucknow-pppfs
R271411,Kolte Patil Mount Castle,Pune East,https://www.magicbricks.com/sancheti-mount-castle-wagholi-pune-pdpid-4d4235303935393533
R32316,Karan Madhupushpa,Pune West,https://www.magicbricks.com/madhu-pushpa-wakad-pune-pdpid-4d4235303033363435
R177021,DDA Santushti Apartments,South Delhi,https://www.magicbricks.com/project-dda-santushti-apartments-2bhk-for-rent-in-new-delhi-pppfr
R40536,Megapolis Splendour,Pune West,https://www.magicbricks.com/megapolis-splendour-hinjewadi-pune-pdpid-4d4235303139363634
R322,Bestech Park View Residency,Gurgaon,https://www.magicbricks.com/project-bestech-park-view-residency-1bhk-for-rent-in-gurgaon-pppfr
R184,Shrachi Greenwood Elements,Kolkata East,https://www.magicbricks.com/project-shrachi-greenwood-elements-3bhk-for-sale-in-kolkata-pppfs
R1920,Proview Officer City,Ghaziabad,https://www.magicbricks.com/project-officer-city-for-sale-in-ghaziabad-pppfs
R33378,Indiabulls Sky Forest,Mumbai South,https://www.magicbricks.com/project-india-bulls-sky-forest-for-sale-in-mumbai-pppfs
R200893,Shanti Hari Heritage,Navi Mumbai,https://www.magicbricks.com/hari-heritage-kamothe-navi-mumbai-pdpid-4d4235303330383930
R26406,DDA Yamuna Block Apartment,South Delhi,https://www.magicbricks.com/project-dda-yamuna-block-apartment-for-sale-in-new-delhi-pppfs
